,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/09/01,Fri,Singapore,Black Pepper Cheese DBL Filet-O-Fish® Special,11.00,8.14,Promotion Meals,Regular Menu
2,2023/09/01,Fri,Singapore,2x Value Meal: BPC DBL FOF® EVM & McSpicy® EVM,18.85,13.95,Promotion Meals,Regular Menu
3,2023/09/01,Fri,Singapore,Black Pepper Cheese Double Filet-O-Fish® Meal,9.90,7.32,Promotion Meals,Regular Menu
4,2023/09/01,Fri,Singapore,Black Pepper Cheese Filet-O-Fish® Meal,7.30,5.40,Promotion Meals,Regular Menu
5,2023/09/01,Fri,Singapore,Potato Wedges,5.30,3.92,Promotion Meals,Regular Menu
6,2023/09/01,Fri,Singapore,Bandung Frappé (S),5.55,4.11,Promotion Meals,Regular Menu
7,2023/09/01,Fri,Singapore,Dinosaur McFlurry®,3.80,2.81,Promotion Meals,Regular Menu
8,2023/09/01,Fri,Singapore,1-for-1 Cocoa-nut Pie,2.10,1.55,Promotion Meals,Regular Menu
9,2023/09/01,Fri,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.18,Promotion Meals,Regular Menu
10,2023/09/01,Fri,Singapore,Happy Sharing Box B + 2pc Chicken McCrispy (Spicy),15.95,11.80,Promotion Meals,Regular Menu
11,2023/09/01,Fri,Singapore,Happy Sharing Box B + 2pc Chicken McCrispy (Honey Soy),15.95,11.80,Promotion Meals,Regular Menu
12,2023/09/01,Fri,Singapore,Coca-Cola Sharing Bundle (Spicy/Honey Soy),23.10,17.09,Promotion Meals,Regular Menu
13,2023/09/01,Fri,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.83,Chicken McCrispy®,Regular Menu
14,2023/09/01,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,9.70,7.18,Chicken McCrispy®,Regular Menu
15,2023/09/01,Fri,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.83,Chicken McCrispy®,Regular Menu
16,2023/09/01,Fri,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.18,Chicken McCrispy®,Regular Menu
17,2023/09/01,Fri,Singapore,Happy Sharing Box B + 2pc Chicken McCrispy (Spicy),15.95,11.80,Chicken McCrispy®,Regular Menu
