,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/12/02,Mon,Singapore,Cheesy Truffle Beef Deluxe Feast,13.85,10.25,What's New,Regular Menu
2,2024/12/02,Mon,Singapore,Cheesy Truffle Beef Deluxe Meal,11.15,8.25,What's New,Regular Menu
3,2024/12/02,Mon,Singapore,Cheesy Truffle Triple Cheeseburger Meal,11.35,8.40,What's New,Regular Menu
4,2024/12/02,Mon,Singapore,Cheesy Truffle Double Cheeseburger Meal,10.65,7.88,What's New,Regular Menu
5,2024/12/02,Mon,Singapore,2xVM: Chzy Truffle Beef Deluxe EVM+McSpicy EVM,20.60,15.24,What's New,Regular Menu
6,2024/12/02,Mon,Singapore,Mala Crispy Chicken Burger Feast,12.05,8.92,What's New,Regular Menu
7,2024/12/02,Mon,Singapore,Mala Crispy Chicken Burger Meal,10.25,7.58,What's New,Regular Menu
8,2024/12/02,Mon,Singapore,9pc Smoky BBQ Shaka Shaka Combo,4.60,3.40,What's New,Regular Menu
9,2024/12/02,Mon,Singapore,9pc Smoky BBQ Shaka Shaka Chicken McBites®,3.90,2.89,What's New,Regular Menu
10,2024/12/02,Mon,Singapore,Potato Pops,5.70,4.22,What's New,Regular Menu
11,2024/12/02,Mon,Singapore,Corn Pie,2.00,1.48,What's New,Regular Menu
12,2024/12/02,Mon,Singapore,Caramel Custard Frappé (S),5.25,3.88,What's New,Regular Menu
13,2024/12/02,Mon,Singapore,Caramel Custard Frappé (M),5.95,4.40,What's New,Regular Menu
14,2024/12/02,Mon,Singapore,Maltesers® McFlurry®,4.10,3.03,What's New,Regular Menu
15,2024/12/02,Mon,Singapore,Pineapple Twist Strawberry Sundae,2.95,2.18,What's New,Regular Menu
16,2024/12/02,Mon,Singapore,McSpicy® Upsized Meal + Apple Pie,12.00,8.88,Value Deals for One,Regular Menu
17,2024/12/02,Mon,Singapore,McSpicy® Upsized Meal + Chicken McNuggets® (4pc),12.00,8.88,Value Deals for One,Regular Menu
18,2024/12/02,Mon,Singapore,Double Filet-O-Fish® Upsized Meal + Apple Pie,12.00,8.88,Value Deals for One,Regular Menu
19,2024/12/02,Mon,Singapore,Double Filet-O-Fish® Upsized Meal + Chicken McNuggets® (4pc),12.00,8.88,Value Deals for One,Regular Menu
20,2024/12/02,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,8.88,Value Deals for One,Regular Menu
21,2024/12/02,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,8.88,Value Deals for One,Regular Menu
22,2024/12/02,Mon,Singapore,Cheesy Truffle Beef Deluxe Upsized Meal,12.35,9.14,Upsized Value Meals,Regular Menu
23,2024/12/02,Mon,Singapore,Cheesy Truffle Triple Cheeseburger Upsized Meal,12.55,9.29,Upsized Value Meals,Regular Menu
24,2024/12/02,Mon,Singapore,Cheesy Truffle Double Cheeseburger Upsized Meal,11.85,8.77,Upsized Value Meals,Regular Menu
25,2024/12/02,Mon,Singapore,Mala Crispy Chicken Burger Upsized Meal,11.45,8.47,Upsized Value Meals,Regular Menu
26,2024/12/02,Mon,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.45,8.47,Upsized Value Meals,Regular Menu
27,2024/12/02,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.45,8.47,Upsized Value Meals,Regular Menu
28,2024/12/02,Mon,Singapore,McSpicy® Upsized Meal,10.95,8.10,Upsized Value Meals,Regular Menu
29,2024/12/02,Mon,Singapore,McSpicy® with Cheese Upsized Meal,12.25,9.06,Upsized Value Meals,Regular Menu
30,2024/12/02,Mon,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,9.95,Upsized Value Meals,Regular Menu
31,2024/12/02,Mon,Singapore,Double McSpicy® Upsized Meal,12.15,8.99,Upsized Value Meals,Regular Menu
32,2024/12/02,Mon,Singapore,McChicken® Upsized Meal,8.65,6.40,Upsized Value Meals,Regular Menu
33,2024/12/02,Mon,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.40,Upsized Value Meals,Regular Menu
34,2024/12/02,Mon,Singapore,McChicken® with Cheese Upsized Meal,9.95,7.36,Upsized Value Meals,Regular Menu
35,2024/12/02,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.35,8.40,Upsized Value Meals,Regular Menu
36,2024/12/02,Mon,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,13.00,9.62,Upsized Value Meals,Regular Menu
37,2024/12/02,Mon,Singapore,McNuggets® (9pc) Upsized Meal,11.10,8.21,Upsized Value Meals,Regular Menu
38,2024/12/02,Mon,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.10,Upsized Value Meals,Regular Menu
39,2024/12/02,Mon,Singapore,Big Mac® Upsized Meal,11.35,8.40,Upsized Value Meals,Regular Menu
40,2024/12/02,Mon,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.45,9.21,Upsized Value Meals,Regular Menu
41,2024/12/02,Mon,Singapore,Double Cheeseburger Upsized Meal,9.50,7.03,Upsized Value Meals,Regular Menu
42,2024/12/02,Mon,Singapore,Double Filet-O-Fish® Upsized Meal,11.40,8.44,Upsized Value Meals,Regular Menu
43,2024/12/02,Mon,Singapore,McWings® (4pc) Upsized Meal,9.35,6.92,Upsized Value Meals,Regular Menu
44,2024/12/02,Mon,Singapore,Grilled Chicken McWrap® Upsized Meal,10.65,7.88,Upsized Value Meals,Regular Menu
45,2024/12/02,Mon,Singapore,Cheesy Truffle Beef Deluxe Feast,13.85,10.25,Value Meals,Regular Menu
46,2024/12/02,Mon,Singapore,Cheesy Truffle Beef Deluxe Meal,11.15,8.25,Value Meals,Regular Menu
47,2024/12/02,Mon,Singapore,Cheesy Truffle Triple Cheeseburger Meal,11.35,8.40,Value Meals,Regular Menu
48,2024/12/02,Mon,Singapore,Cheesy Truffle Double Cheeseburger Meal,10.65,7.88,Value Meals,Regular Menu
49,2024/12/02,Mon,Singapore,Mala Crispy Chicken Burger Meal,10.25,7.58,Value Meals,Regular Menu
50,2024/12/02,Mon,Singapore,Chicken McCrispy® (2pc) Signature Meal,10.25,7.58,Value Meals,Regular Menu
51,2024/12/02,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.25,7.58,Value Meals,Regular Menu
52,2024/12/02,Mon,Singapore,McSpicy® Meal,9.75,7.21,Value Meals,Regular Menu
53,2024/12/02,Mon,Singapore,McSpicy® with Cheese Meal,11.05,8.18,Value Meals,Regular Menu
