,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2023/03/16,Thu,Fiji,McChicken (S/R),14.00,6.29,Chicken Mcvalue Meals,Regular
2,2023/03/16,Thu,Fiji,2pc Hot And Spicy (S/R),13.55,6.08,Chicken Mcvalue Meals,Regular
3,2023/03/16,Thu,Fiji,3pc Hot And Spicy (S/R),18.60,8.35,Chicken Mcvalue Meals,Regular
4,2023/03/16,Thu,Fiji,5pc Hot And Spicy (S/R),26.30,11.81,Chicken Mcvalue Meals,Regular
5,2023/03/16,Thu,Fiji,6pk McNuggets (S/R),13.00,5.84,Chicken Mcvalue Meals,Regular
6,2023/03/16,Thu,Fiji,10pk McNuggets (S/R),15.80,7.10,Chicken Mcvalue Meals,Regular
7,2023/03/16,Thu,Fiji,Chicken Aioli McWrap (S/R),13.55,6.08,Chicken Mcvalue Meals,Regular
8,2023/03/16,Thu,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.14,Happy Meals,Regular
9,2023/03/16,Thu,Fiji,Quarter Pounder (Beef),9.35,4.20,Classic Favourites,Regular
10,2023/03/16,Thu,Fiji,McFeast (Beef),12.25,5.50,Classic Favourites,Regular
11,2023/03/16,Thu,Fiji,Salad Burger,6.95,3.12,Classic Favourites,Regular
12,2023/03/16,Thu,Fiji,Vege McWrap,9.35,4.20,Classic Favourites,Regular
13,2023/03/16,Thu,Fiji,3pc Hot And Spicy Chicken,14.65,6.58,Chicken Favourites,Regular
14,2023/03/16,Thu,Fiji,5pc Hot And Spicy Chicken,22.75,10.22,Chicken Favourites,Regular
15,2023/03/16,Thu,Fiji,6pk McNuggets,7.55,3.39,Chicken Favourites,Regular
16,2023/03/16,Thu,Fiji,10pk McNuggets,11.55,5.19,Chicken Favourites,Regular
17,2023/03/16,Thu,Fiji,Chicken Aioli McWrap,10.75,4.83,Chicken Favourites,Regular
18,2023/03/16,Thu,Fiji,Mc Chicken,9.45,4.24,Chicken Favourites,Regular
19,2023/03/16,Thu,Fiji,Apple Pie,5.95,2.67,Sides And Condiments,Regular
20,2023/03/16,Thu,Fiji,Sweet And Sour Sauce,0.50,0.22,Sides And Condiments,Regular
21,2023/03/16,Thu,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
22,2023/03/16,Thu,Fiji,BBQ Sauce,0.50,0.22,Sides And Condiments,Regular
23,2023/03/16,Thu,Fiji,Fries (S/R),3.90,1.75,Sides And Condiments,Regular
