,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/09/11,Sun,India,Triple Cheese American Veg Burger,215.00,2.70,New Launches,Regular
2,2022/09/11,Sun,India,McSpicy Premium Veg Burger,231.00,2.90,New Launches,Regular
3,2022/09/11,Sun,India,Triple Cheese American Chicken Burger,241.00,3.02,New Launches,Regular
4,2022/09/11,Sun,India,McSpicy Premium Chicken Burger,249.00,3.13,New Launches,Regular
5,2022/09/11,Sun,India,McAloo Tikki Burger,55.00,0.69,Trending,Regular
6,2022/09/11,Sun,India,McVeggie Burger,125.00,1.57,Trending,Regular
7,2022/09/11,Sun,India,McSpicy Chicken Burger,181.00,2.27,Trending,Regular
8,2022/09/11,Sun,India,McChicken Burger,131.00,1.64,Trending,Regular
9,2022/09/11,Sun,India,Big Spicy Chicken Wrap,215.00,2.70,Trending,Regular
10,2022/09/11,Sun,India,Filet-O-Fish Burger,170.00,2.13,Trending,Regular
11,2022/09/11,Sun,India,Pizza Mc Puff + McSpicy Chicken Burger,161.00,2.02,Deals,Regular
12,2022/09/11,Sun,India,McVeggie Burger + McAloo Tikki Burger,125.00,1.57,Deals,Regular
13,2022/09/11,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,139.00,1.74,Deals,Regular
14,2022/09/11,Sun,India,Black Forest Mcflurry (M) BOGO,105.00,1.32,Deals,Regular
15,2022/09/11,Sun,India,Cappuccino (S) + Iced Coffee (S),225.00,2.82,Deals,Regular
16,2022/09/11,Sun,India,McSaver McAloo Tikki Burger Meal,205.00,2.57,Deals,Regular
17,2022/09/11,Sun,India,McChicken Burger + McSpicy Chicken Burger,269.00,3.38,Deals,Regular
18,2022/09/11,Sun,India,2 Cappuccino,189.00,2.37,Deals,Regular
19,2022/09/11,Sun,India,2 McAloo Tikki Burger + 2 Fries (L),295.00,3.70,Deals,Regular
20,2022/09/11,Sun,India,2 Iced Coffee,189.00,2.37,Deals,Regular
21,2022/09/11,Sun,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,475.00,5.96,Deals,Regular
