,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/03/01,Tue,India,Triple Cheese American Veg Burger,195.00,2.58,New Launches,Regular
1,2022/03/01,Tue,India,McSpicy Premium Veg Burger,210.00,2.78,New Launches,Regular
2,2022/03/01,Tue,India,Triple Cheese American Chicken Burger,220.00,2.91,New Launches,Regular
3,2022/03/01,Tue,India,McSpicy Premium Chicken Burger,249.00,3.30,New Launches,Regular
4,2022/03/01,Tue,India,McAloo Tikki Burger,47.00,0.62,Trending,Regular
5,2022/03/01,Tue,India,McSpicy Chicken Burger,165.00,2.18,Trending,Regular
6,2022/03/01,Tue,India,McChicken Burger,120.00,1.59,Trending,Regular
7,2022/03/01,Tue,India,McVeggie Burger,115.00,1.52,Trending,Regular
8,2022/03/01,Tue,India,Big Spicy Chicken Wrap,205.00,2.71,Trending,Regular
9,2022/03/01,Tue,India,Filet-O-Fish Burger,146.00,1.93,Trending,Regular
10,2022/03/01,Tue,India,Sausage & Egg McMuffin,116.00,1.54,Trending,Regular
11,2022/03/01,Tue,India,Veg McMuffin,95.00,1.26,Trending,Regular
12,2022/03/01,Tue,India,Sausage McMuffin,102.00,1.35,Trending,Regular
13,2022/03/01,Tue,India,Egg & Cheese McMuffin,75.00,0.99,Trending,Regular
14,2022/03/01,Tue,India,Piri Piri Spiced Chicken Burger + Fries (R),237.00,3.14,Deals,Regular
15,2022/03/01,Tue,India,Piri Piri Spiced Veg Burger + Fries (R),237.00,3.14,Deals,Regular
16,2022/03/01,Tue,India,Masala McEgg BOGO,50.00,0.66,Deals,Regular
17,2022/03/01,Tue,India,McVeggie + McAloo Tikki Burger,127.00,1.68,Deals,Regular
18,2022/03/01,Tue,India,Pizza Mc Puff + McSpicy Chicken,162.00,2.15,Deals,Regular
19,2022/03/01,Tue,India,McAloo Tikki + Veg Pizza McPuff + Coke,135.00,1.79,Deals,Regular
