,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/03/21,Mon,India,Triple Cheese American Veg Burger,205.00,2.70,New Launches,Regular
1,2022/03/21,Mon,India,McSpicy Premium Veg Burger,221.00,2.91,New Launches,Regular
2,2022/03/21,Mon,India,Triple Cheese American Chicken Burger,231.00,3.04,New Launches,Regular
3,2022/03/21,Mon,India,McSpicy Premium Chicken Burger,261.00,3.43,New Launches,Regular
4,2022/03/21,Mon,India,McAloo Tikki Burger,49.00,0.64,Trending,Regular
5,2022/03/21,Mon,India,McSpicy Chicken Burger,173.00,2.28,Trending,Regular
6,2022/03/21,Mon,India,McChicken Burger,126.00,1.66,Trending,Regular
7,2022/03/21,Mon,India,McVeggie Burger,121.00,1.59,Trending,Regular
8,2022/03/21,Mon,India,Big Spicy Chicken Wrap,215.00,2.83,Trending,Regular
9,2022/03/21,Mon,India,Filet-O-Fish Burger,153.00,2.01,Trending,Regular
10,2022/03/21,Mon,India,Piri Piri Spiced Chicken Burger + Fries (R),249.00,3.28,Deals,Regular
11,2022/03/21,Mon,India,Piri Piri Spiced Veg Burger + Fries (R),249.00,3.28,Deals,Regular
12,2022/03/21,Mon,India,Masala McEgg BOGO,53.00,0.70,Deals,Regular
13,2022/03/21,Mon,India,McVeggie + McAloo Tikki Burger,133.00,1.75,Deals,Regular
14,2022/03/21,Mon,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.24,Deals,Regular
15,2022/03/21,Mon,India,McAloo Tikki + Veg Pizza McPuff + Coke,145.00,1.91,Deals,Regular
16,2022/03/21,Mon,India,Black Forest Mcflurry (M) BOGO,116.00,1.53,Deals,Regular
17,2022/03/21,Mon,India,2 Iced Coffee,198.00,2.61,Deals,Regular
18,2022/03/21,Mon,India,2 Cappuccino,198.00,2.61,Deals,Regular
19,2022/03/21,Mon,India,Cappuccino (S) + Iced Coffee (S),198.00,2.61,Deals,Regular
20,2022/03/21,Mon,India,McSaver McAloo Tikki Meal,189.00,2.49,Deals,Regular
21,2022/03/21,Mon,India,McChicken + McSpicy Chicken Burger,282.00,3.71,Deals,Regular
22,2022/03/21,Mon,India,2 McAloo Tikki + 2 Fries (L),310.00,4.08,Deals,Regular
23,2022/03/21,Mon,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,500.00,6.58,Deals,Regular
24,2022/03/21,Mon,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,870.00,11.45,Deals,Regular
25,2022/03/21,Mon,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,450.00,5.92,Deals,Regular
26,2022/03/21,Mon,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),683.00,8.99,Deals,Regular
27,2022/03/21,Mon,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,681.00,8.96,Deals,Regular
28,2022/03/21,Mon,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,824.00,10.84,Deals,Regular
29,2022/03/21,Mon,India,Triple Cheese American Veg Burger,205.00,2.70,Gourmet Burgers,Regular
30,2022/03/21,Mon,India,McSpicy Premium Veg Burger,221.00,2.91,Gourmet Burgers,Regular
31,2022/03/21,Mon,India,Piri Piri Spiced Veg Burger,231.00,3.04,Gourmet Burgers,Regular
32,2022/03/21,Mon,India,Triple Cheese American Chicken Burger,231.00,3.04,Gourmet Burgers,Regular
33,2022/03/21,Mon,India,Cheese Lava American Veg Burger,241.00,3.17,Gourmet Burgers,Regular
34,2022/03/21,Mon,India,Piri Piri Spiced Chicken Burger,251.00,3.30,Gourmet Burgers,Regular
35,2022/03/21,Mon,India,Cheese Lava American Chicken Burger,261.00,3.43,Gourmet Burgers,Regular
36,2022/03/21,Mon,India,McSpicy Premium Chicken Burger,261.00,3.43,Gourmet Burgers,Regular
37,2022/03/21,Mon,India,Chunky Chipotle American Chicken Burger,268.00,3.53,Gourmet Burgers,Regular
38,2022/03/21,Mon,India,McSaver Triple Cheese American Veg Meal,320.00,4.21,Gourmet Burgers,Regular
39,2022/03/21,Mon,India,McSaver McSpicy Premium Veg Meal,320.00,4.21,Gourmet Burgers,Regular
40,2022/03/21,Mon,India,McSaver Triple Cheese American Chicken Meal,320.00,4.21,Gourmet Burgers,Regular
41,2022/03/21,Mon,India,McSaver Piri Piri Spiced Veg Burger Meal,320.00,4.21,Gourmet Burgers,Regular
