,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/04/20,Wed,India,Triple Cheese American Veg Burger,195.00,2.55,New Launches,Regular
1,2022/04/20,Wed,India,McSpicy Premium Veg Burger,210.00,2.75,New Launches,Regular
2,2022/04/20,Wed,India,Triple Cheese American Chicken Burger,220.00,2.88,New Launches,Regular
3,2022/04/20,Wed,India,McSpicy Premium Chicken Burger,249.00,3.26,New Launches,Regular
4,2022/04/20,Wed,India,McAloo Tikki Burger,49.00,0.64,Trending,Regular
5,2022/04/20,Wed,India,McVeggie Burger,115.00,1.50,Trending,Regular
6,2022/04/20,Wed,India,McSpicy Chicken Burger,165.00,2.16,Trending,Regular
7,2022/04/20,Wed,India,McChicken Burger,120.00,1.57,Trending,Regular
8,2022/04/20,Wed,India,Big Spicy Chicken Wrap,205.00,2.68,Trending,Regular
9,2022/04/20,Wed,India,Filet-O-Fish Burger,146.00,1.91,Trending,Regular
10,2022/04/20,Wed,India,McVeggie + McAloo Tikki Burger,127.00,1.66,Deals,Regular
11,2022/04/20,Wed,India,Pizza Mc Puff + McSpicy Chicken,162.00,2.12,Deals,Regular
12,2022/04/20,Wed,India,McAloo Tikki + Veg Pizza McPuff + Coke,138.00,1.81,Deals,Regular
13,2022/04/20,Wed,India,2 Iced Coffee,189.00,2.47,Deals,Regular
14,2022/04/20,Wed,India,2 Cappuccino,189.00,2.47,Deals,Regular
15,2022/04/20,Wed,India,Black Forest Mcflurry (M) BOGO,110.00,1.44,Deals,Regular
16,2022/04/20,Wed,India,Cappuccino (S) + Iced Coffee (S),195.00,2.55,Deals,Regular
17,2022/04/20,Wed,India,McSaver McAloo Tikki Meal,185.00,2.42,Deals,Regular
18,2022/04/20,Wed,India,McChicken + McSpicy Chicken Burger,269.00,3.52,Deals,Regular
19,2022/04/20,Wed,India,2 McAloo Tikki + 2 Fries (L),295.00,3.86,Deals,Regular
20,2022/04/20,Wed,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,476.00,6.23,Deals,Regular
21,2022/04/20,Wed,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,829.00,10.84,Deals,Regular
