,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/11/27,Sun,India,McCheese Burger Veg,249.00,3.05,New Launches,Regular
2,2022/11/27,Sun,India,McCheese Burger Chicken,260.00,3.18,New Launches,Regular
3,2022/11/27,Sun,India,McSaver McCheese Burger Veg Meal,361.00,4.42,New Launches,Regular
4,2022/11/27,Sun,India,McSaver McCheese Burger Chicken Meal,361.00,4.42,New Launches,Regular
5,2022/11/27,Sun,India,2 Fries (R) + Cheesy Dip,110.00,1.35,New Launches,Regular
6,2022/11/27,Sun,India,Triple Cheese  Veg Burger,215.00,2.63,New Launches,Regular
7,2022/11/27,Sun,India,Triple Cheese Chicken Burger,229.00,2.80,New Launches,Regular
8,2022/11/27,Sun,India,McSpicy Premium Veg Burger,249.00,3.05,New Launches,Regular
9,2022/11/27,Sun,India,McSpicy Premium Chicken Burger,260.00,3.18,New Launches,Regular
10,2022/11/27,Sun,India,McAloo Tikki Burger,58.00,0.71,Trending,Regular
11,2022/11/27,Sun,India,McSpicy Chicken Burger,185.00,2.26,Trending,Regular
12,2022/11/27,Sun,India,McVeggie Burger,145.00,1.77,Trending,Regular
13,2022/11/27,Sun,India,McChicken Burger,131.00,1.60,Trending,Regular
14,2022/11/27,Sun,India,Big Spicy Chicken Wrap,220.00,2.69,Trending,Regular
15,2022/11/27,Sun,India,Filet-O-Fish Burger,175.00,2.14,Trending,Regular
16,2022/11/27,Sun,India,Sausage & Egg McMuffin,145.00,1.77,Trending,Regular
17,2022/11/27,Sun,India,Sausage McMuffin,125.00,1.53,Trending,Regular
18,2022/11/27,Sun,India,Veg McMuffin,111.00,1.36,Trending,Regular
19,2022/11/27,Sun,India,Egg & Cheese McMuffin,95.00,1.16,Trending,Regular
20,2022/11/27,Sun,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.70,Deals,Regular
21,2022/11/27,Sun,India,Pizza Mc Puff + McSpicy Chicken Burger,179.00,2.19,Deals,Regular
22,2022/11/27,Sun,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.68,Deals,Regular
23,2022/11/27,Sun,India,Black Forest Mcflurry (M) BOGO,115.00,1.41,Deals,Regular
24,2022/11/27,Sun,India,2 Iced Coffee,195.00,2.39,Deals,Regular
25,2022/11/27,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.73,Deals,Regular
26,2022/11/27,Sun,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.37,Deals,Regular
27,2022/11/27,Sun,India,2 Cappuccino,195.00,2.39,Deals,Regular
28,2022/11/27,Sun,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.14,Deals,Regular
29,2022/11/27,Sun,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.55,Deals,Regular
30,2022/11/27,Sun,India,McChicken + Fries (M),180.00,2.20,Deals,Regular
31,2022/11/27,Sun,India,McAloo Tikki + Fries (M),108.00,1.32,Deals,Regular
32,2022/11/27,Sun,India,McVeggie + Fries (M),159.00,1.95,Deals,Regular
33,2022/11/27,Sun,India,6 Pc Nuggets + McChicken + Coke,311.00,3.81,Deals,Regular
34,2022/11/27,Sun,India,McChicken Burger + Chocolate Shake,255.00,3.12,Deals,Regular
35,2022/11/27,Sun,India,McVeggie Burger + Chocolate Shake,250.00,3.06,Deals,Regular
36,2022/11/27,Sun,India,Corn & Cheese Burger + Coke,190.00,2.33,Deals,Regular
37,2022/11/27,Sun,India,Hashbrown,50.00,0.61,McBreakfast,Breakfast
38,2022/11/27,Sun,India,Egg & Cheese McMuffin,95.00,1.16,McBreakfast,Breakfast
39,2022/11/27,Sun,India,Double Cheese McMuffin,95.00,1.16,McBreakfast,Breakfast
40,2022/11/27,Sun,India,Spicy Egg McMuffin,101.00,1.24,McBreakfast,Breakfast
41,2022/11/27,Sun,India,Veg McMuffin,111.00,1.36,McBreakfast,Breakfast
42,2022/11/27,Sun,India,Sausage McMuffin,125.00,1.53,McBreakfast,Breakfast
43,2022/11/27,Sun,India,Hot Cakes With Maple Syrup,139.00,1.70,McBreakfast,Breakfast
44,2022/11/27,Sun,India,Sausage & Egg McMuffin,145.00,1.77,McBreakfast,Breakfast
45,2022/11/27,Sun,India,Veg McMuffin 2 Pc Meal,229.00,2.80,McBreakfast,Breakfast
46,2022/11/27,Sun,India,Sausage McMuffin 2 pc Meal,239.00,2.93,McBreakfast,Breakfast
47,2022/11/27,Sun,India,Hot Cakes + Filter Coffee,80.00,0.98,McBreakfast,Breakfast
48,2022/11/27,Sun,India,Hot Cake 2 Pc Meal,249.00,3.05,McBreakfast,Breakfast
49,2022/11/27,Sun,India,Egg & Cheese McMuffin 3 Pc Meal,229.00,2.80,McBreakfast,Breakfast
50,2022/11/27,Sun,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),229.00,2.80,McBreakfast,Breakfast
51,2022/11/27,Sun,India,Sausage & Egg McMuffin 2 pc Meal,255.00,3.12,McBreakfast,Breakfast
