,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/11/11,Fri,India,McCheese Burger Veg,249.00,3.09,New Launches,Regular
2,2022/11/11,Fri,India,McCheese Burger Chicken,260.00,3.22,New Launches,Regular
3,2022/11/11,Fri,India,McSaver McCheese Burger Veg Meal,361.00,4.47,New Launches,Regular
4,2022/11/11,Fri,India,McSaver McCheese Burger Chicken Meal,361.00,4.47,New Launches,Regular
5,2022/11/11,Fri,India,2 Fries (R) + Cheesy Dip,110.00,1.36,New Launches,Regular
6,2022/11/11,Fri,India,Triple Cheese  Veg Burger,215.00,2.66,New Launches,Regular
7,2022/11/11,Fri,India,Triple Cheese Chicken Burger,229.00,2.84,New Launches,Regular
8,2022/11/11,Fri,India,McSpicy Premium Veg Burger,249.00,3.09,New Launches,Regular
9,2022/11/11,Fri,India,McSpicy Premium Chicken Burger,260.00,3.22,New Launches,Regular
10,2022/11/11,Fri,India,McAloo Tikki Burger,58.00,0.72,Trending,Regular
11,2022/11/11,Fri,India,McVeggie Burger,145.00,1.80,Trending,Regular
12,2022/11/11,Fri,India,McSpicy Chicken Burger,185.00,2.29,Trending,Regular
13,2022/11/11,Fri,India,McChicken Burger,131.00,1.62,Trending,Regular
14,2022/11/11,Fri,India,Big Spicy Chicken Wrap,220.00,2.73,Trending,Regular
15,2022/11/11,Fri,India,Filet-O-Fish Burger,175.00,2.17,Trending,Regular
16,2022/11/11,Fri,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.73,Deals,Regular
17,2022/11/11,Fri,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,831.00,10.30,Deals,Regular
18,2022/11/11,Fri,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.63,Deals,Regular
19,2022/11/11,Fri,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,661.00,8.19,Deals,Regular
20,2022/11/11,Fri,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.24,Deals,Regular
21,2022/11/11,Fri,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,485.00,6.01,Deals,Regular
22,2022/11/11,Fri,India,2 Fries (R) + Cheesy Dip,110.00,1.36,Deals,Regular
23,2022/11/11,Fri,India,Pizza Mc Puff + McSpicy Chicken Burger,179.00,2.22,Deals,Regular
24,2022/11/11,Fri,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.72,Deals,Regular
25,2022/11/11,Fri,India,Black Forest Mcflurry (M) BOGO,115.00,1.42,Deals,Regular
26,2022/11/11,Fri,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.75,Deals,Regular
27,2022/11/11,Fri,India,Cappuccino (S) + Iced Coffee (S),230.00,2.85,Deals,Regular
28,2022/11/11,Fri,India,McSaver McAloo Tikki Burger Meal,205.00,2.54,Deals,Regular
29,2022/11/11,Fri,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.41,Deals,Regular
30,2022/11/11,Fri,India,2 Cappuccino,195.00,2.42,Deals,Regular
31,2022/11/11,Fri,India,2 Iced Coffee,195.00,2.42,Deals,Regular
32,2022/11/11,Fri,India,2 McVeggie Burger + 2 McAloo Tikki Burger + 2 Fries (M) + 2 Strawberry Shakes,1121.00,13.89,Deals,Regular
33,2022/11/11,Fri,India,Hashbrown,50.00,0.62,McBreakfast,Breakfast
34,2022/11/11,Fri,India,Egg & Cheese McMuffin,95.00,1.18,McBreakfast,Breakfast
35,2022/11/11,Fri,India,Double Cheese McMuffin,95.00,1.18,McBreakfast,Breakfast
36,2022/11/11,Fri,India,Spicy Egg McMuffin,101.00,1.25,McBreakfast,Breakfast
37,2022/11/11,Fri,India,Sausage McMuffin,125.00,1.55,McBreakfast,Breakfast
38,2022/11/11,Fri,India,Hot Cakes With Maple Syrup,139.00,1.72,McBreakfast,Breakfast
39,2022/11/11,Fri,India,Sausage & Egg McMuffin,145.00,1.80,McBreakfast,Breakfast
40,2022/11/11,Fri,India,Sausage McMuffin 2 pc Meal,239.00,2.96,McBreakfast,Breakfast
41,2022/11/11,Fri,India,Hot Cake 2 Pc Meal,249.00,3.09,McBreakfast,Breakfast
42,2022/11/11,Fri,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),229.00,2.84,McBreakfast,Breakfast
43,2022/11/11,Fri,India,Egg & Cheese McMuffin 3 Pc Meal,229.00,2.84,McBreakfast,Breakfast
44,2022/11/11,Fri,India,Sausage & Egg McMuffin 2 pc Meal,255.00,3.16,McBreakfast,Breakfast
45,2022/11/11,Fri,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),239.00,2.96,McBreakfast,Breakfast
46,2022/11/11,Fri,India,Sausage McMuffin 3 Pc Meal,259.00,3.21,McBreakfast,Breakfast
47,2022/11/11,Fri,India,Hot Cake 3 Pc Meal,265.00,3.28,McBreakfast,Breakfast
48,2022/11/11,Fri,India,Sausage with Egg McMuffin 3 Pc Meal,279.00,3.46,McBreakfast,Breakfast
49,2022/11/11,Fri,India,Veg McMuffin,111.00,1.38,McBreakfast,Breakfast
50,2022/11/11,Fri,India,Veg McMuffin 2 Pc Meal,229.00,2.84,McBreakfast,Breakfast
51,2022/11/11,Fri,India,Veg McMuffin 3 Pc Meal,250.00,3.10,McBreakfast,Breakfast
52,2022/11/11,Fri,India,McCheese Burger Chicken,260.00,3.22,Cheese Burgers and Meals,Regular
53,2022/11/11,Fri,India,McCheese Burger Veg,249.00,3.09,Cheese Burgers and Meals,Regular
54,2022/11/11,Fri,India,Triple Cheese Chicken Burger,229.00,2.84,Cheese Burgers and Meals,Regular
55,2022/11/11,Fri,India,Triple Cheese  Veg Burger,215.00,2.66,Cheese Burgers and Meals,Regular
56,2022/11/11,Fri,India,Grilled Chicken & Cheese Burger,159.00,1.97,Cheese Burgers and Meals,Regular
57,2022/11/11,Fri,India,Corn & Cheese Burger,145.00,1.80,Cheese Burgers and Meals,Regular
58,2022/11/11,Fri,India,McSaver McCheese Burger Veg Meal,361.00,4.47,Cheese Burgers and Meals,Regular
59,2022/11/11,Fri,India,McSaver McCheese Burger Chicken Meal,361.00,4.47,Cheese Burgers and Meals,Regular
60,2022/11/11,Fri,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.47,Cheese Burgers and Meals,Regular
61,2022/11/11,Fri,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.47,Cheese Burgers and Meals,Regular
62,2022/11/11,Fri,India,McSaver Grilled Chicken & Cheese Burger Meal,309.00,3.83,Cheese Burgers and Meals,Regular
63,2022/11/11,Fri,India,McSaver Corn & Cheese Burger Meal,289.00,3.58,Cheese Burgers and Meals,Regular
64,2022/11/11,Fri,India,Mexican cheesy Fries,138.00,1.71,Cheese Burgers and Meals,Regular
65,2022/11/11,Fri,India,Cheesy Nugget - Veg Bites - 9 pc,121.00,1.50,Cheese Burgers and Meals,Regular
66,2022/11/11,Fri,India,Cheesy Nugget Veg Bites - 4 Pc,55.00,0.68,Cheese Burgers and Meals,Regular
67,2022/11/11,Fri,India,McAloo Tikki Burger,58.00,0.72,Burgers & Wraps,Regular
68,2022/11/11,Fri,India,Masala McEgg Burger,65.00,0.81,Burgers & Wraps,Regular
69,2022/11/11,Fri,India,Mexican McAloo Tikki Burger,69.00,0.85,Burgers & Wraps,Regular
70,2022/11/11,Fri,India,Chicken Kebab Burger,105.00,1.30,Burgers & Wraps,Regular
71,2022/11/11,Fri,India,McChicken Burger,131.00,1.62,Burgers & Wraps,Regular
72,2022/11/11,Fri,India,McVeggie Burger,145.00,1.80,Burgers & Wraps,Regular
73,2022/11/11,Fri,India,Corn & Cheese Burger,145.00,1.80,Burgers & Wraps,Regular
74,2022/11/11,Fri,India,Grilled Chicken & Cheese Burger,159.00,1.97,Burgers & Wraps,Regular
75,2022/11/11,Fri,India,Filet-O-Fish Burger,175.00,2.17,Burgers & Wraps,Regular
76,2022/11/11,Fri,India,McSpicy Chicken Burger,185.00,2.29,Burgers & Wraps,Regular
77,2022/11/11,Fri,India,McSpicy Paneer Burger,189.00,2.34,Burgers & Wraps,Regular
78,2022/11/11,Fri,India,Big Spicy Paneer Wrap,210.00,2.60,Burgers & Wraps,Regular
79,2022/11/11,Fri,India,Veg Maharaja Mac,220.00,2.73,Burgers & Wraps,Regular
80,2022/11/11,Fri,India,Chicken Maharaja Mac,235.00,2.91,Burgers & Wraps,Regular
81,2022/11/11,Fri,India,Big Spicy Chicken Wrap,220.00,2.73,Burgers & Wraps,Regular
82,2022/11/11,Fri,India,Triple Cheese  Veg Burger,215.00,2.66,Gourmet Burger and Meals,Regular
83,2022/11/11,Fri,India,Veg Maharaja Mac,220.00,2.73,Gourmet Burger and Meals,Regular
84,2022/11/11,Fri,India,Triple Cheese Chicken Burger,229.00,2.84,Gourmet Burger and Meals,Regular
