,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/12/25,Sun,India,McCheese Burger Veg,249.00,3.01,New Launches,Regular
2,2022/12/25,Sun,India,McCheese Burger Chicken,260.00,3.14,New Launches,Regular
3,2022/12/25,Sun,India,McSaver McCheese Burger Veg Meal,361.00,4.36,New Launches,Regular
4,2022/12/25,Sun,India,McSaver McCheese Burger Chicken Meal,361.00,4.36,New Launches,Regular
5,2022/12/25,Sun,India,2 Fries (R) + Cheesy Dip,110.00,1.33,New Launches,Regular
6,2022/12/25,Sun,India,Triple Cheese  Veg Burger,215.00,2.60,New Launches,Regular
7,2022/12/25,Sun,India,Triple Cheese Chicken Burger,229.00,2.77,New Launches,Regular
8,2022/12/25,Sun,India,McSpicy Premium Veg Burger,249.00,3.01,New Launches,Regular
9,2022/12/25,Sun,India,McSpicy Premium Chicken Burger,260.00,3.14,New Launches,Regular
10,2022/12/25,Sun,India,McSpicy Chicken Burger,185.00,2.24,Trending,Regular
11,2022/12/25,Sun,India,McChicken Burger,131.00,1.58,Trending,Regular
12,2022/12/25,Sun,India,Filet-O-Fish Burger,175.00,2.11,Trending,Regular
13,2022/12/25,Sun,India,McFlurry Oreo Medium,129.00,1.56,Trending,Regular
14,2022/12/25,Sun,India,Mcflurry Oreo Small,91.00,1.10,Trending,Regular
15,2022/12/25,Sun,India,Soft Serve Hot Fudge (M),101.00,1.22,Trending,Regular
16,2022/12/25,Sun,India,Brownie Hot Fudge (M),138.00,1.67,Trending,Regular
17,2022/12/25,Sun,India,Sausage & Egg McMuffin,145.00,1.75,Trending,Regular
18,2022/12/25,Sun,India,Sausage McMuffin,125.00,1.51,Trending,Regular
19,2022/12/25,Sun,India,Egg & Cheese McMuffin,95.00,1.15,Trending,Regular
20,2022/12/25,Sun,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.68,Deals,Regular
21,2022/12/25,Sun,India,Veg Pizza McPuff + McSpicy Chicken Burger,179.00,2.16,Deals,Regular
22,2022/12/25,Sun,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.64,Deals,Regular
23,2022/12/25,Sun,India,Black Forest Mcflurry (M) BOGO,115.00,1.39,Deals,Regular
24,2022/12/25,Sun,India,2 Iced Coffee,195.00,2.36,Deals,Regular
25,2022/12/25,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.70,Deals,Regular
26,2022/12/25,Sun,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.32,Deals,Regular
27,2022/12/25,Sun,India,2 Cappuccino,195.00,2.36,Deals,Regular
28,2022/12/25,Sun,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.03,Deals,Regular
29,2022/12/25,Sun,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.46,Deals,Regular
30,2022/12/25,Sun,India,McChicken + Fries (M),180.00,2.17,Deals,Regular
31,2022/12/25,Sun,India,McAloo Tikki + Fries (M),108.00,1.30,Deals,Regular
32,2022/12/25,Sun,India,McVeggie + Fries (M),159.00,1.92,Deals,Regular
33,2022/12/25,Sun,India,6 Pc Nuggets + McChicken + Coke,311.00,3.76,Deals,Regular
34,2022/12/25,Sun,India,McChicken Burger + Chocolate Shake,255.00,3.08,Deals,Regular
35,2022/12/25,Sun,India,McVeggie Burger + Chocolate Shake,250.00,3.02,Deals,Regular
36,2022/12/25,Sun,India,Corn & Cheese Burger + Coke,190.00,2.30,Deals,Regular
37,2022/12/25,Sun,India,Hashbrown,50.00,0.60,McBreakfast,Breakfast
38,2022/12/25,Sun,India,Egg & Cheese McMuffin,95.00,1.15,McBreakfast,Breakfast
39,2022/12/25,Sun,India,Double Cheese McMuffin,95.00,1.15,McBreakfast,Breakfast
40,2022/12/25,Sun,India,Spicy Egg McMuffin,101.00,1.22,McBreakfast,Breakfast
41,2022/12/25,Sun,India,Veg McMuffin,111.00,1.34,McBreakfast,Breakfast
42,2022/12/25,Sun,India,Sausage McMuffin,125.00,1.51,McBreakfast,Breakfast
43,2022/12/25,Sun,India,Hot Cakes With Maple Syrup,139.00,1.68,McBreakfast,Breakfast
44,2022/12/25,Sun,India,Sausage & Egg McMuffin,145.00,1.75,McBreakfast,Breakfast
45,2022/12/25,Sun,India,Veg McMuffin 2 Pc Meal,229.00,2.77,McBreakfast,Breakfast
46,2022/12/25,Sun,India,Sausage McMuffin 2 pc Meal,239.00,2.89,McBreakfast,Breakfast
47,2022/12/25,Sun,India,Hot Cakes + Filter Coffee,80.00,0.97,McBreakfast,Breakfast
48,2022/12/25,Sun,India,Hot Cake 2 Pc Meal,249.00,3.01,McBreakfast,Breakfast
49,2022/12/25,Sun,India,Egg & Cheese McMuffin 3 Pc Meal,229.00,2.77,McBreakfast,Breakfast
50,2022/12/25,Sun,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),229.00,2.77,McBreakfast,Breakfast
51,2022/12/25,Sun,India,Sausage & Egg McMuffin 2 pc Meal,255.00,3.08,McBreakfast,Breakfast
52,2022/12/25,Sun,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),239.00,2.89,McBreakfast,Breakfast
53,2022/12/25,Sun,India,Veg McMuffin 3 Pc Meal,250.00,3.02,McBreakfast,Breakfast
54,2022/12/25,Sun,India,Sausage McMuffin 3 Pc Meal,259.00,3.13,McBreakfast,Breakfast
55,2022/12/25,Sun,India,Hot Cake 3 Pc Meal,265.00,3.20,McBreakfast,Breakfast
56,2022/12/25,Sun,India,Hot Cakes Meal with Filter Coffee,94.00,1.14,McBreakfast,Breakfast
57,2022/12/25,Sun,India,Sausage with Egg McMuffin 3 Pc Meal,279.00,3.37,McBreakfast,Breakfast
58,2022/12/25,Sun,India,McCheese Burger Chicken,260.00,3.14,Cheese Burgers and Meals,Regular
59,2022/12/25,Sun,India,McCheese Burger Veg,249.00,3.01,Cheese Burgers and Meals,Regular
60,2022/12/25,Sun,India,Triple Cheese Chicken Burger,229.00,2.77,Cheese Burgers and Meals,Regular
61,2022/12/25,Sun,India,Triple Cheese  Veg Burger,215.00,2.60,Cheese Burgers and Meals,Regular
62,2022/12/25,Sun,India,Grilled Chicken & Cheese Burger,159.00,1.92,Cheese Burgers and Meals,Regular
63,2022/12/25,Sun,India,Corn & Cheese Burger,145.00,1.75,Cheese Burgers and Meals,Regular
64,2022/12/25,Sun,India,McSaver McCheese Burger Veg Meal,361.00,4.36,Cheese Burgers and Meals,Regular
65,2022/12/25,Sun,India,McSaver McCheese Burger Chicken Meal,361.00,4.36,Cheese Burgers and Meals,Regular
66,2022/12/25,Sun,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.36,Cheese Burgers and Meals,Regular
67,2022/12/25,Sun,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.36,Cheese Burgers and Meals,Regular
68,2022/12/25,Sun,India,McSaver Grilled Chicken & Cheese Burger Meal,309.00,3.73,Cheese Burgers and Meals,Regular
69,2022/12/25,Sun,India,McSaver Corn & Cheese Burger Meal,289.00,3.49,Cheese Burgers and Meals,Regular
70,2022/12/25,Sun,India,Mexican cheesy Fries,138.00,1.67,Cheese Burgers and Meals,Regular
71,2022/12/25,Sun,India,McAloo Tikki Burger,58.00,0.70,Burgers & Wraps,Regular
72,2022/12/25,Sun,India,Masala McEgg Burger,65.00,0.79,Burgers & Wraps,Regular
73,2022/12/25,Sun,India,Mexican McAloo Tikki Burger,69.00,0.83,Burgers & Wraps,Regular
74,2022/12/25,Sun,India,Chicken Kebab Burger,105.00,1.27,Burgers & Wraps,Regular
75,2022/12/25,Sun,India,McChicken Burger,131.00,1.58,Burgers & Wraps,Regular
76,2022/12/25,Sun,India,McVeggie Burger,145.00,1.75,Burgers & Wraps,Regular
77,2022/12/25,Sun,India,Corn & Cheese Burger,145.00,1.75,Burgers & Wraps,Regular
78,2022/12/25,Sun,India,Grilled Chicken & Cheese Burger,159.00,1.92,Burgers & Wraps,Regular
79,2022/12/25,Sun,India,Filet-O-Fish Burger,175.00,2.11,Burgers & Wraps,Regular
80,2022/12/25,Sun,India,McSpicy Chicken Burger,185.00,2.24,Burgers & Wraps,Regular
81,2022/12/25,Sun,India,McSpicy Paneer Burger,189.00,2.28,Burgers & Wraps,Regular
82,2022/12/25,Sun,India,Big Spicy Paneer Wrap,210.00,2.54,Burgers & Wraps,Regular
83,2022/12/25,Sun,India,Veg Maharaja Mac,220.00,2.66,Burgers & Wraps,Regular
84,2022/12/25,Sun,India,Big Spicy Chicken Wrap,220.00,2.66,Burgers & Wraps,Regular
85,2022/12/25,Sun,India,Chicken Maharaja Mac,235.00,2.84,Burgers & Wraps,Regular
86,2022/12/25,Sun,India,Triple Cheese  Veg Burger,215.00,2.60,Gourmet Burger and Meals,Regular
