,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2024/05/27,Mon,Pakistan,2 Hashbrowns,164.00,0.59,★What's New★,Breakfast
2,2024/05/27,Mon,Pakistan,Hot n Crispy Burger,332.00,1.19,Chicken & Fish,Regular
3,2024/05/27,Mon,Pakistan,Spicy Chicken Burger,332.00,1.19,Chicken & Fish,Regular
4,2024/05/27,Mon,Pakistan,Spicy McCrispy,522.00,1.88,Chicken & Fish,Regular
5,2024/05/27,Mon,Pakistan,Chicken Mac,659.00,2.37,Chicken & Fish,Regular
6,2024/05/27,Mon,Pakistan,McChicken ,478.00,1.72,Chicken & Fish,Regular
7,2024/05/27,Mon,Pakistan,Grand Chicken Spicy,823.00,2.96,Chicken & Fish,Regular
8,2024/05/27,Mon,Pakistan,McArabia,543.00,1.95,Chicken & Fish,Regular
9,2024/05/27,Mon,Pakistan,Chicken McNuggets 6 pcs,530.00,1.90,Chicken & Fish,Regular
10,2024/05/27,Mon,Pakistan,Chicken McNuggets 9 pcs,694.00,2.49,Chicken & Fish,Regular
11,2024/05/27,Mon,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.14,Chicken & Fish,Regular
12,2024/05/27,Mon,Pakistan,Chicken Burger with Cheese,384.00,1.38,Chicken & Fish,Regular
13,2024/05/27,Mon,Pakistan,Mini McArabia,332.00,1.19,Chicken & Fish,Regular
14,2024/05/27,Mon,Pakistan,Cheese Burger,392.00,1.41,Chicken & Fish,Regular
15,2024/05/27,Mon,Pakistan,Filet-O-Fish ,616.00,2.21,Chicken & Fish,Regular
16,2024/05/27,Mon,Pakistan,Big Mac,703.00,2.53,Beef,Regular
17,2024/05/27,Mon,Pakistan,Quarter Pounder,703.00,2.53,Beef,Regular
18,2024/05/27,Mon,Pakistan,McRoyale ,703.00,2.53,Beef,Regular
19,2024/05/27,Mon,Pakistan,Double Cheese Burger,651.00,2.34,Beef,Regular
20,2024/05/27,Mon,Pakistan,Spicy McCrispy Double,776.00,2.79,Double Patty Burgers,Regular
21,2024/05/27,Mon,Pakistan,Hot n Crispy Double,345.00,1.24,Double Patty Burgers,Regular
