,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2022/08/31,Wed,Vietnam,Pho Burger,79000.00,3.40,Promotions & Combos,Regular
2,2022/08/31,Wed,Vietnam,Pho Burger EVM,99000.00,4.26,Promotions & Combos,Regular
3,2022/08/31,Wed,Vietnam,Pho Burger EVM - Large,114000.00,4.90,Promotions & Combos,Regular
4,2022/08/31,Wed,Vietnam,1 pc Fried Chicken,36000.00,1.55,Promotions & Combos,Regular
5,2022/08/31,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,49000.00,2.11,Promotions & Combos,Regular
6,2022/08/31,Wed,Vietnam,Shake Shake Salad,35000.00,1.50,Promotions & Combos,Regular
7,2022/08/31,Wed,Vietnam,Mixed Rice Korean Style with Drink,65000.00,2.79,Promotions & Combos,Regular
8,2022/08/31,Wed,Vietnam,Pho Burger + Salted Apricot,99000.00,4.26,Promotions & Combos,Regular
9,2022/08/31,Wed,Vietnam,Combo for 1,85000.00,3.65,Promotions & Combos,Regular
10,2022/08/31,Wed,Vietnam,Macaroni Soup,39000.00,1.68,Promotions & Combos,Regular
11,2022/08/31,Wed,Vietnam,Combo For 2A,136000.00,5.85,Promotions & Combos,Regular
12,2022/08/31,Wed,Vietnam,Combo For 2B,176000.00,7.57,Promotions & Combos,Regular
13,2022/08/31,Wed,Vietnam,Combo For 2C,186000.00,8.00,Promotions & Combos,Regular
14,2022/08/31,Wed,Vietnam,Combo For 3A,276000.00,11.86,Promotions & Combos,Regular
15,2022/08/31,Wed,Vietnam,Combo For 3B,286000.00,12.29,Promotions & Combos,Regular
16,2022/08/31,Wed,Vietnam,Pho Burger,79000.00,3.40,Promotions & Combos,Breakfast
17,2022/08/31,Wed,Vietnam,Pho Burger EVM,99000.00,4.26,Promotions & Combos,Breakfast
18,2022/08/31,Wed,Vietnam,Pho Burger EVM - Large,114000.00,4.90,Promotions & Combos,Breakfast
19,2022/08/31,Wed,Vietnam,1 pc Fried Chicken,36000.00,1.55,Promotions & Combos,Breakfast
20,2022/08/31,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,49000.00,2.11,Promotions & Combos,Breakfast
21,2022/08/31,Wed,Vietnam,Shake Shake Salad,35000.00,1.50,Promotions & Combos,Breakfast
22,2022/08/31,Wed,Vietnam,Mixed Rice Korean Style with Drink,65000.00,2.79,Promotions & Combos,Breakfast
23,2022/08/31,Wed,Vietnam,Pho Burger + Salted Apricot,99000.00,4.26,Promotions & Combos,Breakfast
24,2022/08/31,Wed,Vietnam,Combo for 1,85000.00,3.65,Promotions & Combos,Breakfast
25,2022/08/31,Wed,Vietnam,Macaroni Soup,39000.00,1.68,Promotions & Combos,Breakfast
26,2022/08/31,Wed,Vietnam,Combo For 2A,136000.00,5.85,Promotions & Combos,Breakfast
27,2022/08/31,Wed,Vietnam,Combo For 2B,176000.00,7.57,Promotions & Combos,Breakfast
28,2022/08/31,Wed,Vietnam,Combo For 2C,186000.00,8.00,Promotions & Combos,Breakfast
29,2022/08/31,Wed,Vietnam,Combo For 3A,276000.00,11.86,Promotions & Combos,Breakfast
30,2022/08/31,Wed,Vietnam,Combo For 3B,286000.00,12.29,Promotions & Combos,Breakfast
31,2022/08/31,Wed,Vietnam,Fried Chicken Happy Meal,69000.00,2.97,Happy Meals,Regular
32,2022/08/31,Wed,Vietnam,4pcs Chicken McNuggets Happy Meal,69000.00,2.97,Happy Meals,Regular
33,2022/08/31,Wed,Vietnam,Cheeseburger Happy Meal,69000.00,2.97,Happy Meals,Regular
34,2022/08/31,Wed,Vietnam,Chicken Burger Happy Meal,69000.00,2.97,Happy Meals,Regular
35,2022/08/31,Wed,Vietnam,Sausage Burger Happy Meal,69000.00,2.97,Happy Meals,Regular
36,2022/08/31,Wed,Vietnam,Mango Sundae Small,19000.00,0.82,Minion Drinks,Regular
37,2022/08/31,Wed,Vietnam,Hot Latte,43000.00,1.85,Monday - Buy 1 Get 1 Cafe,Regular
