,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/11/13,Wed,India,Sausage McMuffin + Hashbrown,167.00,1.98,McBreakfast
2,2024/11/13,Wed,India,Veg McMuffin + Hashbrown,153.00,1.81,McBreakfast
3,2024/11/13,Wed,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.80,McBreakfast
4,2024/11/13,Wed,India,Chicken Surprise Burger + Hashbrown,112.00,1.33,McBreakfast
5,2024/11/13,Wed,India,Hashbrown + Iced Coffee,233.00,2.76,McBreakfast
6,2024/11/13,Wed,India,McAloo Tikki Burger + Hashbrown,106.00,1.26,McBreakfast
7,2024/11/13,Wed,India,Hashbrown + Cappuccino,202.00,2.39,McBreakfast
8,2024/11/13,Wed,India,Hashbrown + Cold Coffee,244.00,2.89,McBreakfast
9,2024/11/13,Wed,India,Veg McMuffin 3 Pc Meal,268.00,3.18,McBreakfast
10,2024/11/13,Wed,India,Sausage McMuffin 3 Pc Meal,277.00,3.28,McBreakfast
11,2024/11/13,Wed,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.54,McBreakfast
12,2024/11/13,Wed,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.90,McBreakfast
13,2024/11/13,Wed,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.90,McBreakfast
14,2024/11/13,Wed,India,Spicy Egg McMuffin 3 Pc Meal,256.00,3.03,McBreakfast
15,2024/11/13,Wed,India,Hot Cake 3 Pc Meal,284.00,3.37,McBreakfast
16,2024/11/13,Wed,India,Egg & Cheese McMuffin - Sandwich,103.00,1.22,McBreakfast
17,2024/11/13,Wed,India,Sausage & Egg McMuffin - Sandwich,156.00,1.85,McBreakfast
18,2024/11/13,Wed,India,Spicy Egg McMuffin - Sandwich,109.00,1.29,McBreakfast
19,2024/11/13,Wed,India,Sausage McMuffin - Sandwich,134.00,1.59,McBreakfast
20,2024/11/13,Wed,India,Veg McMuffin - Sandwich,119.00,1.41,McBreakfast
21,2024/11/13,Wed,India,Hashbrown,54.00,0.64,McBreakfast
22,2024/11/13,Wed,India,Hot Cakes With Maple Syrup,149.00,1.77,McBreakfast
23,2024/11/13,Wed,India,Double Cheese McMuffin- Sandwich,103.00,1.22,McBreakfast
24,2024/11/13,Wed,India,Hot Cake 2 Pc Meal,267.00,3.16,McBreakfast
25,2024/11/13,Wed,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.83,McBreakfast
26,2024/11/13,Wed,India,Spicy Egg McMuffin - sandwich combo,154.00,1.83,McBreakfast
27,2024/11/13,Wed,India,Double Cheese McMuffin Sandwich Combo,154.00,1.83,McBreakfast
28,2024/11/13,Wed,India,Sausage McMuffin Sandwich Combo,256.00,3.03,McBreakfast
29,2024/11/13,Wed,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.24,McBreakfast
30,2024/11/13,Wed,India,Veg McMuffin Sandwich Combo,247.00,2.93,McBreakfast
