,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/11/20,Mon,India,Veg McMuffin 3 Pc Meal,263.81,3.17,McBreakfast
2,2023/11/20,Mon,India,Sausage McMuffin 3 Pc Meal,272.38,3.27,McBreakfast
3,2023/11/20,Mon,India,Sausage with Egg McMuffin 3 Pc Meal,294.28,3.53,McBreakfast
4,2023/11/20,Mon,India,Double Cheese McMuffin 3 Pc Meal,240.95,2.89,McBreakfast
5,2023/11/20,Mon,India,Egg & Cheese McMuffin 3 Pc Meal,240.95,2.89,McBreakfast
6,2023/11/20,Mon,India,Spicy Egg McMuffin 3 Pc Meal,251.43,3.02,McBreakfast
7,2023/11/20,Mon,India,Hot Cake 3 Pc Meal,279.05,3.35,McBreakfast
8,2023/11/20,Mon,India,Egg & Cheese McMuffin,100.95,1.21,McBreakfast
9,2023/11/20,Mon,India,Sausage & Egg McMuffin,153.33,1.84,McBreakfast
10,2023/11/20,Mon,India,Spicy Egg McMuffin,106.67,1.28,McBreakfast
11,2023/11/20,Mon,India,Sausage McMuffin,131.43,1.58,McBreakfast
12,2023/11/20,Mon,India,Veg McMuffin,117.14,1.41,McBreakfast
13,2023/11/20,Mon,India,Hashbrown,52.38,0.63,McBreakfast
14,2023/11/20,Mon,India,Hot Cakes With Maple Syrup,146.67,1.76,McBreakfast
15,2023/11/20,Mon,India,Double Cheese McMuffin,100.95,1.21,McBreakfast
16,2023/11/20,Mon,India,Hot Cake 2 Pc Meal,262.86,3.15,McBreakfast
17,2023/11/20,Mon,India,McSaver Egg & Cheese McMuffin Meal,141.90,1.70,McBreakfast
18,2023/11/20,Mon,India,McSaver Spicy Egg McMuffin Meal,141.90,1.70,McBreakfast
19,2023/11/20,Mon,India,McSaver Double Cheese McMuffin Meal,141.90,1.70,McBreakfast
20,2023/11/20,Mon,India,Sausage McMuffin 2 pc Meal,251.43,3.02,McBreakfast
21,2023/11/20,Mon,India,Sausage & Egg McMuffin 2 pc Meal,268.57,3.22,McBreakfast
22,2023/11/20,Mon,India,Veg McMuffin 2 Pc Meal,240.95,2.89,McBreakfast
23,2023/11/20,Mon,India,2 Cheesy Italian Chicken + Fries (L) + 2 Coke,529.04,6.35,Match Time Sharers
24,2023/11/20,Mon,India,2 Cheesy Italian Veg + Fries (L) + 2 Coke,499.16,5.99,Match Time Sharers
25,2023/11/20,Mon,India,Chicken Nuggets Bucket – 27 Pc,570.48,6.85,Match Time Sharers
26,2023/11/20,Mon,India,Fries Bucket,284.76,3.42,Match Time Sharers
27,2023/11/20,Mon,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,7.43,Match Time Sharers
