,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/12/07,Wed,India,McCheese Burger Veg,249.00,3.02,New Launches,Regular
2,2022/12/07,Wed,India,McCheese Burger Chicken,260.00,3.16,New Launches,Regular
3,2022/12/07,Wed,India,McSaver McCheese Burger Veg Meal,361.00,4.38,New Launches,Regular
4,2022/12/07,Wed,India,McSaver McCheese Burger Chicken Meal,361.00,4.38,New Launches,Regular
5,2022/12/07,Wed,India,2 Fries (R) + Cheesy Dip,110.00,1.34,New Launches,Regular
6,2022/12/07,Wed,India,Triple Cheese  Veg Burger,215.00,2.61,New Launches,Regular
7,2022/12/07,Wed,India,Triple Cheese Chicken Burger,229.00,2.78,New Launches,Regular
8,2022/12/07,Wed,India,McSpicy Premium Veg Burger,249.00,3.02,New Launches,Regular
9,2022/12/07,Wed,India,McSpicy Premium Chicken Burger,260.00,3.16,New Launches,Regular
10,2022/12/07,Wed,India,McSpicy Chicken Burger,185.00,2.25,Trending,Regular
11,2022/12/07,Wed,India,McChicken Burger,131.00,1.59,Trending,Regular
12,2022/12/07,Wed,India,Filet-O-Fish Burger,175.00,2.12,Trending,Regular
13,2022/12/07,Wed,India,Mcflurry Oreo Small,91.00,1.10,Trending,Regular
14,2022/12/07,Wed,India,McFlurry Oreo Medium,129.00,1.57,Trending,Regular
15,2022/12/07,Wed,India,Soft Serve Hot Fudge (M),101.00,1.23,Trending,Regular
16,2022/12/07,Wed,India,Brownie Hot Fudge (M),138.00,1.68,Trending,Regular
17,2022/12/07,Wed,India,Sausage & Egg McMuffin,145.00,1.76,Trending,Regular
18,2022/12/07,Wed,India,Sausage McMuffin,125.00,1.52,Trending,Regular
19,2022/12/07,Wed,India,Egg & Cheese McMuffin,95.00,1.15,Trending,Regular
20,2022/12/07,Wed,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.69,Deals,Regular
21,2022/12/07,Wed,India,Veg Pizza McPuff + McSpicy Chicken Burger,179.00,2.17,Deals,Regular
22,2022/12/07,Wed,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.65,Deals,Regular
23,2022/12/07,Wed,India,Black Forest Mcflurry (M) BOGO,115.00,1.40,Deals,Regular
24,2022/12/07,Wed,India,2 Iced Coffee,195.00,2.37,Deals,Regular
25,2022/12/07,Wed,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.71,Deals,Regular
26,2022/12/07,Wed,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.34,Deals,Regular
27,2022/12/07,Wed,India,2 Cappuccino,195.00,2.37,Deals,Regular
28,2022/12/07,Wed,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.07,Deals,Regular
29,2022/12/07,Wed,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.49,Deals,Regular
30,2022/12/07,Wed,India,McChicken + Fries (M),180.00,2.18,Deals,Regular
31,2022/12/07,Wed,India,McAloo Tikki + Fries (M),108.00,1.31,Deals,Regular
32,2022/12/07,Wed,India,McVeggie + Fries (M),159.00,1.93,Deals,Regular
33,2022/12/07,Wed,India,6 Pc Nuggets + McChicken + Coke,311.00,3.77,Deals,Regular
34,2022/12/07,Wed,India,McChicken Burger + Chocolate Shake,255.00,3.10,Deals,Regular
35,2022/12/07,Wed,India,McVeggie Burger + Chocolate Shake,250.00,3.03,Deals,Regular
36,2022/12/07,Wed,India,Corn & Cheese Burger + Coke,190.00,2.31,Deals,Regular
37,2022/12/07,Wed,India,Hashbrown,50.00,0.61,McBreakfast,Breakfast
38,2022/12/07,Wed,India,Egg & Cheese McMuffin,95.00,1.15,McBreakfast,Breakfast
39,2022/12/07,Wed,India,Double Cheese McMuffin,95.00,1.15,McBreakfast,Breakfast
40,2022/12/07,Wed,India,Spicy Egg McMuffin,101.00,1.23,McBreakfast,Breakfast
41,2022/12/07,Wed,India,Veg McMuffin,111.00,1.35,McBreakfast,Breakfast
42,2022/12/07,Wed,India,Sausage McMuffin,125.00,1.52,McBreakfast,Breakfast
43,2022/12/07,Wed,India,Hot Cakes With Maple Syrup,139.00,1.69,McBreakfast,Breakfast
44,2022/12/07,Wed,India,Sausage & Egg McMuffin,145.00,1.76,McBreakfast,Breakfast
45,2022/12/07,Wed,India,Veg McMuffin 2 Pc Meal,229.00,2.78,McBreakfast,Breakfast
46,2022/12/07,Wed,India,Sausage McMuffin 2 pc Meal,239.00,2.90,McBreakfast,Breakfast
47,2022/12/07,Wed,India,Hot Cakes + Filter Coffee,80.00,0.97,McBreakfast,Breakfast
48,2022/12/07,Wed,India,Hot Cake 2 Pc Meal,249.00,3.02,McBreakfast,Breakfast
49,2022/12/07,Wed,India,Egg & Cheese McMuffin 3 Pc Meal,229.00,2.78,McBreakfast,Breakfast
50,2022/12/07,Wed,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),229.00,2.78,McBreakfast,Breakfast
51,2022/12/07,Wed,India,Sausage & Egg McMuffin 2 pc Meal,255.00,3.10,McBreakfast,Breakfast
52,2022/12/07,Wed,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),239.00,2.90,McBreakfast,Breakfast
53,2022/12/07,Wed,India,Veg McMuffin 3 Pc Meal,250.00,3.03,McBreakfast,Breakfast
54,2022/12/07,Wed,India,Sausage McMuffin 3 Pc Meal,259.00,3.14,McBreakfast,Breakfast
55,2022/12/07,Wed,India,Hot Cake 3 Pc Meal,265.00,3.22,McBreakfast,Breakfast
56,2022/12/07,Wed,India,Hot Cakes Meal with Filter Coffee,94.00,1.14,McBreakfast,Breakfast
57,2022/12/07,Wed,India,Sausage with Egg McMuffin 3 Pc Meal,279.00,3.39,McBreakfast,Breakfast
58,2022/12/07,Wed,India,McCheese Burger Chicken,260.00,3.16,Cheese Burgers and Meals,Regular
59,2022/12/07,Wed,India,McCheese Burger Veg,249.00,3.02,Cheese Burgers and Meals,Regular
60,2022/12/07,Wed,India,Triple Cheese Chicken Burger,229.00,2.78,Cheese Burgers and Meals,Regular
61,2022/12/07,Wed,India,Triple Cheese  Veg Burger,215.00,2.61,Cheese Burgers and Meals,Regular
62,2022/12/07,Wed,India,Grilled Chicken & Cheese Burger,159.00,1.93,Cheese Burgers and Meals,Regular
63,2022/12/07,Wed,India,Corn & Cheese Burger,145.00,1.76,Cheese Burgers and Meals,Regular
64,2022/12/07,Wed,India,McSaver McCheese Burger Veg Meal,361.00,4.38,Cheese Burgers and Meals,Regular
65,2022/12/07,Wed,India,McSaver McCheese Burger Chicken Meal,361.00,4.38,Cheese Burgers and Meals,Regular
