,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/11/16,Wed,India,McCheese Burger Veg,249.00,3.07,New Launches,Regular
2,2022/11/16,Wed,India,McCheese Burger Chicken,260.00,3.21,New Launches,Regular
3,2022/11/16,Wed,India,McSaver McCheese Burger Veg Meal,361.00,4.45,New Launches,Regular
4,2022/11/16,Wed,India,McSaver McCheese Burger Chicken Meal,361.00,4.45,New Launches,Regular
5,2022/11/16,Wed,India,2 Fries (R) + Cheesy Dip,110.00,1.36,New Launches,Regular
6,2022/11/16,Wed,India,Triple Cheese  Veg Burger,215.00,2.65,New Launches,Regular
7,2022/11/16,Wed,India,Triple Cheese Chicken Burger,229.00,2.82,New Launches,Regular
8,2022/11/16,Wed,India,McSpicy Premium Veg Burger,249.00,3.07,New Launches,Regular
9,2022/11/16,Wed,India,McSpicy Premium Chicken Burger,260.00,3.21,New Launches,Regular
10,2022/11/16,Wed,India,McAloo Tikki Burger,58.00,0.72,Trending,Regular
11,2022/11/16,Wed,India,McSpicy Chicken Burger,185.00,2.28,Trending,Regular
12,2022/11/16,Wed,India,McChicken Burger,131.00,1.62,Trending,Regular
13,2022/11/16,Wed,India,McVeggie Burger,145.00,1.79,Trending,Regular
14,2022/11/16,Wed,India,Big Spicy Chicken Wrap,220.00,2.71,Trending,Regular
15,2022/11/16,Wed,India,Filet-O-Fish Burger,175.00,2.16,Trending,Regular
16,2022/11/16,Wed,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.71,Deals,Regular
17,2022/11/16,Wed,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,831.00,10.25,Deals,Regular
18,2022/11/16,Wed,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.60,Deals,Regular
19,2022/11/16,Wed,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,661.00,8.15,Deals,Regular
20,2022/11/16,Wed,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.20,Deals,Regular
21,2022/11/16,Wed,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,485.00,5.98,Deals,Regular
22,2022/11/16,Wed,India,2 Fries (R) + Cheesy Dip,110.00,1.36,Deals,Regular
23,2022/11/16,Wed,India,Pizza Mc Puff + McSpicy Chicken Burger,179.00,2.21,Deals,Regular
24,2022/11/16,Wed,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.71,Deals,Regular
25,2022/11/16,Wed,India,Black Forest Mcflurry (M) BOGO,115.00,1.42,Deals,Regular
26,2022/11/16,Wed,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.74,Deals,Regular
27,2022/11/16,Wed,India,Cappuccino (S) + Iced Coffee (S),230.00,2.84,Deals,Regular
28,2022/11/16,Wed,India,McSaver McAloo Tikki Burger Meal,205.00,2.53,Deals,Regular
29,2022/11/16,Wed,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.39,Deals,Regular
30,2022/11/16,Wed,India,2 Cappuccino,195.00,2.41,Deals,Regular
31,2022/11/16,Wed,India,2 Iced Coffee,195.00,2.41,Deals,Regular
32,2022/11/16,Wed,India,2 McVeggie Burger + 2 McAloo Tikki Burger + 2 Fries (M) + 2 Strawberry Shakes,1121.00,13.83,Deals,Regular
33,2022/11/16,Wed,India,Hashbrown,50.00,0.62,McBreakfast,Breakfast
34,2022/11/16,Wed,India,Egg & Cheese McMuffin,95.00,1.17,McBreakfast,Breakfast
35,2022/11/16,Wed,India,Double Cheese McMuffin,95.00,1.17,McBreakfast,Breakfast
36,2022/11/16,Wed,India,Spicy Egg McMuffin,101.00,1.25,McBreakfast,Breakfast
