,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/12/03,Tue,India,Sausage McMuffin + Hashbrown,167.00,1.97,McBreakfast
2,2024/12/03,Tue,India,Veg McMuffin + Hashbrown,153.00,1.81,McBreakfast
3,2024/12/03,Tue,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.79,McBreakfast
4,2024/12/03,Tue,India,Chicken Surprise Burger + Hashbrown,112.00,1.32,McBreakfast
5,2024/12/03,Tue,India,Hashbrown + Iced Coffee,233.00,2.75,McBreakfast
6,2024/12/03,Tue,India,McAloo Tikki Burger + Hashbrown,106.00,1.25,McBreakfast
7,2024/12/03,Tue,India,Hashbrown + Cappuccino,202.00,2.38,McBreakfast
8,2024/12/03,Tue,India,Hashbrown + Cold Coffee,244.00,2.88,McBreakfast
9,2024/12/03,Tue,India,Veg McMuffin 3 Pc Meal,268.00,3.16,McBreakfast
10,2024/12/03,Tue,India,Sausage McMuffin 3 Pc Meal,277.00,3.27,McBreakfast
11,2024/12/03,Tue,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.53,McBreakfast
12,2024/12/03,Tue,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.89,McBreakfast
13,2024/12/03,Tue,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.89,McBreakfast
14,2024/12/03,Tue,India,Spicy Egg McMuffin 3 Pc Meal,256.00,3.02,McBreakfast
15,2024/12/03,Tue,India,Hot Cake 3 Pc Meal,284.00,3.35,McBreakfast
16,2024/12/03,Tue,India,Egg & Cheese McMuffin - Sandwich,103.00,1.22,McBreakfast
17,2024/12/03,Tue,India,Sausage & Egg McMuffin - Sandwich,156.00,1.84,McBreakfast
18,2024/12/03,Tue,India,Spicy Egg McMuffin - Sandwich,109.00,1.29,McBreakfast
19,2024/12/03,Tue,India,Sausage McMuffin - Sandwich,134.00,1.58,McBreakfast
20,2024/12/03,Tue,India,Veg McMuffin - Sandwich,119.00,1.40,McBreakfast
21,2024/12/03,Tue,India,Hashbrown,54.00,0.64,McBreakfast
22,2024/12/03,Tue,India,Hot Cakes With Maple Syrup,149.00,1.76,McBreakfast
23,2024/12/03,Tue,India,Double Cheese McMuffin- Sandwich,103.00,1.22,McBreakfast
24,2024/12/03,Tue,India,Hot Cake 2 Pc Meal,267.00,3.15,McBreakfast
25,2024/12/03,Tue,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.82,McBreakfast
26,2024/12/03,Tue,India,Spicy Egg McMuffin - sandwich combo,154.00,1.82,McBreakfast
27,2024/12/03,Tue,India,Double Cheese McMuffin Sandwich Combo,154.00,1.82,McBreakfast
