,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/04/05,Tue,India,Triple Cheese American Veg Burger,205.00,2.72,New Launches,Regular
1,2022/04/05,Tue,India,McSpicy Premium Veg Burger,221.00,2.93,New Launches,Regular
2,2022/04/05,Tue,India,Triple Cheese American Chicken Burger,231.00,3.06,New Launches,Regular
3,2022/04/05,Tue,India,McSpicy Premium Chicken Burger,261.00,3.46,New Launches,Regular
4,2022/04/05,Tue,India,McAloo Tikki Burger,51.00,0.68,Trending,Regular
5,2022/04/05,Tue,India,McSpicy Chicken Burger,173.00,2.29,Trending,Regular
6,2022/04/05,Tue,India,McChicken Burger,126.00,1.67,Trending,Regular
7,2022/04/05,Tue,India,McVeggie Burger,121.00,1.60,Trending,Regular
8,2022/04/05,Tue,India,Big Spicy Chicken Wrap,215.00,2.85,Trending,Regular
9,2022/04/05,Tue,India,Filet-O-Fish Burger,153.00,2.03,Trending,Regular
10,2022/04/05,Tue,India,Masala McEgg BOGO,53.00,0.70,Deals,Regular
11,2022/04/05,Tue,India,McVeggie + McAloo Tikki Burger,133.00,1.76,Deals,Regular
12,2022/04/05,Tue,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.25,Deals,Regular
13,2022/04/05,Tue,India,McAloo Tikki + Veg Pizza McPuff + Coke,145.00,1.92,Deals,Regular
14,2022/04/05,Tue,India,Black Forest Mcflurry (M) BOGO,116.00,1.54,Deals,Regular
15,2022/04/05,Tue,India,2 Iced Coffee,198.00,2.62,Deals,Regular
16,2022/04/05,Tue,India,2 Cappuccino,198.00,2.62,Deals,Regular
17,2022/04/05,Tue,India,Cappuccino (S) + Iced Coffee (S),198.00,2.62,Deals,Regular
18,2022/04/05,Tue,India,McSaver McAloo Tikki Meal,194.00,2.57,Deals,Regular
19,2022/04/05,Tue,India,McChicken + McSpicy Chicken Burger,282.00,3.74,Deals,Regular
20,2022/04/05,Tue,India,2 McAloo Tikki + 2 Fries (L),310.00,4.11,Deals,Regular
21,2022/04/05,Tue,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,500.00,6.62,Deals,Regular
22,2022/04/05,Tue,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,870.00,11.53,Deals,Regular
23,2022/04/05,Tue,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,450.00,5.96,Deals,Regular
24,2022/04/05,Tue,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),683.00,9.05,Deals,Regular
25,2022/04/05,Tue,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,681.00,9.02,Deals,Regular
26,2022/04/05,Tue,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,824.00,10.92,Deals,Regular
27,2022/04/05,Tue,India,Classic Burger Meals,179.00,2.37,Match Time Meals,Regular
28,2022/04/05,Tue,India,Indulgent Burger Meals,179.00,2.37,Match Time Meals,Regular
29,2022/04/05,Tue,India,Triple Cheese American Veg Burger,205.00,2.72,Gourmet Burgers,Regular
30,2022/04/05,Tue,India,McSpicy Premium Veg Burger,221.00,2.93,Gourmet Burgers,Regular
31,2022/04/05,Tue,India,Triple Cheese American Chicken Burger,231.00,3.06,Gourmet Burgers,Regular
32,2022/04/05,Tue,India,Cheese Lava American Veg Burger,241.00,3.19,Gourmet Burgers,Regular
33,2022/04/05,Tue,India,McSpicy Premium Chicken Burger,261.00,3.46,Gourmet Burgers,Regular
34,2022/04/05,Tue,India,Cheese Lava American Chicken Burger,261.00,3.46,Gourmet Burgers,Regular
35,2022/04/05,Tue,India,McSaver Triple Cheese American Veg Meal,320.00,4.24,Gourmet Burgers,Regular
36,2022/04/05,Tue,India,McSaver McSpicy Premium Veg Meal,320.00,4.24,Gourmet Burgers,Regular
37,2022/04/05,Tue,India,McSaver Triple Cheese American Chicken Meal,320.00,4.24,Gourmet Burgers,Regular
38,2022/04/05,Tue,India,McSaver Cheese Lava American Veg Meal,320.00,4.24,Gourmet Burgers,Regular
39,2022/04/05,Tue,India,McSaver McSpicy Premium Chicken Meal,320.00,4.24,Gourmet Burgers,Regular
40,2022/04/05,Tue,India,McSaver Cheese Lava American Chicken Meal,320.00,4.24,Gourmet Burgers,Regular
41,2022/04/05,Tue,India,McSaver Triple Cheese American Veg Meal,320.00,4.24,Gourmet Burger Meal,Regular
42,2022/04/05,Tue,India,McSaver McSpicy Premium Veg Meal,320.00,4.24,Gourmet Burger Meal,Regular
43,2022/04/05,Tue,India,McSaver Triple Cheese American Chicken Meal,320.00,4.24,Gourmet Burger Meal,Regular
44,2022/04/05,Tue,India,McSaver Cheese Lava American Veg Meal,320.00,4.24,Gourmet Burger Meal,Regular
45,2022/04/05,Tue,India,McSaver Cheese Lava American Chicken Meal,320.00,4.24,Gourmet Burger Meal,Regular
46,2022/04/05,Tue,India,McSaver McSpicy Premium Chicken Meal,320.00,4.24,Gourmet Burger Meal,Regular
47,2022/04/05,Tue,India,2 Fries (R),105.00,1.39,McSavers,Regular
48,2022/04/05,Tue,India,2 Soft Serve Hot Fudge (M),156.00,2.07,McSavers,Regular
49,2022/04/05,Tue,India,2 McFlurry Oreo (S),156.00,2.07,McSavers,Regular
50,2022/04/05,Tue,India,2 McVeggie Burger,156.00,2.07,McSavers,Regular
51,2022/04/05,Tue,India,2 Coke,156.00,2.07,McSavers,Regular
52,2022/04/05,Tue,India,Masala McEgg BOGO,53.00,0.70,Summer Special Combos,Regular
53,2022/04/05,Tue,India,2 Fries (R),105.00,1.39,Summer Special Combos,Regular
54,2022/04/05,Tue,India,2 (6 Pc Nuggets) + Coke,257.00,3.40,Summer Special Combos,Regular
55,2022/04/05,Tue,India,2 Soft Serve Hot Fudge (M),156.00,2.07,Summer Special Combos,Regular
56,2022/04/05,Tue,India,2 McFlurry Oreo (S),156.00,2.07,Summer Special Combos,Regular
57,2022/04/05,Tue,India,2 McVeggie Burger,156.00,2.07,Summer Special Combos,Regular
58,2022/04/05,Tue,India,2 Coke,156.00,2.07,Summer Special Combos,Regular
59,2022/04/05,Tue,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.25,Summer Special Combos,Regular
60,2022/04/05,Tue,India,Black Forest Mcflurry (M) BOGO,116.00,1.54,Summer Special Combos,Regular
61,2022/04/05,Tue,India,2 Iced Coffee,198.00,2.62,Summer Special Combos,Regular
62,2022/04/05,Tue,India,2 Cappuccino,198.00,2.62,Summer Special Combos,Regular
