,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/06/14,Fri,India,Burger Combo for 2: McChicken Burger,427.00,5.11,Match Time Sharing Combos
2,2024/06/14,Fri,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,391.00,4.68,Match Time Sharing Combos
3,2024/06/14,Fri,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),437.00,5.23,Match Time Sharing Combos
4,2024/06/14,Fri,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,550.00,6.58,Match Time Sharing Combos
5,2024/06/14,Fri,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,499.00,5.97,Match Time Sharing Combos
6,2024/06/14,Fri,India,Burger Combo for 2: McCheese Burger Veg,619.00,7.41,Match Time Sharing Combos
7,2024/06/14,Fri,India,Burger Combo for 2: McCheese Burger Chicken,649.00,7.77,Match Time Sharing Combos
8,2024/06/14,Fri,India,Burger Combo for 2: Corn & Cheese Burger,419.00,5.01,Match Time Sharing Combos
9,2024/06/14,Fri,India,Burger Combo for 2: Grilled Chicken & Cheese,470.00,5.63,Match Time Sharing Combos
10,2024/06/14,Fri,India,Burger Combo for 2: McSpicy Chicken Burger,490.00,5.86,Match Time Sharing Combos
11,2024/06/14,Fri,India,Burger Combo for 2: McVeggie Burger,389.00,4.66,Match Time Sharing Combos
12,2024/06/14,Fri,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),391.00,4.68,Match Time Sharing Combos
13,2024/06/14,Fri,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,491.00,5.88,Match Time Sharing Combos
14,2024/06/14,Fri,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,389.00,4.66,Match Time Sharing Combos
15,2024/06/14,Fri,India,McSpicy Paneer Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,389.00,4.66,Match Time Sharing Combos
16,2024/06/14,Fri,India,McVeggie Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,337.00,4.03,Match Time Sharing Combos
17,2024/06/14,Fri,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,459.00,5.49,Match Time Sharing Combos
18,2024/06/14,Fri,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),610.00,7.30,Match Time Sharing Combos
19,2024/06/14,Fri,India,2 McAloo Tikki Burger + 2 Fries (L),328.00,3.93,Match Time Sharing Combos
20,2024/06/14,Fri,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,388.00,4.64,Match Time Sharing Combos
21,2024/06/14,Fri,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,358.00,4.28,Match Time Sharing Combos
22,2024/06/14,Fri,India,Chicken Surprise Burger,75.00,0.90,Burgers & Wraps
23,2024/06/14,Fri,India,Mexican Chicken Wrap,190.00,2.27,Burgers & Wraps
24,2024/06/14,Fri,India,Mexican Veggie Wrap,180.00,2.15,Burgers & Wraps
25,2024/06/14,Fri,India,McChicken Fiesta Burger,151.00,1.81,Burgers & Wraps
26,2024/06/14,Fri,India,McVeggie Fiesta Burger,161.00,1.93,Burgers & Wraps
27,2024/06/14,Fri,India,Mexican McAloo Tikki Double Patty Burger,93.00,1.11,Burgers & Wraps
28,2024/06/14,Fri,India,McSpicy Deluxe Chicken Double Patty Burger,290.00,3.47,Burgers & Wraps
29,2024/06/14,Fri,India,McSpicy Chicken Double Patty Burger,271.00,3.24,Burgers & Wraps
30,2024/06/14,Fri,India,McChicken Double Patty Burger,172.00,2.06,Burgers & Wraps
31,2024/06/14,Fri,India,McVeggie Double Patty Burger,188.00,2.25,Burgers & Wraps
32,2024/06/14,Fri,India,McAloo Tikki Double Patty Burger,89.00,1.07,Burgers & Wraps
33,2024/06/14,Fri,India,McSpicy Deluxe Paneer Burger,233.00,2.79,Burgers & Wraps
34,2024/06/14,Fri,India,McSpicy Deluxe Chicken Burger,233.00,2.79,Burgers & Wraps
35,2024/06/14,Fri,India,McCheese Burger Chicken,281.00,3.36,Burgers & Wraps
36,2024/06/14,Fri,India,Grilled Chicken & Cheese Burger,164.00,1.96,Burgers & Wraps
37,2024/06/14,Fri,India,Corn & Cheese Burger,152.00,1.82,Burgers & Wraps
38,2024/06/14,Fri,India,McSpicy Premium Chicken Burger,260.00,3.11,Burgers & Wraps
39,2024/06/14,Fri,India,McSpicy Premium Veg Burger,249.00,2.98,Burgers & Wraps
40,2024/06/14,Fri,India,McAloo Tikki Burger,70.00,0.84,Burgers & Wraps
41,2024/06/14,Fri,India,McChicken Burger,142.00,1.70,Burgers & Wraps
42,2024/06/14,Fri,India,McVeggie Burger,149.00,1.78,Burgers & Wraps
43,2024/06/14,Fri,India,Filet-O-Fish Burger,185.00,2.21,Burgers & Wraps
44,2024/06/14,Fri,India,Chicken Maharaja Mac Burger,258.00,3.09,Burgers & Wraps
45,2024/06/14,Fri,India,Veg Maharaja Mac Burger,224.00,2.68,Burgers & Wraps
46,2024/06/14,Fri,India,Mexican McAloo Tikki Burger,74.00,0.89,Burgers & Wraps
47,2024/06/14,Fri,India,Masala McEgg Burger,69.00,0.83,Burgers & Wraps
48,2024/06/14,Fri,India,McSpicy Paneer Burger,215.00,2.57,Burgers & Wraps
49,2024/06/14,Fri,India,McSpicy Chicken Burger,215.00,2.57,Burgers & Wraps
50,2024/06/14,Fri,India,Big Spicy Chicken Wrap,249.00,2.98,Burgers & Wraps
51,2024/06/14,Fri,India,Big Spicy Paneer Wrap,230.00,2.75,Burgers & Wraps
52,2024/06/14,Fri,India,McCheese Burger Veg,262.00,3.14,Burgers & Wraps
53,2024/06/14,Fri,India,Chicken Surprise Burger Combo,237.00,2.84,Burger Combos ( Meals )
54,2024/06/14,Fri,India,Mexican Chicken Wrap Combo,294.00,3.52,Burger Combos ( Meals )
55,2024/06/14,Fri,India,Mexican Veggie Wrap Combo,285.00,3.41,Burger Combos ( Meals )
56,2024/06/14,Fri,India,McChicken Fiesta Burger Combo,305.00,3.65,Burger Combos ( Meals )
57,2024/06/14,Fri,India,McVeggie Fiesta Burger Combo,279.00,3.34,Burger Combos ( Meals )
58,2024/06/14,Fri,India,Mexican McAloo Tikki Double Patty Burger Combo,243.00,2.91,Burger Combos ( Meals )
59,2024/06/14,Fri,India,McSpicy Deluxe Chicken Double Patty Burger Combo,428.00,5.12,Burger Combos ( Meals )
60,2024/06/14,Fri,India,McSpicy Chicken Double Patty Burger combo,409.00,4.90,Burger Combos ( Meals )
61,2024/06/14,Fri,India,McChicken Double Patty Burger Combo,343.00,4.11,Burger Combos ( Meals )
62,2024/06/14,Fri,India,McVeggie Double Patty Burger Combo,319.00,3.82,Burger Combos ( Meals )
63,2024/06/14,Fri,India,McAloo Tikki Double Patty Burger Combo,224.00,2.68,Burger Combos ( Meals )
64,2024/06/14,Fri,India,McSpicy Deluxe Paneer Burger Combo,361.00,4.32,Burger Combos ( Meals )
