,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/08/15,Tue,India,2 McVeggie Burger + Fries (L) + 2 Coke,348.66,4.19,Value Meals for 2 (Minimum 25% Off)
2,2023/08/15,Tue,India,2 McChicken Burger + Fries (L) + 2 Coke,348.98,4.19,Value Meals for 2 (Minimum 25% Off)
3,2023/08/15,Tue,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,349.41,4.20,Value Meals for 2 (Minimum 25% Off)
4,2023/08/15,Tue,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,299.20,3.60,Value Meals for 2 (Minimum 25% Off)
5,2023/08/15,Tue,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,448.85,5.39,Value Meals for 2 (Minimum 25% Off)
6,2023/08/15,Tue,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,349.25,4.20,Value Meals for 2 (Minimum 25% Off)
7,2023/08/15,Tue,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,349.28,4.20,Value Meals for 2 (Minimum 25% Off)
8,2023/08/15,Tue,India,McSpicy Paneer Burger + 2 Fries (M) + McAloo Tikki Burger + Veg Pizza McPuff,348.58,4.19,Value Meals for 2 (Minimum 25% Off)
9,2023/08/15,Tue,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki Burger + Veg Pizza McPuff,299.06,3.59,Value Meals for 2 (Minimum 25% Off)
10,2023/08/15,Tue,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,449.06,5.40,Value Meals for 2 (Minimum 25% Off)
11,2023/08/15,Tue,India,McSaver Chicken McNuggets 6 Pcs Meal,338.08,4.06,EZ Delivery Meals
12,2023/08/15,Tue,India,McSaver Chicken McNuggets 9 Pcs Meal,368.54,4.43,EZ Delivery Meals
13,2023/08/15,Tue,India,McSaver Filet-O-Fish Meal,349.53,4.20,EZ Delivery Meals
14,2023/08/15,Tue,India,McSaver McChicken Meal,304.77,3.66,EZ Delivery Meals
15,2023/08/15,Tue,India,McSaver McSpicy Chicken Meal,328.58,3.95,EZ Delivery Meals
16,2023/08/15,Tue,India,McSaver Big Spicy Chicken Wrap Meal,401.91,4.83,EZ Delivery Meals
17,2023/08/15,Tue,India,McSaver McAloo Tikki Meal,204.77,2.46,EZ Delivery Meals
18,2023/08/15,Tue,India,McSaver McVeggie Meal,279.05,3.35,EZ Delivery Meals
19,2023/08/15,Tue,India,McSaver McSpicy Paneer Meal,315.24,3.79,EZ Delivery Meals
20,2023/08/15,Tue,India,McSaver Big Spicy Paneer Wrap Meal,391.43,4.70,EZ Delivery Meals
21,2023/08/15,Tue,India,McSaver Chicken Maharaja Mac Meal,384.77,4.62,EZ Delivery Meals
22,2023/08/15,Tue,India,McSaver Veg Maharaja Mac Meal,384.77,4.62,EZ Delivery Meals
23,2023/08/15,Tue,India,McSaver Mexican McAloo Tikki Meal,215.24,2.59,EZ Delivery Meals
24,2023/08/15,Tue,India,McSaver Chicken Kebab Burger Meal,261.91,3.15,EZ Delivery Meals
25,2023/08/15,Tue,India,McSaver Grilled Chicken & Cheese Burger Meal,317.15,3.81,EZ Delivery Meals
26,2023/08/15,Tue,India,McSaver Corn & Cheese Burger Meal,299.05,3.59,EZ Delivery Meals
27,2023/08/15,Tue,India,McSaver McSpicy Premium Chicken Meal,384.77,4.62,EZ Delivery Meals
