,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/03/23,Sun,India,Sausage McMuffin + Hashbrown,167.00,1.94,McBreakfast
2,2025/03/23,Sun,India,Veg McMuffin + Hashbrown,153.00,1.78,McBreakfast
3,2025/03/23,Sun,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.77,McBreakfast
4,2025/03/23,Sun,India,Chicken Surprise Burger + Hashbrown,112.00,1.30,McBreakfast
5,2025/03/23,Sun,India,Hashbrown + Iced Coffee,233.00,2.71,McBreakfast
6,2025/03/23,Sun,India,McAloo Tikki Burger + Hashbrown,106.00,1.23,McBreakfast
7,2025/03/23,Sun,India,Hashbrown + Cappuccino,202.00,2.35,McBreakfast
8,2025/03/23,Sun,India,Hashbrown + Cold Coffee,244.00,2.84,McBreakfast
9,2025/03/23,Sun,India,Veg McMuffin 3 Pc Meal,268.00,3.12,McBreakfast
10,2025/03/23,Sun,India,Sausage McMuffin 3 Pc Meal,277.00,3.22,McBreakfast
11,2025/03/23,Sun,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.48,McBreakfast
12,2025/03/23,Sun,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.85,McBreakfast
13,2025/03/23,Sun,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.85,McBreakfast
14,2025/03/23,Sun,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.98,McBreakfast
15,2025/03/23,Sun,India,Hot Cake 3 Pc Meal,284.00,3.30,McBreakfast
16,2025/03/23,Sun,India,Egg & Cheese McMuffin - Sandwich,103.00,1.20,McBreakfast
17,2025/03/23,Sun,India,Sausage & Egg McMuffin - Sandwich,156.00,1.81,McBreakfast
18,2025/03/23,Sun,India,Spicy Egg McMuffin - Sandwich,109.00,1.27,McBreakfast
19,2025/03/23,Sun,India,Sausage McMuffin - Sandwich,134.00,1.56,McBreakfast
20,2025/03/23,Sun,India,Veg McMuffin - Sandwich,119.00,1.38,McBreakfast
21,2025/03/23,Sun,India,Hashbrown,54.00,0.63,McBreakfast
