,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/06/18,Sat,India,Triple Cheese American Veg Burger,215.00,2.76,New Launches,Regular
2,2022/06/18,Sat,India,McSpicy Premium Veg Burger,231.00,2.96,New Launches,Regular
3,2022/06/18,Sat,India,Triple Cheese American Chicken Burger,241.00,3.09,New Launches,Regular
4,2022/06/18,Sat,India,McSpicy Premium Chicken Burger,249.00,3.19,New Launches,Regular
5,2022/06/18,Sat,India,McAloo Tikki Burger,55.00,0.71,Trending,Regular
6,2022/06/18,Sat,India,McSpicy Chicken Burger,181.00,2.32,Trending,Regular
7,2022/06/18,Sat,India,McVeggie Burger,125.00,1.60,Trending,Regular
8,2022/06/18,Sat,India,McChicken Burger,131.00,1.68,Trending,Regular
9,2022/06/18,Sat,India,Big Spicy Chicken Wrap,215.00,2.76,Trending,Regular
10,2022/06/18,Sat,India,Filet-O-Fish Burger,170.00,2.18,Trending,Regular
11,2022/06/18,Sat,India,McVeggie Burger + McAloo Tikki Burger,125.00,1.60,Deals,Regular
12,2022/06/18,Sat,India,Pizza Mc Puff + McSpicy Chicken Burger,161.00,2.07,Deals,Regular
13,2022/06/18,Sat,India,2 Iced Coffee,189.00,2.42,Deals,Regular
14,2022/06/18,Sat,India,2 Cappuccino,189.00,2.42,Deals,Regular
15,2022/06/18,Sat,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,139.00,1.78,Deals,Regular
16,2022/06/18,Sat,India,Black Forest Mcflurry (M) BOGO,105.00,1.35,Deals,Regular
17,2022/06/18,Sat,India,Cappuccino (S) + Iced Coffee (S),225.00,2.89,Deals,Regular
18,2022/06/18,Sat,India,McSaver McAloo Tikki Burger Meal,205.00,2.63,Deals,Regular
19,2022/06/18,Sat,India,McChicken Burger + McSpicy Chicken Burger,269.00,3.45,Deals,Regular
20,2022/06/18,Sat,India,2 McAloo Tikki Burger + 2 Fries (L),295.00,3.78,Deals,Regular
21,2022/06/18,Sat,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,475.00,6.09,Deals,Regular
22,2022/06/18,Sat,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,815.00,10.45,Deals,Regular
23,2022/06/18,Sat,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,429.00,5.50,Deals,Regular
24,2022/06/18,Sat,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.32,Deals,Regular
25,2022/06/18,Sat,India,2 McVeggie Burger + 2 American Cheese Supreme Veg Burger + 2 Fries (L),650.00,8.34,Deals,Regular
26,2022/06/18,Sat,India,2 McVeggie Burger + 2 McAloo Tikki Burger + 2 Fries (M) + 2 Strawberry Shakes,1105.00,14.17,Deals,Regular
27,2022/06/18,Sat,India,Hashbrown,49.00,0.63,McBreakfast,Breakfast
28,2022/06/18,Sat,India,Double Cheese McMuffin,90.00,1.15,McBreakfast,Breakfast
29,2022/06/18,Sat,India,Egg & Cheese McMuffin,91.00,1.17,McBreakfast,Breakfast
30,2022/06/18,Sat,India,Spicy Egg McMuffin,99.00,1.27,McBreakfast,Breakfast
31,2022/06/18,Sat,India,Veg McMuffin,109.00,1.40,McBreakfast,Breakfast
32,2022/06/18,Sat,India,Sausage McMuffin,119.00,1.53,McBreakfast,Breakfast
33,2022/06/18,Sat,India,Hot Cakes With Maple Syrup,135.00,1.73,McBreakfast,Breakfast
34,2022/06/18,Sat,India,Sausage & Egg McMuffin,139.00,1.78,McBreakfast,Breakfast
35,2022/06/18,Sat,India,Veg McMuffin 2 Pc Meal,375.00,4.81,McBreakfast,Breakfast
36,2022/06/18,Sat,India,Sausage McMuffin 2 pc Meal,385.00,4.94,McBreakfast,Breakfast
37,2022/06/18,Sat,India,Hot Cake 2 Pc Meal,390.00,5.00,McBreakfast,Breakfast
38,2022/06/18,Sat,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),355.00,4.55,McBreakfast,Breakfast
39,2022/06/18,Sat,India,Sausage & Egg McMuffin 2 pc Meal,395.00,5.07,McBreakfast,Breakfast
40,2022/06/18,Sat,India,Egg & Cheese McMuffin 3 Pc Meal,375.00,4.81,McBreakfast,Breakfast
41,2022/06/18,Sat,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),365.00,4.68,McBreakfast,Breakfast
42,2022/06/18,Sat,India,Veg McMuffin 3 Pc Meal,395.00,5.07,McBreakfast,Breakfast
43,2022/06/18,Sat,India,Sausage McMuffin 3 Pc Meal,405.00,5.19,McBreakfast,Breakfast
