,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/04/18,Mon,India,Triple Cheese American Veg Burger,195.00,2.55,New Launches,Regular
1,2022/04/18,Mon,India,McSpicy Premium Veg Burger,210.00,2.75,New Launches,Regular
2,2022/04/18,Mon,India,Triple Cheese American Chicken Burger,220.00,2.88,New Launches,Regular
3,2022/04/18,Mon,India,McSpicy Premium Chicken Burger,249.00,3.26,New Launches,Regular
4,2022/04/18,Mon,India,McAloo Tikki Burger,49.00,0.64,Trending,Regular
5,2022/04/18,Mon,India,McVeggie Burger,115.00,1.51,Trending,Regular
6,2022/04/18,Mon,India,McSpicy Chicken Burger,165.00,2.16,Trending,Regular
7,2022/04/18,Mon,India,McChicken Burger,120.00,1.57,Trending,Regular
8,2022/04/18,Mon,India,Big Spicy Chicken Wrap,205.00,2.69,Trending,Regular
9,2022/04/18,Mon,India,Filet-O-Fish Burger,146.00,1.91,Trending,Regular
10,2022/04/18,Mon,India,McVeggie + McAloo Tikki Burger,127.00,1.66,Deals,Regular
11,2022/04/18,Mon,India,Pizza Mc Puff + McSpicy Chicken,162.00,2.12,Deals,Regular
12,2022/04/18,Mon,India,McAloo Tikki + Veg Pizza McPuff + Coke,138.00,1.81,Deals,Regular
13,2022/04/18,Mon,India,2 Iced Coffee,189.00,2.48,Deals,Regular
14,2022/04/18,Mon,India,2 Cappuccino,189.00,2.48,Deals,Regular
15,2022/04/18,Mon,India,Black Forest Mcflurry (M) BOGO,110.00,1.44,Deals,Regular
16,2022/04/18,Mon,India,Cappuccino (S) + Iced Coffee (S),195.00,2.55,Deals,Regular
17,2022/04/18,Mon,India,McSaver McAloo Tikki Meal,185.00,2.42,Deals,Regular
18,2022/04/18,Mon,India,McChicken + McSpicy Chicken Burger,269.00,3.52,Deals,Regular
19,2022/04/18,Mon,India,2 McAloo Tikki + 2 Fries (L),295.00,3.86,Deals,Regular
20,2022/04/18,Mon,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,476.00,6.24,Deals,Regular
21,2022/04/18,Mon,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,829.00,10.86,Deals,Regular
22,2022/04/18,Mon,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,429.00,5.62,Deals,Regular
23,2022/04/18,Mon,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),650.00,8.52,Deals,Regular
24,2022/04/18,Mon,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.50,Deals,Regular
25,2022/04/18,Mon,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,1107.00,14.50,Deals,Regular
26,2022/04/18,Mon,India,Classic Burger Meals,171.00,2.24,Match Time Meals,Regular
27,2022/04/18,Mon,India,Indulgent Burger Meals,171.00,2.24,Match Time Meals,Regular
28,2022/04/18,Mon,India,Festive Sharing Meal,190.00,2.49,Festive Sharing Meal,Regular
