,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/07/21,Thu,India,Triple Cheese American Veg Burger,215.00,2.69,New Launches,Regular
2,2022/07/21,Thu,India,McSpicy Premium Veg Burger,231.00,2.89,New Launches,Regular
3,2022/07/21,Thu,India,Triple Cheese American Chicken Burger,241.00,3.01,New Launches,Regular
4,2022/07/21,Thu,India,McSpicy Premium Chicken Burger,249.00,3.11,New Launches,Regular
5,2022/07/21,Thu,India,McAloo Tikki Burger,55.00,0.69,Trending,Regular
6,2022/07/21,Thu,India,McSpicy Chicken Burger,181.00,2.26,Trending,Regular
7,2022/07/21,Thu,India,McChicken Burger,131.00,1.64,Trending,Regular
8,2022/07/21,Thu,India,McVeggie Burger,125.00,1.56,Trending,Regular
9,2022/07/21,Thu,India,Big Spicy Chicken Wrap,215.00,2.69,Trending,Regular
10,2022/07/21,Thu,India,Filet-O-Fish Burger,170.00,2.12,Trending,Regular
11,2022/07/21,Thu,India,Sausage & Egg McMuffin,139.00,1.74,Trending,Regular
12,2022/07/21,Thu,India,Sausage McMuffin,119.00,1.49,Trending,Regular
13,2022/07/21,Thu,India,Veg McMuffin,109.00,1.36,Trending,Regular
14,2022/07/21,Thu,India,Egg & Cheese McMuffin,91.00,1.14,Trending,Regular
15,2022/07/21,Thu,India,McVeggie Burger + McAloo Tikki Burger,125.00,1.56,Deals,Regular
16,2022/07/21,Thu,India,Pizza Mc Puff + McSpicy Chicken Burger,161.00,2.01,Deals,Regular
17,2022/07/21,Thu,India,2 Iced Coffee,189.00,2.36,Deals,Regular
18,2022/07/21,Thu,India,2 Cappuccino,189.00,2.36,Deals,Regular
19,2022/07/21,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,139.00,1.74,Deals,Regular
20,2022/07/21,Thu,India,Black Forest Mcflurry (M) BOGO,105.00,1.31,Deals,Regular
21,2022/07/21,Thu,India,Cappuccino (S) + Iced Coffee (S),225.00,2.81,Deals,Regular
22,2022/07/21,Thu,India,McSaver McAloo Tikki Burger Meal,205.00,2.56,Deals,Regular
23,2022/07/21,Thu,India,McChicken Burger + McSpicy Chicken Burger,269.00,3.36,Deals,Regular
24,2022/07/21,Thu,India,2 McAloo Tikki Burger + 2 Fries (L),295.00,3.69,Deals,Regular
25,2022/07/21,Thu,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,475.00,5.94,Deals,Regular
