,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/04/19,Tue,India,Triple Cheese American Veg Burger,195.00,2.55,New Launches,Regular
1,2022/04/19,Tue,India,McSpicy Premium Veg Burger,210.00,2.75,New Launches,Regular
2,2022/04/19,Tue,India,Triple Cheese American Chicken Burger,220.00,2.88,New Launches,Regular
3,2022/04/19,Tue,India,McSpicy Premium Chicken Burger,249.00,3.26,New Launches,Regular
4,2022/04/19,Tue,India,McAloo Tikki Burger,49.00,0.64,Trending,Regular
5,2022/04/19,Tue,India,McVeggie Burger,115.00,1.50,Trending,Regular
6,2022/04/19,Tue,India,McSpicy Chicken Burger,165.00,2.16,Trending,Regular
7,2022/04/19,Tue,India,McChicken Burger,120.00,1.57,Trending,Regular
8,2022/04/19,Tue,India,Big Spicy Chicken Wrap,205.00,2.68,Trending,Regular
9,2022/04/19,Tue,India,Filet-O-Fish Burger,146.00,1.91,Trending,Regular
10,2022/04/19,Tue,India,Sausage & Egg McMuffin,116.00,1.52,Trending,Regular
11,2022/04/19,Tue,India,Veg McMuffin,95.00,1.24,Trending,Regular
12,2022/04/19,Tue,India,Sausage McMuffin,102.00,1.33,Trending,Regular
13,2022/04/19,Tue,India,Egg & Cheese McMuffin,75.00,0.98,Trending,Regular
14,2022/04/19,Tue,India,McVeggie + McAloo Tikki Burger,127.00,1.66,Deals,Regular
15,2022/04/19,Tue,India,Pizza Mc Puff + McSpicy Chicken,162.00,2.12,Deals,Regular
16,2022/04/19,Tue,India,McAloo Tikki + Veg Pizza McPuff + Coke,138.00,1.80,Deals,Regular
17,2022/04/19,Tue,India,2 Iced Coffee,189.00,2.47,Deals,Regular
18,2022/04/19,Tue,India,2 Cappuccino,189.00,2.47,Deals,Regular
19,2022/04/19,Tue,India,Black Forest Mcflurry (M) BOGO,110.00,1.44,Deals,Regular
20,2022/04/19,Tue,India,Cappuccino (S) + Iced Coffee (S),195.00,2.55,Deals,Regular
21,2022/04/19,Tue,India,McSaver McAloo Tikki Meal,185.00,2.42,Deals,Regular
22,2022/04/19,Tue,India,McChicken + McSpicy Chicken Burger,269.00,3.52,Deals,Regular
23,2022/04/19,Tue,India,2 McAloo Tikki + 2 Fries (L),295.00,3.86,Deals,Regular
24,2022/04/19,Tue,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,476.00,6.22,Deals,Regular
25,2022/04/19,Tue,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,829.00,10.84,Deals,Regular
26,2022/04/19,Tue,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,429.00,5.61,Deals,Regular
27,2022/04/19,Tue,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),650.00,8.50,Deals,Regular
28,2022/04/19,Tue,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.49,Deals,Regular
29,2022/04/19,Tue,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,1107.00,14.47,Deals,Regular
30,2022/04/19,Tue,India,Classic Burger Meals,171.00,2.24,Match Time Meals,Regular
31,2022/04/19,Tue,India,Indulgent Burger Meals,171.00,2.24,Match Time Meals,Regular
32,2022/04/19,Tue,India,Festive Sharing Meal,190.00,2.48,Festive Sharing Meal,Regular
33,2022/04/19,Tue,India,Triple Cheese American Veg Burger,195.00,2.55,Gourmet Burgers,Regular
34,2022/04/19,Tue,India,McSpicy Premium Veg Burger,210.00,2.75,Gourmet Burgers,Regular
35,2022/04/19,Tue,India,Triple Cheese American Chicken Burger,220.00,2.88,Gourmet Burgers,Regular
36,2022/04/19,Tue,India,Cheese Lava American Veg Burger,230.00,3.01,Gourmet Burgers,Regular
37,2022/04/19,Tue,India,McSpicy Premium Chicken Burger,249.00,3.26,Gourmet Burgers,Regular
38,2022/04/19,Tue,India,Cheese Lava American Chicken Burger,249.00,3.26,Gourmet Burgers,Regular
39,2022/04/19,Tue,India,McSaver Triple Cheese American Veg Meal,305.00,3.99,Gourmet Burgers,Regular
40,2022/04/19,Tue,India,McSaver McSpicy Premium Veg Meal,305.00,3.99,Gourmet Burgers,Regular
41,2022/04/19,Tue,India,McSaver Triple Cheese American Chicken Meal,305.00,3.99,Gourmet Burgers,Regular
42,2022/04/19,Tue,India,McSaver Cheese Lava American Veg Meal,305.00,3.99,Gourmet Burgers,Regular
43,2022/04/19,Tue,India,McSaver McSpicy Premium Chicken Meal,305.00,3.99,Gourmet Burgers,Regular
44,2022/04/19,Tue,India,McSaver Cheese Lava American Chicken Meal,305.00,3.99,Gourmet Burgers,Regular
45,2022/04/19,Tue,India,McSaver Triple Cheese American Veg Meal,305.00,3.99,Gourmet Burger Meal,Regular
46,2022/04/19,Tue,India,McSaver McSpicy Premium Veg Meal,305.00,3.99,Gourmet Burger Meal,Regular
47,2022/04/19,Tue,India,McSaver Triple Cheese American Chicken Meal,305.00,3.99,Gourmet Burger Meal,Regular
48,2022/04/19,Tue,India,McSaver Cheese Lava American Veg Meal,305.00,3.99,Gourmet Burger Meal,Regular
49,2022/04/19,Tue,India,McSaver Cheese Lava American Chicken Meal,305.00,3.99,Gourmet Burger Meal,Regular
50,2022/04/19,Tue,India,McSaver McSpicy Premium Chicken Meal,305.00,3.99,Gourmet Burger Meal,Regular
51,2022/04/19,Tue,India,2 Fries (R),100.00,1.31,McSavers,Regular
52,2022/04/19,Tue,India,2 Soft Serve Hot Fudge (M),149.00,1.95,McSavers,Regular
53,2022/04/19,Tue,India,2 McFlurry Oreo (S),149.00,1.95,McSavers,Regular
54,2022/04/19,Tue,India,2 McVeggie Burger,149.00,1.95,McSavers,Regular
55,2022/04/19,Tue,India,2 Coke,149.00,1.95,McSavers,Regular
56,2022/04/19,Tue,India,2 Fries (R),100.00,1.31,Summer Special Combos,Regular
57,2022/04/19,Tue,India,2 Soft Serve Hot Fudge (M),149.00,1.95,Summer Special Combos,Regular
58,2022/04/19,Tue,India,2 McFlurry Oreo (S),149.00,1.95,Summer Special Combos,Regular
59,2022/04/19,Tue,India,2 McVeggie Burger,149.00,1.95,Summer Special Combos,Regular
60,2022/04/19,Tue,India,2 Coke,149.00,1.95,Summer Special Combos,Regular
61,2022/04/19,Tue,India,Pizza Mc Puff + McSpicy Chicken,162.00,2.12,Summer Special Combos,Regular
62,2022/04/19,Tue,India,2 Iced Coffee,189.00,2.47,Summer Special Combos,Regular
63,2022/04/19,Tue,India,2 Cappuccino,189.00,2.47,Summer Special Combos,Regular
64,2022/04/19,Tue,India,Black Forest Mcflurry (M) BOGO,110.00,1.44,Summer Special Combos,Regular
65,2022/04/19,Tue,India,Cappuccino (S) + Iced Coffee (S),195.00,2.55,Summer Special Combos,Regular
66,2022/04/19,Tue,India,2 McAloo Tikki + 2 Fries (L),295.00,3.86,Summer Special Combos,Regular
67,2022/04/19,Tue,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,829.00,10.84,Summer Special Combos,Regular
68,2022/04/19,Tue,India,2 American Cheese Supreme Veg + 2 Veg Pizza McPuff + 2 Fries (L) + Coke,635.00,8.30,Summer Special Combos,Regular
69,2022/04/19,Tue,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),650.00,8.50,Summer Special Combos,Regular
70,2022/04/19,Tue,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.49,Summer Special Combos,Regular
71,2022/04/19,Tue,India,2 American Cheese Supreme Chicken + Chicken McNuggets 6 Pc + 2 Fries (L) + Coke,676.00,8.84,Summer Special Combos,Regular
72,2022/04/19,Tue,India,2 American Cheese Supreme Chicken + 2 Fries (L) + 2 Chocolate Shakes,1137.00,14.87,Summer Special Combos,Regular
73,2022/04/19,Tue,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,1107.00,14.47,Summer Special Combos,Regular
74,2022/04/19,Tue,India,2 McSpicy Chicken + 2 Fries (L) + 2 Chocolate Shakes,1187.00,15.52,Summer Special Combos,Regular
75,2022/04/19,Tue,India,2 American Cheese Supreme Chicken + McChicken + Chicken Maharaja Mac + 3 Fries (L),885.00,11.57,Summer Special Combos,Regular
76,2022/04/19,Tue,India,Filet-O-Fish Burger,146.00,1.91,Recommended,Regular
77,2022/04/19,Tue,India,McSpicy Chicken Burger,165.00,2.16,Recommended,Regular
78,2022/04/19,Tue,India,American Mud Pie,190.00,2.48,Recommended,Regular
79,2022/04/19,Tue,India,McSaver American Cheese Supreme - Veg Meal,245.00,3.20,Recommended,Regular
80,2022/04/19,Tue,India,McSaver American Cheese Supreme - Chicken Meal,262.00,3.43,Recommended,Regular
