,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/09/04,Sun,India,Triple Cheese American Veg Burger,215.00,2.70,New Launches,Regular
2,2022/09/04,Sun,India,McSpicy Premium Veg Burger,231.00,2.90,New Launches,Regular
3,2022/09/04,Sun,India,Triple Cheese American Chicken Burger,241.00,3.02,New Launches,Regular
4,2022/09/04,Sun,India,McSpicy Premium Chicken Burger,249.00,3.12,New Launches,Regular
5,2022/09/04,Sun,India,McAloo Tikki Burger,55.00,0.69,Trending,Regular
6,2022/09/04,Sun,India,McVeggie Burger,125.00,1.57,Trending,Regular
7,2022/09/04,Sun,India,McSpicy Chicken Burger,181.00,2.27,Trending,Regular
8,2022/09/04,Sun,India,McChicken Burger,131.00,1.64,Trending,Regular
9,2022/09/04,Sun,India,Big Spicy Chicken Wrap,215.00,2.70,Trending,Regular
10,2022/09/04,Sun,India,Filet-O-Fish Burger,170.00,2.13,Trending,Regular
11,2022/09/04,Sun,India,Sausage & Egg McMuffin,139.00,1.74,Trending,Regular
12,2022/09/04,Sun,India,Veg McMuffin,109.00,1.37,Trending,Regular
13,2022/09/04,Sun,India,Sausage McMuffin,119.00,1.49,Trending,Regular
14,2022/09/04,Sun,India,Egg & Cheese McMuffin,91.00,1.14,Trending,Regular
15,2022/09/04,Sun,India,Pizza Mc Puff + McSpicy Chicken Burger,161.00,2.02,Deals,Regular
16,2022/09/04,Sun,India,McVeggie Burger + McAloo Tikki Burger,125.00,1.57,Deals,Regular
17,2022/09/04,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,139.00,1.74,Deals,Regular
18,2022/09/04,Sun,India,Black Forest Mcflurry (M) BOGO,105.00,1.32,Deals,Regular
19,2022/09/04,Sun,India,Cappuccino (S) + Iced Coffee (S),225.00,2.82,Deals,Regular
20,2022/09/04,Sun,India,McSaver McAloo Tikki Burger Meal,205.00,2.57,Deals,Regular
21,2022/09/04,Sun,India,McChicken Burger + McSpicy Chicken Burger,269.00,3.37,Deals,Regular
22,2022/09/04,Sun,India,2 Cappuccino,189.00,2.37,Deals,Regular
23,2022/09/04,Sun,India,2 McAloo Tikki Burger + 2 Fries (L),295.00,3.70,Deals,Regular
24,2022/09/04,Sun,India,2 Iced Coffee,189.00,2.37,Deals,Regular
25,2022/09/04,Sun,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,475.00,5.96,Deals,Regular
26,2022/09/04,Sun,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,815.00,10.22,Deals,Regular
27,2022/09/04,Sun,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,429.00,5.38,Deals,Regular
28,2022/09/04,Sun,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.14,Deals,Regular
29,2022/09/04,Sun,India,2 McVeggie Burger + 2 American Cheese Supreme Veg Burger + 2 Fries (L),650.00,8.15,Deals,Regular
30,2022/09/04,Sun,India,2 McVeggie Burger + 2 McAloo Tikki Burger + 2 Fries (M) + 2 Strawberry Shakes,1105.00,13.86,Deals,Regular
31,2022/09/04,Sun,India,Hashbrown,49.00,0.61,McBreakfast,Breakfast
32,2022/09/04,Sun,India,Double Cheese McMuffin,90.00,1.13,McBreakfast,Breakfast
33,2022/09/04,Sun,India,Egg & Cheese McMuffin,91.00,1.14,McBreakfast,Breakfast
34,2022/09/04,Sun,India,Spicy Egg McMuffin,99.00,1.24,McBreakfast,Breakfast
