,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/09/19,Tue,India,Egg & Cheese McMuffin,100.95,1.21,McBreakfast
2,2023/09/19,Tue,India,Sausage McMuffin,131.43,1.58,McBreakfast
3,2023/09/19,Tue,India,Sausage & Egg McMuffin,153.33,1.84,McBreakfast
4,2023/09/19,Tue,India,Hashbrown,52.38,0.63,McBreakfast
5,2023/09/19,Tue,India,Veg McMuffin,117.14,1.41,McBreakfast
6,2023/09/19,Tue,India,Sausage & Egg McMuffin 2 pc Meal,268.57,3.23,McBreakfast
7,2023/09/19,Tue,India,Sausage McMuffin 2 pc Meal,251.43,3.02,McBreakfast
8,2023/09/19,Tue,India,Veg McMuffin 2 Pc Meal,240.95,2.89,McBreakfast
9,2023/09/19,Tue,India,Sausage with Egg McMuffin 3 Pc Meal,294.28,3.54,McBreakfast
10,2023/09/19,Tue,India,Sausage McMuffin 3 Pc Meal,272.38,3.27,McBreakfast
11,2023/09/19,Tue,India,Veg McMuffin 3 Pc Meal,263.81,3.17,McBreakfast
12,2023/09/19,Tue,India,Egg & Cheese McMuffin 3 Pc Meal,240.95,2.89,McBreakfast
13,2023/09/19,Tue,India,Hot Cake 2 Pc Meal,262.86,3.16,McBreakfast
14,2023/09/19,Tue,India,Hot Cake 3 Pc Meal,279.05,3.35,McBreakfast
15,2023/09/19,Tue,India,Hot Cakes With Maple Syrup,146.67,1.76,McBreakfast
16,2023/09/19,Tue,India,McSaver Egg & Cheese McMuffin Meal,141.90,1.70,McBreakfast
17,2023/09/19,Tue,India,Double Cheese McMuffin,100.95,1.21,McBreakfast
18,2023/09/19,Tue,India,McSaver Double Cheese McMuffin Meal,141.90,1.70,McBreakfast
19,2023/09/19,Tue,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),240.95,2.89,McBreakfast
20,2023/09/19,Tue,India,McSaver Spicy Egg McMuffin Meal,141.90,1.70,McBreakfast
21,2023/09/19,Tue,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),251.43,3.02,McBreakfast
22,2023/09/19,Tue,India,Spicy Egg McMuffin,106.67,1.28,McBreakfast
23,2023/09/19,Tue,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,4.67,Value Meals for 2 (Minimum 25% Off)
24,2023/09/19,Tue,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,4.67,Value Meals for 2 (Minimum 25% Off)
25,2023/09/19,Tue,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,4.67,Value Meals for 2 (Minimum 25% Off)
26,2023/09/19,Tue,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,4.05,Value Meals for 2 (Minimum 25% Off)
27,2023/09/19,Tue,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,5.89,Value Meals for 2 (Minimum 25% Off)
28,2023/09/19,Tue,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Value Meals for 2 (Minimum 25% Off)
29,2023/09/19,Tue,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Value Meals for 2 (Minimum 25% Off)
30,2023/09/19,Tue,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,4.66,Value Meals for 2 (Minimum 25% Off)
31,2023/09/19,Tue,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,3.68,Value Meals for 2 (Minimum 25% Off)
32,2023/09/19,Tue,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,5.90,Value Meals for 2 (Minimum 25% Off)
33,2023/09/19,Tue,India,McSaver Chicken McNuggets 6 Pcs Meal,346.67,4.16,EZ Delivery Meals
34,2023/09/19,Tue,India,McSaver Chicken McNuggets 9 Pcs Meal,378.10,4.54,EZ Delivery Meals
35,2023/09/19,Tue,India,McSaver Filet-O-Fish Meal,358.10,4.30,EZ Delivery Meals
