,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/10/28,Sat,India,2 Cheesy Italian Chicken + Fries (L) + 2 Coke,529.04,1057971017.76,Match Time Sharers
2,2023/10/28,Sat,India,2 Cheesy Italian Veg + Fries (L) + 2 Coke,499.16,998217173.04,Match Time Sharers
3,2023/10/28,Sat,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,1238712399.48,Match Time Sharers
4,2023/10/28,Sat,India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,648.88,1297626330.72,Match Time Sharers
5,2023/10/28,Sat,India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,419.25,838413634.50,Match Time Sharers
6,2023/10/28,Sat,India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,469.38,938663307.72,Match Time Sharers
7,2023/10/28,Sat,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,980858961.12,Match Time Sharers
8,2023/10/28,Sat,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,777079952.52,Match Time Sharers
9,2023/10/28,Sat,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,777079952.52,Match Time Sharers
10,2023/10/28,Sat,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),329.52,658972118.88,Match Time Sharers
11,2023/10/28,Sat,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,613276825.98,Match Time Sharers
12,2023/10/28,Sat,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,982758765.42,Match Time Sharers
13,2023/10/28,Sat,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,777059954.58,Match Time Sharers
14,2023/10/28,Sat,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,777079952.52,Match Time Sharers
15,2023/10/28,Sat,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,674230547.10,Match Time Sharers
16,2023/10/28,Sat,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,777059954.58,Match Time Sharers
17,2023/10/28,Sat,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,1220834241.12,Match Time Sharers
18,2023/10/28,Sat,India,2 McAloo Tikki + 2 Fries (L),317.14,634214669.16,Match Time Sharers
19,2023/10/28,Sat,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,775160150.28,Match Time Sharers
20,2023/10/28,Sat,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),373.33,746583094.02,Match Time Sharers
21,2023/10/28,Sat,India,6 Pc Nuggets + McChicken + Coke,325.77,651472891.38,Match Time Sharers
22,2023/10/28,Sat,India,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.29,708507016.26,Match Time Meals
23,2023/10/28,Sat,India,Corn & Cheese Burger + Fries (R),180.00,359962920.00,Match Time Meals
24,2023/10/28,Sat,India,Grilled Chicken & Cheese Burger + Coke,215.24,430435660.56,Match Time Meals
25,2023/10/28,Sat,India,Corn & Cheese Burger + Coke,225.72,451393501.68,Match Time Meals
26,2023/10/28,Sat,India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,169.52,339005078.88,Match Time Meals
27,2023/10/28,Sat,India,Corn & Cheese Burger + Veg Pizza McPuff,173.33,346624294.02,Match Time Meals
28,2023/10/28,Sat,India,McChicken Burger + Fries (L),226.67,453293305.98,Match Time Meals
29,2023/10/28,Sat,India,McSpicy Paneer + Fries (M) + Piri Piri Spice Mix,258.10,516146831.40,Match Time Meals
30,2023/10/28,Sat,India,McAloo Tikki + Veg Pizza McPuff + Fries (R),158.10,316167431.40,Match Time Meals
31,2023/10/28,Sat,India,McVeggie Burger + Veg Pizza McPuff + Fries (L),264.76,529465459.44,Match Time Meals
32,2023/10/28,Sat,India,Strawberry Shake + Fries (M),195.24,390439780.56,Match Time Meals
33,2023/10/28,Sat,India,Mexican McAloo Tikki Burger + Fries (R),115.24,230456260.56,Match Time Meals
34,2023/10/28,Sat,India,McChicken Burger + Fries (R),175.24,350443900.56,Match Time Meals
35,2023/10/28,Sat,India,McVeggie Burger + Veg Pizza McPuff,170.48,340924881.12,Match Time Meals
36,2023/10/28,Sat,India,Chicken McNuggets 6 Pc + Fries (M) + Piri Piri Spice Mix,244.82,489589567.08,Match Time Meals
37,2023/10/28,Sat,India,Chocolate Shake + Fries (M),195.24,390439780.56,Match Time Meals
38,2023/10/28,Sat,India,McSpicy Chicken + Mexican Cheesy Fries,258.10,516146831.40,Match Time Meals
39,2023/10/28,Sat,India,McSpicy Chicken + Fries (M) + Piri Piri Spice Mix,272.38,544703889.72,Match Time Meals
40,2023/10/28,Sat,India,McSpicy Paneer + Mexican Cheesy Fries,258.10,516146831.40,Match Time Meals
41,2023/10/28,Sat,India,Pizza Mc Puff + McSpicy Chicken,188.57,377101154.58,Match Time Meals
42,2023/10/28,Sat,India,McSaver Masala McEgg,75.24,150464500.56,Match Time Meals
43,2023/10/28,Sat,India,McSaver Pizza McPuff,103.81,207598615.14,Match Time Meals
44,2023/10/28,Sat,India,McSaver Mexican McAloo Tikki,103.81,207598615.14,Match Time Meals
45,2023/10/28,Sat,India,McAloo Tikki Burger + Veg Pizza McPuff + Piri Piri Spice Mix,126.67,253313905.98,Match Time Meals
46,2023/10/28,Sat,India,McVeggie + Fries (M),189.52,379000958.88,Match Time Meals
47,2023/10/28,Sat,India,Mexican McAloo Tikki Burger + Fries (L),173.33,346624294.02,Match Time Meals
48,2023/10/28,Sat,India,McVeggie Burger + Fries (M) + Piri Piri Mix,231.43,462812325.42,Match Time Meals
49,2023/10/28,Sat,India,McVeggie Burger + Fries (R),175.24,350443900.56,Match Time Meals
50,2023/10/28,Sat,India,McSaver Small Fries,103.81,207598615.14,Match Time Meals
51,2023/10/28,Sat,India,McSaver Chicken Nuggets (4 Pc),103.81,207598615.14,Match Time Meals
52,2023/10/28,Sat,India,McSaver McAloo Tikki,103.81,207598615.14,Match Time Meals
53,2023/10/28,Sat,India,McChicken + Fries (M),189.52,379000958.88,Match Time Meals
54,2023/10/28,Sat,India,McVeggie Burger + Fries (L),221.90,443754288.60,Match Time Meals
55,2023/10/28,Sat,India,McAloo Tikki + Fries (R),106.67,213318025.98,Match Time Meals
56,2023/10/28,Sat,India,McChicken + McSpicy Chicken Burger,289.52,578980358.88,Match Time Meals
57,2023/10/28,Sat,India,McVeggie + McAloo Tikki Burger,180.00,359962920.00,Match Time Meals
58,2023/10/28,Sat,India,McAloo Tikki + Veg Pizza McPuff + Coke,160.96,321886842.24,Match Time Meals
59,2023/10/28,Sat,India,McChicken Burger + Veg Pizza McPuff,170.48,340924881.12,Match Time Meals
60,2023/10/28,Sat,India,2 McFlurry Oreo (S),155.24,310448020.56,Match Time Meals
61,2023/10/28,Sat,India,2 McVeggie Burger,249.52,498988598.88,Match Time Meals
62,2023/10/28,Sat,India,2 Iced Coffee,200.00,399958800.00,Match Time Meals
63,2023/10/28,Sat,India,2 Coke,162.86,325686450.84,Match Time Meals
64,2023/10/28,Sat,India,2 Fries (R),111.43,222837045.42,Match Time Meals
65,2023/10/28,Sat,India,2 Soft Serve Hot Fudge (M),155.24,310448020.56,Match Time Meals
66,2023/10/28,Sat,India,2 Cappuccino,195.24,390439780.56,Match Time Meals
67,2023/10/28,Sat,India,Cheesy Veg Nuggets 9 pc + Fries (M),255.24,510427420.56,Match Time Meals
68,2023/10/28,Sat,India,Black Forest Mcflurry (M) BOGO,115.24,230456260.56,Match Time Meals
69,2023/10/28,Sat,India,McSaver McCheese Burger Veg Meal,384.76,769440739.44,Veg Specials
70,2023/10/28,Sat,India,Cheesy Veg Nuggets - 4 Pc,94.29,188560576.26,Veg Specials
