,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/07/11,Thu,India,Burger Combo for 2: McChicken Burger,427.00,5.11,Group Sharing Combos
2,2024/07/11,Thu,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,391.00,4.68,Group Sharing Combos
3,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Chicken + McChicken,437.00,5.23,Group Sharing Combos
4,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,550.00,6.59,Group Sharing Combos
5,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,499.00,5.98,Group Sharing Combos
6,2024/07/11,Thu,India,Burger Combo for 2: McCheese Burger Veg,619.00,7.41,Group Sharing Combos
7,2024/07/11,Thu,India,Burger Combo for 2: McCheese Burger Chicken,649.00,7.77,Group Sharing Combos
8,2024/07/11,Thu,India,Burger Combo for 2: Corn & Cheese Burger,419.00,5.02,Group Sharing Combos
9,2024/07/11,Thu,India,Burger Combo for 2: Grilled Chicken & Cheese,470.00,5.63,Group Sharing Combos
10,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Chicken Burger,490.00,5.87,Group Sharing Combos
11,2024/07/11,Thu,India,Burger Combo for 2: McVeggie Burger,389.00,4.66,Group Sharing Combos
12,2024/07/11,Thu,India,Burger Combo for 2: Corn & Cheese + McVeggie,391.00,4.68,Group Sharing Combos
13,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,491.00,5.88,Group Sharing Combos
14,2024/07/11,Thu,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,389.00,4.66,Group Sharing Combos
15,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,389.00,4.66,Group Sharing Combos
16,2024/07/11,Thu,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,337.00,4.04,Group Sharing Combos
17,2024/07/11,Thu,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,459.00,5.50,Group Sharing Combos
18,2024/07/11,Thu,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),610.00,7.31,Group Sharing Combos
19,2024/07/11,Thu,India,Burger Combo for 2: McAloo Tikki,328.00,3.93,Group Sharing Combos
20,2024/07/11,Thu,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,388.00,4.65,Group Sharing Combos
21,2024/07/11,Thu,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,358.00,4.29,Group Sharing Combos
22,2024/07/11,Thu,India,Chicken Surprise Burger + Chocolate Shake,209.00,2.50,McSaver Combos (2 Pc Meals)
23,2024/07/11,Thu,India,Chicken Surprise Burger + Fries (M),161.00,1.93,McSaver Combos (2 Pc Meals)
24,2024/07/11,Thu,India,New McSaver Chicken Nuggets (4 Pc),104.00,1.25,McSaver Combos (2 Pc Meals)
25,2024/07/11,Thu,India,Chicken Surprise Burger + McChicken Burger,199.00,2.38,McSaver Combos (2 Pc Meals)
26,2024/07/11,Thu,India,New McSaver Mexican McAloo Tikki,104.00,1.25,McSaver Combos (2 Pc Meals)
27,2024/07/11,Thu,India,New McSaver Small Fries,104.00,1.25,McSaver Combos (2 Pc Meals)
28,2024/07/11,Thu,India,New McSaver Masala McEgg,75.00,0.90,McSaver Combos (2 Pc Meals)
29,2024/07/11,Thu,India,New McSaver Pizza McPuff,104.00,1.25,McSaver Combos (2 Pc Meals)
30,2024/07/11,Thu,India,McChicken Burger + Fries (M),224.00,2.68,McSaver Combos (2 Pc Meals)
31,2024/07/11,Thu,India,New McSaver McAloo Tikki,104.00,1.25,McSaver Combos (2 Pc Meals)
32,2024/07/11,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Fries (R),201.00,2.41,McSaver Combos (2 Pc Meals)
33,2024/07/11,Thu,India,McAloo Tikki + Fries (R),107.00,1.28,McSaver Combos (2 Pc Meals)
34,2024/07/11,Thu,India,2 McVeggie Burger,250.00,2.99,McSaver Combos (2 Pc Meals)
35,2024/07/11,Thu,India,McSaver Chicken Surprise Burger + Coke,75.00,0.90,McSaver Combos (2 Pc Meals)
36,2024/07/11,Thu,India,Corn & Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.00,4.24,McSaver Combos (2 Pc Meals)
37,2024/07/11,Thu,India,Corn & Cheese Burger + Fries (R),187.00,2.24,McSaver Combos (2 Pc Meals)
