,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/02/25,Fri,India,Triple Cheese American Veg Burger,205.00,2.72,New Launches,Regular
1,2022/02/25,Fri,India,McSpicy Premium Veg Burger,221.00,2.93,New Launches,Regular
2,2022/02/25,Fri,India,Triple Cheese American Chicken Burger,231.00,3.06,New Launches,Regular
3,2022/02/25,Fri,India,McSpicy Premium Chicken Burger,261.00,3.46,New Launches,Regular
4,2022/02/25,Fri,India,McAloo Tikki Burger,49.00,0.65,Trending,Regular
5,2022/02/25,Fri,India,McSpicy Chicken Burger,173.00,2.29,Trending,Regular
6,2022/02/25,Fri,India,McVeggie Burger,121.00,1.60,Trending,Regular
7,2022/02/25,Fri,India,McChicken Burger,126.00,1.67,Trending,Regular
8,2022/02/25,Fri,India,Big Spicy Chicken Wrap,215.00,2.85,Trending,Regular
9,2022/02/25,Fri,India,Filet-O-Fish Burger,153.00,2.03,Trending,Regular
10,2022/02/25,Fri,India,Sausage & Egg McMuffin,122.00,1.62,Trending,Regular
11,2022/02/25,Fri,India,Veg McMuffin,100.00,1.33,Trending,Regular
12,2022/02/25,Fri,India,Sausage McMuffin,107.00,1.42,Trending,Regular
13,2022/02/25,Fri,India,Egg & Cheese McMuffin,79.00,1.05,Trending,Regular
14,2022/02/25,Fri,India,Piri Piri Spiced Chicken Burger + Fries (R),249.00,3.30,Deals,Regular
15,2022/02/25,Fri,India,Piri Piri Spiced Veg Burger + Fries (R),249.00,3.30,Deals,Regular
16,2022/02/25,Fri,India,Masala McEgg BOGO,53.00,0.70,Deals,Regular
17,2022/02/25,Fri,India,McVeggie + McAloo Tikki Burger,133.00,1.76,Deals,Regular
18,2022/02/25,Fri,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.25,Deals,Regular
19,2022/02/25,Fri,India,McAloo Tikki + Veg Pizza McPuff + Coke,135.00,1.79,Deals,Regular
20,2022/02/25,Fri,India,Black Forest Mcflurry (M) BOGO,116.00,1.54,Deals,Regular
21,2022/02/25,Fri,India,2 Iced Coffee,198.00,2.62,Deals,Regular
22,2022/02/25,Fri,India,2 Cappuccino,198.00,2.62,Deals,Regular
23,2022/02/25,Fri,India,Cappuccino (S) + Iced Coffee (S),198.00,2.62,Deals,Regular
24,2022/02/25,Fri,India,McSaver McAloo Tikki Meal,189.00,2.51,Deals,Regular
25,2022/02/25,Fri,India,McChicken + McSpicy Chicken Burger,282.00,3.74,Deals,Regular
26,2022/02/25,Fri,India,2 McAloo Tikki + 2 Fries (L),310.00,4.11,Deals,Regular
27,2022/02/25,Fri,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,500.00,6.63,Deals,Regular
28,2022/02/25,Fri,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,870.00,11.53,Deals,Regular
29,2022/02/25,Fri,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,450.00,5.97,Deals,Regular
30,2022/02/25,Fri,India,Freedom Veg Meal,542.00,7.19,Deals,Regular
31,2022/02/25,Fri,India,Freedom Chicken Meal,625.00,8.29,Deals,Regular
32,2022/02/25,Fri,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),683.00,9.05,Deals,Regular
33,2022/02/25,Fri,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,681.00,9.03,Deals,Regular
34,2022/02/25,Fri,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,824.00,10.92,Deals,Regular
35,2022/02/25,Fri,India,Cheese Lava American Chicken Burger,261.00,3.46,Gourmet Burgers,Regular
36,2022/02/25,Fri,India,Triple Cheese American Veg Burger,205.00,2.72,Gourmet Burgers,Regular
37,2022/02/25,Fri,India,McSpicy Premium Veg Burger,221.00,2.93,Gourmet Burgers,Regular
38,2022/02/25,Fri,India,Piri Piri Spiced Veg Burger,231.00,3.06,Gourmet Burgers,Regular
39,2022/02/25,Fri,India,Triple Cheese American Chicken Burger,231.00,3.06,Gourmet Burgers,Regular
40,2022/02/25,Fri,India,Cheese Lava American Veg Burger,241.00,3.19,Gourmet Burgers,Regular
41,2022/02/25,Fri,India,Piri Piri Spiced Chicken Burger,251.00,3.33,Gourmet Burgers,Regular
42,2022/02/25,Fri,India,McSpicy Premium Chicken Burger,261.00,3.46,Gourmet Burgers,Regular
43,2022/02/25,Fri,India,Chunky Chipotle American Chicken Burger,268.00,3.55,Gourmet Burgers,Regular
44,2022/02/25,Fri,India,McSaver Triple Cheese American Veg Meal,320.00,4.24,Gourmet Burgers,Regular
45,2022/02/25,Fri,India,McSaver McSpicy Premium Veg Meal,320.00,4.24,Gourmet Burgers,Regular
46,2022/02/25,Fri,India,McSaver Triple Cheese American Chicken Meal,320.00,4.24,Gourmet Burgers,Regular
47,2022/02/25,Fri,India,McSaver Piri Piri Spiced Veg Burger Meal,320.00,4.24,Gourmet Burgers,Regular
48,2022/02/25,Fri,India,McSaver Cheese Lava American Veg Meal,320.00,4.24,Gourmet Burgers,Regular
49,2022/02/25,Fri,India,McSaver Piri Piri Spiced Chicken Burger Meal,320.00,4.24,Gourmet Burgers,Regular
