,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/09/04,Wed,India,Veg McMuffin 3 Pc Meal,264.00,3.14,McBreakfast
2,2024/09/04,Wed,India,Sausage McMuffin 3 Pc Meal,272.00,3.24,McBreakfast
3,2024/09/04,Wed,India,Sausage with Egg McMuffin 3 Pc Meal,294.00,3.50,McBreakfast
4,2024/09/04,Wed,India,Double Cheese McMuffin 3 Pc Meal,241.00,2.87,McBreakfast
5,2024/09/04,Wed,India,Egg & Cheese McMuffin 3 Pc Meal,241.00,2.87,McBreakfast
6,2024/09/04,Wed,India,Spicy Egg McMuffin 3 Pc Meal,251.00,2.99,McBreakfast
7,2024/09/04,Wed,India,Hot Cake 3 Pc Meal,279.00,3.32,McBreakfast
8,2024/09/04,Wed,India,Egg & Cheese McMuffin - Sandwich,101.00,1.20,McBreakfast
9,2024/09/04,Wed,India,Sausage & Egg McMuffin - Sandwich,153.00,1.82,McBreakfast
10,2024/09/04,Wed,India,Spicy Egg McMuffin - Sandwich,107.00,1.27,McBreakfast
11,2024/09/04,Wed,India,Sausage McMuffin - Sandwich,131.00,1.56,McBreakfast
12,2024/09/04,Wed,India,Veg McMuffin - Sandwich,117.00,1.39,McBreakfast
13,2024/09/04,Wed,India,Hashbrown,52.00,0.62,McBreakfast
14,2024/09/04,Wed,India,Hot Cakes With Maple Syrup,147.00,1.75,McBreakfast
15,2024/09/04,Wed,India,Double Cheese McMuffin- Sandwich,101.00,1.20,McBreakfast
16,2024/09/04,Wed,India,Hot Cake 2 Pc Meal,263.00,3.13,McBreakfast
17,2024/09/04,Wed,India,Egg & Cheese McMuffin - sandwich Combo,142.00,1.69,McBreakfast
18,2024/09/04,Wed,India,Spicy Egg McMuffin - sandwich combo,142.00,1.69,McBreakfast
19,2024/09/04,Wed,India,Double Cheese McMuffin Sandwich Combo,142.00,1.69,McBreakfast
20,2024/09/04,Wed,India,Sausage McMuffin Sandwich Combo,251.00,2.99,McBreakfast
21,2024/09/04,Wed,India,Sausage & Egg McMuffin Sandwich Combo,269.00,3.20,McBreakfast
22,2024/09/04,Wed,India,Veg McMuffin Sandwich Combo,241.00,2.87,McBreakfast
23,2024/09/04,Wed,India,Chicken Surprise Burger + Fries (M),161.00,1.92,Newly Launched
24,2024/09/04,Wed,India,Chicken Surprise Burger + McChicken Burger,199.00,2.37,Newly Launched
25,2024/09/04,Wed,India,Chicken Surprise Burger + 4 Pc Chicken McNuggets + Coke,237.00,2.82,Newly Launched
26,2024/09/04,Wed,India,Chicken Surprise Burger Combo,237.00,2.82,Newly Launched
27,2024/09/04,Wed,India,Iced Coffee with Cinammon Spice,219.00,2.61,Newly Launched
28,2024/09/04,Wed,India,Chicken Surprise Burger,75.00,0.89,Newly Launched
29,2024/09/04,Wed,India,Classic Coffee Regular with Cinammon Spice,235.00,2.80,Newly Launched
30,2024/09/04,Wed,India,Cappuccino Small with Cinammon Spice,184.00,2.19,Newly Launched
