,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/11/06,Sun,India,McCheese Burger Veg,249.00,3.04,New Launches,Regular
2,2022/11/06,Sun,India,McCheese Burger Chicken,260.00,3.17,New Launches,Regular
3,2022/11/06,Sun,India,McSaver McCheese Burger Veg Meal,361.00,4.40,New Launches,Regular
4,2022/11/06,Sun,India,McSaver McCheese Burger Chicken Meal,361.00,4.40,New Launches,Regular
5,2022/11/06,Sun,India,2 Fries (R) + Cheesy Dip,110.00,1.34,New Launches,Regular
6,2022/11/06,Sun,India,Triple Cheese  Veg Burger,215.00,2.62,New Launches,Regular
7,2022/11/06,Sun,India,Triple Cheese Chicken Burger,229.00,2.79,New Launches,Regular
8,2022/11/06,Sun,India,McSpicy Premium Veg Burger,249.00,3.04,New Launches,Regular
9,2022/11/06,Sun,India,McSpicy Premium Chicken Burger,260.00,3.17,New Launches,Regular
10,2022/11/06,Sun,India,McAloo Tikki Burger,58.00,0.71,Trending,Regular
11,2022/11/06,Sun,India,McSpicy Chicken Burger,185.00,2.26,Trending,Regular
12,2022/11/06,Sun,India,McChicken Burger,131.00,1.60,Trending,Regular
13,2022/11/06,Sun,India,McVeggie Burger,145.00,1.77,Trending,Regular
14,2022/11/06,Sun,India,Big Spicy Chicken Wrap,220.00,2.68,Trending,Regular
15,2022/11/06,Sun,India,Filet-O-Fish Burger,175.00,2.13,Trending,Regular
16,2022/11/06,Sun,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.67,Deals,Regular
17,2022/11/06,Sun,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,831.00,10.14,Deals,Regular
18,2022/11/06,Sun,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.53,Deals,Regular
19,2022/11/06,Sun,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,661.00,8.06,Deals,Regular
20,2022/11/06,Sun,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.11,Deals,Regular
21,2022/11/06,Sun,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,485.00,5.92,Deals,Regular
22,2022/11/06,Sun,India,2 Fries (R) + Cheesy Dip,110.00,1.34,Deals,Regular
23,2022/11/06,Sun,India,Pizza Mc Puff + McSpicy Chicken Burger,179.00,2.18,Deals,Regular
24,2022/11/06,Sun,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.70,Deals,Regular
25,2022/11/06,Sun,India,Black Forest Mcflurry (M) BOGO,115.00,1.40,Deals,Regular
26,2022/11/06,Sun,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.72,Deals,Regular
27,2022/11/06,Sun,India,Cappuccino (S) + Iced Coffee (S),230.00,2.81,Deals,Regular
28,2022/11/06,Sun,India,McSaver McAloo Tikki Burger Meal,205.00,2.50,Deals,Regular
29,2022/11/06,Sun,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.35,Deals,Regular
30,2022/11/06,Sun,India,2 Cappuccino,195.00,2.38,Deals,Regular
31,2022/11/06,Sun,India,2 Iced Coffee,195.00,2.38,Deals,Regular
32,2022/11/06,Sun,India,2 McVeggie Burger + 2 McAloo Tikki Burger + 2 Fries (M) + 2 Strawberry Shakes,1121.00,13.67,Deals,Regular
33,2022/11/06,Sun,India,McCheese Burger Chicken,260.00,3.17,Cheese Burgers and Meals,Regular
34,2022/11/06,Sun,India,McCheese Burger Veg,249.00,3.04,Cheese Burgers and Meals,Regular
35,2022/11/06,Sun,India,Triple Cheese Chicken Burger,229.00,2.79,Cheese Burgers and Meals,Regular
36,2022/11/06,Sun,India,Triple Cheese  Veg Burger,215.00,2.62,Cheese Burgers and Meals,Regular
37,2022/11/06,Sun,India,Grilled Chicken & Cheese Burger,159.00,1.94,Cheese Burgers and Meals,Regular
38,2022/11/06,Sun,India,Corn & Cheese Burger,145.00,1.77,Cheese Burgers and Meals,Regular
39,2022/11/06,Sun,India,McSaver McCheese Burger Veg Meal,361.00,4.40,Cheese Burgers and Meals,Regular
40,2022/11/06,Sun,India,McSaver McCheese Burger Chicken Meal,361.00,4.40,Cheese Burgers and Meals,Regular
41,2022/11/06,Sun,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.40,Cheese Burgers and Meals,Regular
42,2022/11/06,Sun,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.40,Cheese Burgers and Meals,Regular
43,2022/11/06,Sun,India,McSaver Grilled Chicken & Cheese Burger Meal,309.00,3.77,Cheese Burgers and Meals,Regular
44,2022/11/06,Sun,India,McSaver Corn & Cheese Burger Meal,289.00,3.52,Cheese Burgers and Meals,Regular
45,2022/11/06,Sun,India,Mexican cheesy Fries,138.00,1.68,Cheese Burgers and Meals,Regular
46,2022/11/06,Sun,India,Cheesy Nugget - Veg Bites - 9 pc,121.00,1.48,Cheese Burgers and Meals,Regular
47,2022/11/06,Sun,India,Cheesy Nugget Veg Bites - 4 Pc,55.00,0.67,Cheese Burgers and Meals,Regular
48,2022/11/06,Sun,India,McAloo Tikki Burger,58.00,0.71,Burgers & Wraps,Regular
49,2022/11/06,Sun,India,Masala McEgg Burger,65.00,0.79,Burgers & Wraps,Regular
50,2022/11/06,Sun,India,Mexican McAloo Tikki Burger,69.00,0.84,Burgers & Wraps,Regular
51,2022/11/06,Sun,India,Chicken Kebab Burger,105.00,1.28,Burgers & Wraps,Regular
52,2022/11/06,Sun,India,McChicken Burger,131.00,1.60,Burgers & Wraps,Regular
53,2022/11/06,Sun,India,McVeggie Burger,145.00,1.77,Burgers & Wraps,Regular
54,2022/11/06,Sun,India,Corn & Cheese Burger,145.00,1.77,Burgers & Wraps,Regular
55,2022/11/06,Sun,India,Grilled Chicken & Cheese Burger,159.00,1.94,Burgers & Wraps,Regular
56,2022/11/06,Sun,India,Filet-O-Fish Burger,175.00,2.13,Burgers & Wraps,Regular
57,2022/11/06,Sun,India,McSpicy Chicken Burger,185.00,2.26,Burgers & Wraps,Regular
58,2022/11/06,Sun,India,McSpicy Paneer Burger,189.00,2.31,Burgers & Wraps,Regular
59,2022/11/06,Sun,India,Big Spicy Paneer Wrap,210.00,2.56,Burgers & Wraps,Regular
60,2022/11/06,Sun,India,Veg Maharaja Mac,220.00,2.68,Burgers & Wraps,Regular
61,2022/11/06,Sun,India,Big Spicy Chicken Wrap,220.00,2.68,Burgers & Wraps,Regular
62,2022/11/06,Sun,India,Chicken Maharaja Mac,235.00,2.87,Burgers & Wraps,Regular
63,2022/11/06,Sun,India,Triple Cheese  Veg Burger,215.00,2.62,Gourmet Burger and Meals,Regular
64,2022/11/06,Sun,India,Veg Maharaja Mac,220.00,2.68,Gourmet Burger and Meals,Regular
65,2022/11/06,Sun,India,Triple Cheese Chicken Burger,229.00,2.79,Gourmet Burger and Meals,Regular
66,2022/11/06,Sun,India,Chicken Maharaja Mac,235.00,2.87,Gourmet Burger and Meals,Regular
67,2022/11/06,Sun,India,McCheese Burger Veg,249.00,3.04,Gourmet Burger and Meals,Regular
68,2022/11/06,Sun,India,McSpicy Premium Veg Burger,249.00,3.04,Gourmet Burger and Meals,Regular
