,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2024/06/06,Thu,India,McVeggie Burger Combo,199.00,2.39,Menu @199
2,2024/06/06,Thu,India,McChicken Burger Combo,199.00,2.39,Menu @199
3,2024/06/06,Thu,India,McAloo Tikki Burger Combo,199.00,2.39,Menu @199
4,2024/06/06,Thu,India,Mexican McAloo Tikki Burger Combo,199.00,2.39,Menu @199
5,2024/06/06,Thu,India,2 McVeggie Burger,199.00,2.39,Menu @199
6,2024/06/06,Thu,India,Corn & Cheese Burger + Coke,199.00,2.39,Menu @199
7,2024/06/06,Thu,India,2 Cappuccino,199.00,2.39,Menu @199
8,2024/06/06,Thu,India,2 Iced Coffee,199.00,2.39,Menu @199
9,2024/06/06,Thu,India,McSpicy Deluxe Paneer Burger,199.00,2.39,Menu @199
10,2024/06/06,Thu,India,McSpicy Deluxe Chicken Burger,199.00,2.39,Menu @199
11,2024/06/06,Thu,India,Big Spicy Chicken Wrap,199.00,2.39,Menu @199
12,2024/06/06,Thu,India,Big Spicy Paneer Wrap,199.00,2.39,Menu @199
13,2024/06/06,Thu,India,McSpicy Chicken Burger,199.00,2.39,Menu @199
14,2024/06/06,Thu,India,McSpicy Paneer Burger,199.00,2.39,Menu @199
15,2024/06/06,Thu,India,Mango Smoothie,199.00,2.39,Menu @199
16,2024/06/06,Thu,India,Mixed Berry Smoothie,199.00,2.39,Menu @199
17,2024/06/06,Thu,India,McCafe-Classic Coffee,199.00,2.39,Menu @199
18,2024/06/06,Thu,India,Mocha Coffee (S),199.00,2.39,Menu @199
19,2024/06/06,Thu,India,Hot Chocolate (R),199.00,2.39,Menu @199
20,2024/06/06,Thu,India,Burger Combo for 2: McChicken Burger,427.00,5.12,Match Time Sharing Combos
21,2024/06/06,Thu,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,391.00,4.69,Match Time Sharing Combos
22,2024/06/06,Thu,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),437.00,5.24,Match Time Sharing Combos
23,2024/06/06,Thu,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,550.00,6.59,Match Time Sharing Combos
24,2024/06/06,Thu,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,499.00,5.98,Match Time Sharing Combos
25,2024/06/06,Thu,India,Burger Combo for 2: McCheese Burger Veg,619.00,7.42,Match Time Sharing Combos
26,2024/06/06,Thu,India,Burger Combo for 2: McCheese Burger Chicken,649.00,7.78,Match Time Sharing Combos
27,2024/06/06,Thu,India,Burger Combo for 2: Corn & Cheese Burger,419.00,5.02,Match Time Sharing Combos
28,2024/06/06,Thu,India,Burger Combo for 2: Grilled Chicken & Cheese,470.00,5.64,Match Time Sharing Combos
29,2024/06/06,Thu,India,Burger Combo for 2: McSpicy Chicken Burger,490.00,5.88,Match Time Sharing Combos
30,2024/06/06,Thu,India,Burger Combo for 2: McVeggie Burger,389.00,4.66,Match Time Sharing Combos
31,2024/06/06,Thu,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),391.00,4.69,Match Time Sharing Combos
32,2024/06/06,Thu,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,491.00,5.89,Match Time Sharing Combos
33,2024/06/06,Thu,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,389.00,4.66,Match Time Sharing Combos
34,2024/06/06,Thu,India,McSpicy Paneer Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,389.00,4.66,Match Time Sharing Combos
35,2024/06/06,Thu,India,McVeggie Burger + McAloo Tikki Burger + Fries (L) + 2 Coke,337.00,4.04,Match Time Sharing Combos
36,2024/06/06,Thu,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,459.00,5.50,Match Time Sharing Combos
37,2024/06/06,Thu,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),610.00,7.31,Match Time Sharing Combos
38,2024/06/06,Thu,India,2 McAloo Tikki Burger + 2 Fries (L),328.00,3.93,Match Time Sharing Combos
39,2024/06/06,Thu,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,388.00,4.65,Match Time Sharing Combos
40,2024/06/06,Thu,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,358.00,4.29,Match Time Sharing Combos
41,2024/06/06,Thu,India,Chicken Surprise Burger,75.00,0.90,Burgers & Wraps
42,2024/06/06,Thu,India,Mexican Chicken Wrap,190.00,2.28,Burgers & Wraps
43,2024/06/06,Thu,India,Mexican Veggie Wrap,180.00,2.16,Burgers & Wraps
44,2024/06/06,Thu,India,McChicken Fiesta Burger,151.00,1.81,Burgers & Wraps
45,2024/06/06,Thu,India,McVeggie Fiesta Burger,161.00,1.93,Burgers & Wraps
46,2024/06/06,Thu,India,Mexican McAloo Tikki Double Patty Burger,93.00,1.12,Burgers & Wraps
47,2024/06/06,Thu,India,McSpicy Deluxe Chicken Double Patty Burger,290.00,3.48,Burgers & Wraps
48,2024/06/06,Thu,India,McSpicy Chicken Double Patty Burger,271.00,3.25,Burgers & Wraps
49,2024/06/06,Thu,India,McChicken Double Patty Burger,172.00,2.06,Burgers & Wraps
50,2024/06/06,Thu,India,McVeggie Double Patty Burger,188.00,2.25,Burgers & Wraps
51,2024/06/06,Thu,India,McAloo Tikki Double Patty Burger,89.00,1.07,Burgers & Wraps
52,2024/06/06,Thu,India,McSpicy Deluxe Paneer Burger,199.00,2.39,Burgers & Wraps
53,2024/06/06,Thu,India,McSpicy Deluxe Chicken Burger,199.00,2.39,Burgers & Wraps
54,2024/06/06,Thu,India,McCheese Burger Chicken,281.00,3.37,Burgers & Wraps
55,2024/06/06,Thu,India,Grilled Chicken & Cheese Burger,164.00,1.97,Burgers & Wraps
56,2024/06/06,Thu,India,Corn & Cheese Burger,152.00,1.82,Burgers & Wraps
57,2024/06/06,Thu,India,McSpicy Premium Chicken Burger,260.00,3.12,Burgers & Wraps
58,2024/06/06,Thu,India,McSpicy Premium Veg Burger,249.00,2.99,Burgers & Wraps
59,2024/06/06,Thu,India,McAloo Tikki Burger,70.00,0.84,Burgers & Wraps
60,2024/06/06,Thu,India,McChicken Burger,142.00,1.70,Burgers & Wraps
61,2024/06/06,Thu,India,McVeggie Burger,149.00,1.79,Burgers & Wraps
62,2024/06/06,Thu,India,Filet-O-Fish Burger,185.00,2.22,Burgers & Wraps
63,2024/06/06,Thu,India,Chicken Maharaja Mac Burger,258.00,3.09,Burgers & Wraps
64,2024/06/06,Thu,India,Veg Maharaja Mac Burger,224.00,2.69,Burgers & Wraps
65,2024/06/06,Thu,India,Mexican McAloo Tikki Burger,74.00,0.89,Burgers & Wraps
66,2024/06/06,Thu,India,Masala McEgg Burger,69.00,0.83,Burgers & Wraps
67,2024/06/06,Thu,India,McSpicy Paneer Burger,199.00,2.39,Burgers & Wraps
68,2024/06/06,Thu,India,McSpicy Chicken Burger,199.00,2.39,Burgers & Wraps
69,2024/06/06,Thu,India,Big Spicy Chicken Wrap,199.00,2.39,Burgers & Wraps
70,2024/06/06,Thu,India,Big Spicy Paneer Wrap,199.00,2.39,Burgers & Wraps
71,2024/06/06,Thu,India,McCheese Burger Veg,262.00,3.14,Burgers & Wraps
72,2024/06/06,Thu,India,Chicken Surprise Burger Combo,237.00,2.84,Burger Combos ( Meals )
73,2024/06/06,Thu,India,Mexican Chicken Wrap Combo,294.00,3.53,Burger Combos ( Meals )
74,2024/06/06,Thu,India,Mexican Veggie Wrap Combo,285.00,3.42,Burger Combos ( Meals )
75,2024/06/06,Thu,India,McChicken Fiesta Burger Combo,305.00,3.66,Burger Combos ( Meals )
76,2024/06/06,Thu,India,McVeggie Fiesta Burger Combo,279.00,3.35,Burger Combos ( Meals )
77,2024/06/06,Thu,India,Mexican McAloo Tikki Double Patty Burger Combo,243.00,2.91,Burger Combos ( Meals )
78,2024/06/06,Thu,India,McSpicy Deluxe Chicken Double Patty Burger Combo,428.00,5.13,Burger Combos ( Meals )
79,2024/06/06,Thu,India,McSpicy Chicken Double Patty Burger combo,409.00,4.90,Burger Combos ( Meals )
80,2024/06/06,Thu,India,McChicken Double Patty Burger Combo,343.00,4.11,Burger Combos ( Meals )
81,2024/06/06,Thu,India,McVeggie Double Patty Burger Combo,319.00,3.82,Burger Combos ( Meals )
82,2024/06/06,Thu,India,McAloo Tikki Double Patty Burger Combo,224.00,2.69,Burger Combos ( Meals )
83,2024/06/06,Thu,India,McSpicy Deluxe Paneer Burger Combo,361.00,4.33,Burger Combos ( Meals )
84,2024/06/06,Thu,India,McSpicy Deluxe Chicken Burger Combo,370.00,4.44,Burger Combos ( Meals )
85,2024/06/06,Thu,India,McCheese Burger Chicken Combo,385.00,4.62,Burger Combos ( Meals )
86,2024/06/06,Thu,India,McCheese Burger Veg Combo,385.00,4.62,Burger Combos ( Meals )
87,2024/06/06,Thu,India,Corn & cheese Burger Combo,299.00,3.59,Burger Combos ( Meals )
88,2024/06/06,Thu,India,Grilled Cheese and Chicken Burger Combo,304.00,3.64,Burger Combos ( Meals )
89,2024/06/06,Thu,India,McVeggie Burger Combo,199.00,2.39,Burger Combos ( Meals )
90,2024/06/06,Thu,India,McChicken Burger Combo,199.00,2.39,Burger Combos ( Meals )
91,2024/06/06,Thu,India,Filet-O-Fish Burger Combo,350.00,4.20,Burger Combos ( Meals )
92,2024/06/06,Thu,India,McAloo Tikki Burger Combo,199.00,2.39,Burger Combos ( Meals )
93,2024/06/06,Thu,India,Mexican McAloo Tikki Burger Combo,199.00,2.39,Burger Combos ( Meals )
94,2024/06/06,Thu,India,McSpicy Chicken Burger Combo,351.00,4.21,Burger Combos ( Meals )
95,2024/06/06,Thu,India,McSpicy Paneer Burger Combo,342.00,4.10,Burger Combos ( Meals )
96,2024/06/06,Thu,India,McSpicy Premium Burger Chicken Combo,385.00,4.62,Burger Combos ( Meals )
97,2024/06/06,Thu,India,McSpicy Premium Burger Veg Combo,385.00,4.62,Burger Combos ( Meals )
98,2024/06/06,Thu,India,Veg Maharaja Mac Burger Combo,385.00,4.62,Burger Combos ( Meals )
99,2024/06/06,Thu,India,Chicken Maharaja Mac Burger Combo,385.00,4.62,Burger Combos ( Meals )
100,2024/06/06,Thu,India,Big Spicy Paneer Wrap Combo,361.00,4.33,Burger Combos ( Meals )
101,2024/06/06,Thu,India,Big Spicy Chicken Wrap Combo,370.00,4.44,Burger Combos ( Meals )
102,2024/06/06,Thu,India,Masala McEgg Burger Combo,225.00,2.70,Burger Combos ( Meals )
103,2024/06/06,Thu,India,9 Pc Chicken Nuggets Combo,387.00,4.64,Burger Combos ( Meals )
104,2024/06/06,Thu,India,Chicken McNuggets 6 Pcs Combo,347.00,4.16,Burger Combos ( Meals )
105,2024/06/06,Thu,India,McVeggie Burger Happy Meal,306.00,3.67,Burger Combos ( Meals )
106,2024/06/06,Thu,India,McChicken Burger Happy Meal,327.00,3.92,Burger Combos ( Meals )
107,2024/06/06,Thu,India,4 Pc Chicken Nuggets Happy Meal,268.00,3.21,Burger Combos ( Meals )
108,2024/06/06,Thu,India,McAloo Tikki Burger Happy Meal,211.00,2.53,Burger Combos ( Meals )
109,2024/06/06,Thu,India,McEgg Burger Happy Meal,237.00,2.84,Burger Combos ( Meals )
110,2024/06/06,Thu,India,2 Pc Chicken Nuggets Happy Meal,220.00,2.64,Burger Combos ( Meals )
111,2024/06/06,Thu,India,Birthday Party Package - McVeggie,2.00,0.02,Burger Combos ( Meals )
112,2024/06/06,Thu,India,Birthday Party Package - McChicken,2.00,0.02,Burger Combos ( Meals )
113,2024/06/06,Thu,India,Jain Meal - McCheese Burger Veg Combo,417.00,5.00,Burger Combos ( Meals )
114,2024/06/06,Thu,India,Fries (M) + Piri Piri Mix,120.00,1.44,Fries & Sides
115,2024/06/06,Thu,India,20 Pc Chicken Nuggets,422.00,5.06,Fries & Sides
116,2024/06/06,Thu,India,9 Pc Chicken Nuggets,213.00,2.55,Fries & Sides
117,2024/06/06,Thu,India,6 Pc Chicken Nuggets,180.00,2.16,Fries & Sides
118,2024/06/06,Thu,India,Salsa Cheese Fries,135.00,1.62,Fries & Sides
119,2024/06/06,Thu,India,Fries (Large),139.00,1.67,Fries & Sides
120,2024/06/06,Thu,India,Fries (Medium),119.00,1.43,Fries & Sides
121,2024/06/06,Thu,India,Fries (Regular),78.00,0.94,Fries & Sides
122,2024/06/06,Thu,India,Classic Cheese Fries,155.00,1.86,Fries & Sides
123,2024/06/06,Thu,India,4 Pcs Chicken Nuggets,110.00,1.32,Fries & Sides
124,2024/06/06,Thu,India,Veg Pizza McPuff,61.00,0.73,Fries & Sides
125,2024/06/06,Thu,India,Classic Corn Cup,90.00,1.08,Fries & Sides
126,2024/06/06,Thu,India,Mustard Sauce,19.00,0.23,Fries & Sides
127,2024/06/06,Thu,India,Barbeque Sauce,19.00,0.23,Fries & Sides
128,2024/06/06,Thu,India,Chilli Sauce Sachet,2.00,0.02,Fries & Sides
129,2024/06/06,Thu,India,Piri Piri Spice Mix,24.00,0.29,Fries & Sides
130,2024/06/06,Thu,India,Tomato Ketchup Sachet,1.00,0.01,Fries & Sides
131,2024/06/06,Thu,India,Lotus Biscoff Frappe,291.00,3.49,Coffee & Beverages (Hot and Cold)
132,2024/06/06,Thu,India,Cappuccino Coffee (S),165.00,1.98,Coffee & Beverages (Hot and Cold)
133,2024/06/06,Thu,India,Cappuccino Coffee (R),200.00,2.40,Coffee & Beverages (Hot and Cold)
134,2024/06/06,Thu,India,Hot Chocolate (S),184.00,2.21,Coffee & Beverages (Hot and Cold)
135,2024/06/06,Thu,India,Hot Chocolate (R),199.00,2.39,Coffee & Beverages (Hot and Cold)
136,2024/06/06,Thu,India,Latte Coffee (S),170.00,2.04,Coffee & Beverages (Hot and Cold)
137,2024/06/06,Thu,India,Latte Coffee (R),200.00,2.40,Coffee & Beverages (Hot and Cold)
138,2024/06/06,Thu,India,Mocha Coffee (S),199.00,2.39,Coffee & Beverages (Hot and Cold)
139,2024/06/06,Thu,India,Mocha Coffee (R),236.00,2.83,Coffee & Beverages (Hot and Cold)
140,2024/06/06,Thu,India,Berry Lemonade Regular,132.00,1.58,Coffee & Beverages (Hot and Cold)
141,2024/06/06,Thu,India,Chocolate Flavoured Shake,175.00,2.10,Coffee & Beverages (Hot and Cold)
142,2024/06/06,Thu,India,Strawberry Shake,175.00,2.10,Coffee & Beverages (Hot and Cold)
143,2024/06/06,Thu,India,American Mud Pie Shake,195.00,2.34,Coffee & Beverages (Hot and Cold)
144,2024/06/06,Thu,India,Mango Smoothie,199.00,2.39,Coffee & Beverages (Hot and Cold)
145,2024/06/06,Thu,India,Mixed Berry Smoothie,199.00,2.39,Coffee & Beverages (Hot and Cold)
146,2024/06/06,Thu,India,Mocha Frappe,278.00,3.33,Coffee & Beverages (Hot and Cold)
147,2024/06/06,Thu,India,McCafe-Ice Coffee,200.00,2.40,Coffee & Beverages (Hot and Cold)
148,2024/06/06,Thu,India,Ice Americano Coffee,180.00,2.16,Coffee & Beverages (Hot and Cold)
149,2024/06/06,Thu,India,Chocolate Frappe,278.00,3.33,Coffee & Beverages (Hot and Cold)
150,2024/06/06,Thu,India,Americano Coffee (S),170.00,2.04,Coffee & Beverages (Hot and Cold)
151,2024/06/06,Thu,India,McCafe-Classic Coffee,199.00,2.39,Coffee & Beverages (Hot and Cold)
152,2024/06/06,Thu,India,Americano Coffee (R),190.00,2.28,Coffee & Beverages (Hot and Cold)
153,2024/06/06,Thu,India,Moroccan Mint Green Tea (R ),190.00,2.28,Coffee & Beverages (Hot and Cold)
154,2024/06/06,Thu,India,English Breakfast Tea,159.00,1.91,Coffee & Beverages (Hot and Cold)
155,2024/06/06,Thu,India,Flat White Coffee,173.00,2.07,Coffee & Beverages (Hot and Cold)
156,2024/06/06,Thu,India,Strawberry Green Tea (S),153.00,1.83,Coffee & Beverages (Hot and Cold)
157,2024/06/06,Thu,India,Coke,103.00,1.23,Coffee & Beverages (Hot and Cold)
158,2024/06/06,Thu,India,Fanta,103.00,1.23,Coffee & Beverages (Hot and Cold)
159,2024/06/06,Thu,India,Sprite,103.00,1.23,Coffee & Beverages (Hot and Cold)
160,2024/06/06,Thu,India,Coke zero can,67.00,0.80,Coffee & Beverages (Hot and Cold)
161,2024/06/06,Thu,India,Mixed Fruit Beverage,75.00,0.90,Coffee & Beverages (Hot and Cold)
162,2024/06/06,Thu,India,Vedica Zen Water Bottle,48.00,0.58,Coffee & Beverages (Hot and Cold)
163,2024/06/06,Thu,India,McChicken Burger + Fries (M),224.00,2.69,McSaver Combos (2pc Combos)
164,2024/06/06,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Fries (R),201.00,2.41,McSaver Combos (2pc Combos)
165,2024/06/06,Thu,India,McAloo Tikki + Fries (R),107.00,1.28,McSaver Combos (2pc Combos)
166,2024/06/06,Thu,India,2 McVeggie Burger,199.00,2.39,McSaver Combos (2pc Combos)
167,2024/06/06,Thu,India,Classic Cheese Fries + Sprite,247.00,2.96,McSaver Combos (2pc Combos)
168,2024/06/06,Thu,India,Fries (M) + Piri Piri Mix + Sprite,221.00,2.65,McSaver Combos (2pc Combos)
169,2024/06/06,Thu,India,McVeggie Double Patty Burger + Sprite,290.00,3.48,McSaver Combos (2pc Combos)
170,2024/06/06,Thu,India,Corn & Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.00,4.24,McSaver Combos (2pc Combos)
171,2024/06/06,Thu,India,Corn & Cheese Burger + Fries (R),187.00,2.24,McSaver Combos (2pc Combos)
172,2024/06/06,Thu,India,Grilled Chicken & Cheese Burger + Coke,215.00,2.58,McSaver Combos (2pc Combos)
173,2024/06/06,Thu,India,Corn & Cheese Burger + Coke,199.00,2.39,McSaver Combos (2pc Combos)
174,2024/06/06,Thu,India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,190.00,2.28,McSaver Combos (2pc Combos)
175,2024/06/06,Thu,India,Corn & Cheese Burger + Veg Pizza McPuff,176.00,2.11,McSaver Combos (2pc Combos)
176,2024/06/06,Thu,India,McChicken Burger + Fries (L),227.00,2.72,McSaver Combos (2pc Combos)
177,2024/06/06,Thu,India,McSpicy Paneer Burger + Fries (M) + Piri Piri Spice Mix,258.00,3.09,McSaver Combos (2pc Combos)
178,2024/06/06,Thu,India,McVeggie Burger + Veg Pizza McPuff + Fries (L),265.00,3.18,McSaver Combos (2pc Combos)
179,2024/06/06,Thu,India,Strawberry Shake + Fries (M),195.00,2.34,McSaver Combos (2pc Combos)
180,2024/06/06,Thu,India,Mexican McAloo Tikki Burger + Fries (R),115.00,1.38,McSaver Combos (2pc Combos)
181,2024/06/06,Thu,India,McChicken Burger + Fries (R),175.00,2.10,McSaver Combos (2pc Combos)
182,2024/06/06,Thu,India,McVeggie Burger + Veg Pizza McPuff,170.00,2.04,McSaver Combos (2pc Combos)
183,2024/06/06,Thu,India,6 Pc Chicken Nuggets + Fries (M) + Piri Piri Spice Mix,246.00,2.95,McSaver Combos (2pc Combos)
184,2024/06/06,Thu,India,Chocolate Flavoured Shake+ Fries (M),195.00,2.34,McSaver Combos (2pc Combos)
185,2024/06/06,Thu,India,McSpicy Chicken Burger + Mexican Cheese Fries,272.00,3.26,McSaver Combos (2pc Combos)
186,2024/06/06,Thu,India,McSpicy Chicken Burger + Fries (M) + Piri Piri Spice Mix,272.00,3.26,McSaver Combos (2pc Combos)
