,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/12/08,Thu,India,McCheese Burger Veg,249.00,3.03,New Launches,Regular
2,2022/12/08,Thu,India,McCheese Burger Chicken,260.00,3.16,New Launches,Regular
3,2022/12/08,Thu,India,McSaver McCheese Burger Veg Meal,361.00,4.39,New Launches,Regular
4,2022/12/08,Thu,India,McSaver McCheese Burger Chicken Meal,361.00,4.39,New Launches,Regular
5,2022/12/08,Thu,India,2 Fries (R) + Cheesy Dip,110.00,1.34,New Launches,Regular
6,2022/12/08,Thu,India,Triple Cheese  Veg Burger,215.00,2.61,New Launches,Regular
7,2022/12/08,Thu,India,Triple Cheese Chicken Burger,229.00,2.78,New Launches,Regular
8,2022/12/08,Thu,India,McSpicy Premium Veg Burger,249.00,3.03,New Launches,Regular
9,2022/12/08,Thu,India,McSpicy Premium Chicken Burger,260.00,3.16,New Launches,Regular
10,2022/12/08,Thu,India,McSpicy Chicken Burger,185.00,2.25,Trending,Regular
11,2022/12/08,Thu,India,McChicken Burger,131.00,1.59,Trending,Regular
12,2022/12/08,Thu,India,Filet-O-Fish Burger,175.00,2.13,Trending,Regular
13,2022/12/08,Thu,India,Mcflurry Oreo Small,91.00,1.11,Trending,Regular
14,2022/12/08,Thu,India,McFlurry Oreo Medium,129.00,1.57,Trending,Regular
15,2022/12/08,Thu,India,Soft Serve Hot Fudge (M),101.00,1.23,Trending,Regular
16,2022/12/08,Thu,India,Brownie Hot Fudge (M),138.00,1.68,Trending,Regular
17,2022/12/08,Thu,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.69,Deals,Regular
18,2022/12/08,Thu,India,Veg Pizza McPuff + McSpicy Chicken Burger,179.00,2.18,Deals,Regular
19,2022/12/08,Thu,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.66,Deals,Regular
20,2022/12/08,Thu,India,Black Forest Mcflurry (M) BOGO,115.00,1.40,Deals,Regular
21,2022/12/08,Thu,India,2 Iced Coffee,195.00,2.37,Deals,Regular
22,2022/12/08,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.71,Deals,Regular
23,2022/12/08,Thu,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.34,Deals,Regular
24,2022/12/08,Thu,India,2 Cappuccino,195.00,2.37,Deals,Regular
25,2022/12/08,Thu,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),665.00,8.09,Deals,Regular
26,2022/12/08,Thu,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,535.00,6.50,Deals,Regular
27,2022/12/08,Thu,India,McChicken + Fries (M),180.00,2.19,Deals,Regular
28,2022/12/08,Thu,India,McAloo Tikki + Fries (M),108.00,1.31,Deals,Regular
29,2022/12/08,Thu,India,McVeggie + Fries (M),159.00,1.93,Deals,Regular
30,2022/12/08,Thu,India,6 Pc Nuggets + McChicken + Coke,311.00,3.78,Deals,Regular
31,2022/12/08,Thu,India,McChicken Burger + Chocolate Shake,255.00,3.10,Deals,Regular
32,2022/12/08,Thu,India,McVeggie Burger + Chocolate Shake,250.00,3.04,Deals,Regular
33,2022/12/08,Thu,India,Corn & Cheese Burger + Coke,190.00,2.31,Deals,Regular
34,2022/12/08,Thu,India,Hashbrown,50.00,0.61,McBreakfast,Breakfast
35,2022/12/08,Thu,India,Egg & Cheese McMuffin,95.00,1.16,McBreakfast,Breakfast
36,2022/12/08,Thu,India,Double Cheese McMuffin,95.00,1.16,McBreakfast,Breakfast
37,2022/12/08,Thu,India,Spicy Egg McMuffin,101.00,1.23,McBreakfast,Breakfast
38,2022/12/08,Thu,India,Veg McMuffin,111.00,1.35,McBreakfast,Breakfast
39,2022/12/08,Thu,India,Sausage McMuffin,125.00,1.52,McBreakfast,Breakfast
40,2022/12/08,Thu,India,Hot Cakes With Maple Syrup,139.00,1.69,McBreakfast,Breakfast
41,2022/12/08,Thu,India,Sausage & Egg McMuffin,145.00,1.76,McBreakfast,Breakfast
42,2022/12/08,Thu,India,Veg McMuffin 2 Pc Meal,229.00,2.78,McBreakfast,Breakfast
43,2022/12/08,Thu,India,Sausage McMuffin 2 pc Meal,239.00,2.91,McBreakfast,Breakfast
44,2022/12/08,Thu,India,Hot Cakes + Filter Coffee,80.00,0.97,McBreakfast,Breakfast
45,2022/12/08,Thu,India,Hot Cake 2 Pc Meal,249.00,3.03,McBreakfast,Breakfast
46,2022/12/08,Thu,India,Egg & Cheese McMuffin 3 Pc Meal,229.00,2.78,McBreakfast,Breakfast
47,2022/12/08,Thu,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),229.00,2.78,McBreakfast,Breakfast
48,2022/12/08,Thu,India,Sausage & Egg McMuffin 2 pc Meal,255.00,3.10,McBreakfast,Breakfast
49,2022/12/08,Thu,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),239.00,2.91,McBreakfast,Breakfast
50,2022/12/08,Thu,India,Veg McMuffin 3 Pc Meal,250.00,3.04,McBreakfast,Breakfast
51,2022/12/08,Thu,India,Sausage McMuffin 3 Pc Meal,259.00,3.15,McBreakfast,Breakfast
52,2022/12/08,Thu,India,Hot Cake 3 Pc Meal,265.00,3.22,McBreakfast,Breakfast
53,2022/12/08,Thu,India,Hot Cakes Meal with Filter Coffee,94.00,1.14,McBreakfast,Breakfast
54,2022/12/08,Thu,India,Sausage with Egg McMuffin 3 Pc Meal,279.00,3.39,McBreakfast,Breakfast
55,2022/12/08,Thu,India,McCheese Burger Chicken,260.00,3.16,Cheese Burgers and Meals,Regular
56,2022/12/08,Thu,India,McCheese Burger Veg,249.00,3.03,Cheese Burgers and Meals,Regular
57,2022/12/08,Thu,India,Triple Cheese Chicken Burger,229.00,2.78,Cheese Burgers and Meals,Regular
58,2022/12/08,Thu,India,Triple Cheese  Veg Burger,215.00,2.61,Cheese Burgers and Meals,Regular
59,2022/12/08,Thu,India,Grilled Chicken & Cheese Burger,159.00,1.93,Cheese Burgers and Meals,Regular
60,2022/12/08,Thu,India,Corn & Cheese Burger,145.00,1.76,Cheese Burgers and Meals,Regular
61,2022/12/08,Thu,India,McSaver McCheese Burger Veg Meal,361.00,4.39,Cheese Burgers and Meals,Regular
62,2022/12/08,Thu,India,McSaver McCheese Burger Chicken Meal,361.00,4.39,Cheese Burgers and Meals,Regular
63,2022/12/08,Thu,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.39,Cheese Burgers and Meals,Regular
64,2022/12/08,Thu,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.39,Cheese Burgers and Meals,Regular
65,2022/12/08,Thu,India,McSaver Grilled Chicken & Cheese Burger Meal,309.00,3.76,Cheese Burgers and Meals,Regular
66,2022/12/08,Thu,India,McSaver Corn & Cheese Burger Meal,289.00,3.51,Cheese Burgers and Meals,Regular
67,2022/12/08,Thu,India,Mexican cheesy Fries,138.00,1.68,Cheese Burgers and Meals,Regular
68,2022/12/08,Thu,India,Cheesy Nugget - Veg Bites - 9 pc,121.00,1.47,Cheese Burgers and Meals,Regular
69,2022/12/08,Thu,India,Cheesy Nugget Veg Bites - 4 Pc,55.00,0.67,Cheese Burgers and Meals,Regular
70,2022/12/08,Thu,India,McAloo Tikki Burger,58.00,0.71,Burgers & Wraps,Regular
71,2022/12/08,Thu,India,Masala McEgg Burger,65.00,0.79,Burgers & Wraps,Regular
72,2022/12/08,Thu,India,Mexican McAloo Tikki Burger,69.00,0.84,Burgers & Wraps,Regular
73,2022/12/08,Thu,India,Chicken Kebab Burger,105.00,1.28,Burgers & Wraps,Regular
74,2022/12/08,Thu,India,McChicken Burger,131.00,1.59,Burgers & Wraps,Regular
75,2022/12/08,Thu,India,McVeggie Burger,145.00,1.76,Burgers & Wraps,Regular
76,2022/12/08,Thu,India,Corn & Cheese Burger,145.00,1.76,Burgers & Wraps,Regular
77,2022/12/08,Thu,India,Grilled Chicken & Cheese Burger,159.00,1.93,Burgers & Wraps,Regular
78,2022/12/08,Thu,India,Filet-O-Fish Burger,175.00,2.13,Burgers & Wraps,Regular
79,2022/12/08,Thu,India,McSpicy Chicken Burger,185.00,2.25,Burgers & Wraps,Regular
80,2022/12/08,Thu,India,McSpicy Paneer Burger,189.00,2.30,Burgers & Wraps,Regular
81,2022/12/08,Thu,India,Big Spicy Paneer Wrap,210.00,2.55,Burgers & Wraps,Regular
82,2022/12/08,Thu,India,Veg Maharaja Mac,220.00,2.67,Burgers & Wraps,Regular
83,2022/12/08,Thu,India,Big Spicy Chicken Wrap,220.00,2.67,Burgers & Wraps,Regular
84,2022/12/08,Thu,India,Chicken Maharaja Mac,235.00,2.86,Burgers & Wraps,Regular
85,2022/12/08,Thu,India,Triple Cheese  Veg Burger,215.00,2.61,Gourmet Burger and Meals,Regular
86,2022/12/08,Thu,India,Veg Maharaja Mac,220.00,2.67,Gourmet Burger and Meals,Regular
87,2022/12/08,Thu,India,Triple Cheese Chicken Burger,229.00,2.78,Gourmet Burger and Meals,Regular
88,2022/12/08,Thu,India,Chicken Maharaja Mac,235.00,2.86,Gourmet Burger and Meals,Regular
89,2022/12/08,Thu,India,McCheese Burger Veg,249.00,3.03,Gourmet Burger and Meals,Regular
90,2022/12/08,Thu,India,McSpicy Premium Veg Burger,249.00,3.03,Gourmet Burger and Meals,Regular
91,2022/12/08,Thu,India,McSpicy Premium Chicken Burger,260.00,3.16,Gourmet Burger and Meals,Regular
92,2022/12/08,Thu,India,McCheese Burger Chicken,260.00,3.16,Gourmet Burger and Meals,Regular
93,2022/12/08,Thu,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.39,Gourmet Burger and Meals,Regular
94,2022/12/08,Thu,India,McSaver Veg Maharaja Mac Meal,361.00,4.39,Gourmet Burger and Meals,Regular
95,2022/12/08,Thu,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.39,Gourmet Burger and Meals,Regular
96,2022/12/08,Thu,India,McSaver Chicken Maharaja Mac Meal,361.00,4.39,Gourmet Burger and Meals,Regular
97,2022/12/08,Thu,India,McSaver McSpicy Premium Veg Burger Meal,361.00,4.39,Gourmet Burger and Meals,Regular
98,2022/12/08,Thu,India,McSaver McCheese Burger Veg Meal,361.00,4.39,Gourmet Burger and Meals,Regular
99,2022/12/08,Thu,India,McSaver McCheese Burger Chicken Meal,361.00,4.39,Gourmet Burger and Meals,Regular
100,2022/12/08,Thu,India,McSaver McSpicy Premium Chicken Burger Meal,361.00,4.39,Gourmet Burger and Meals,Regular
101,2022/12/08,Thu,India,McSaver Chicken McNuggets 6 Pcs Meal,329.00,4.00,EZ Delivery Meals,Regular
102,2022/12/08,Thu,India,McSaver Chicken McNuggets 9 Pcs Meal,359.00,4.36,EZ Delivery Meals,Regular
103,2022/12/08,Thu,India,McSaver McAloo Tikki Burger Meal,205.00,2.49,EZ Delivery Meals,Regular
104,2022/12/08,Thu,India,McSaver Masala McEgg Meal,219.00,2.66,EZ Delivery Meals,Regular
105,2022/12/08,Thu,India,McSaver Mexican McAloo Tikki Burger Meal,209.00,2.54,EZ Delivery Meals,Regular
106,2022/12/08,Thu,India,McSaver Chicken Kebab Burger Meal,255.00,3.10,EZ Delivery Meals,Regular
107,2022/12/08,Thu,India,McSaver McChicken Burger Meal,305.00,3.71,EZ Delivery Meals,Regular
108,2022/12/08,Thu,India,McSaver McVeggie Burger Meal,279.00,3.39,EZ Delivery Meals,Regular
109,2022/12/08,Thu,India,McSaver Corn & Cheese Burger Meal,289.00,3.51,EZ Delivery Meals,Regular
110,2022/12/08,Thu,India,McSaver Grilled Chicken & Cheese Burger Meal,309.00,3.76,EZ Delivery Meals,Regular
111,2022/12/08,Thu,India,McSaver Filet-O-Fish Burger Meal,340.00,4.13,EZ Delivery Meals,Regular
112,2022/12/08,Thu,India,McSaver McSpicy Chicken Burger Meal,329.00,4.00,EZ Delivery Meals,Regular
113,2022/12/08,Thu,India,McSaver McSpicy Paneer Burger Meal,315.00,3.83,EZ Delivery Meals,Regular
114,2022/12/08,Thu,India,McSaver Big Spicy Paneer Wrap Meal,381.00,4.63,EZ Delivery Meals,Regular
115,2022/12/08,Thu,India,McSaver Triple Cheese  Veg Burger Meal,361.00,4.39,EZ Delivery Meals,Regular
116,2022/12/08,Thu,India,McSaver Big Spicy Chicken Wrap Meal,391.00,4.75,EZ Delivery Meals,Regular
117,2022/12/08,Thu,India,McSaver Veg Maharaja Mac Meal,361.00,4.39,EZ Delivery Meals,Regular
118,2022/12/08,Thu,India,McSaver Triple Cheese  Chicken Burger Meal,361.00,4.39,EZ Delivery Meals,Regular
119,2022/12/08,Thu,India,McSaver Chicken Maharaja Mac Meal,361.00,4.39,EZ Delivery Meals,Regular
120,2022/12/08,Thu,India,McSaver McSpicy Premium Veg Burger Meal,361.00,4.39,EZ Delivery Meals,Regular
121,2022/12/08,Thu,India,McSaver McCheese Burger Veg Meal,361.00,4.39,EZ Delivery Meals,Regular
122,2022/12/08,Thu,India,McSaver McSpicy Premium Chicken Burger Meal,361.00,4.39,EZ Delivery Meals,Regular
123,2022/12/08,Thu,India,McSaver McCheese Burger Chicken Meal,361.00,4.39,EZ Delivery Meals,Regular
124,2022/12/08,Thu,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),354.00,4.30,Sharing Combos,Regular
125,2022/12/08,Thu,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),313.00,3.81,Sharing Combos,Regular
126,2022/12/08,Thu,India,Classic Burger Meals,199.00,2.42,Sharing Combos,Regular
127,2022/12/08,Thu,India,2 Fries (R),105.00,1.28,Sharing Combos,Regular
128,2022/12/08,Thu,India,2 McVeggie Burger,191.00,2.32,Sharing Combos,Regular
129,2022/12/08,Thu,India,McAloo Tikki + Veg Pizza McPuff + Fries (R),150.00,1.82,Sharing Combos,Regular
130,2022/12/08,Thu,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.66,Sharing Combos,Regular
131,2022/12/08,Thu,India,Black Forest Mcflurry (M) BOGO,115.00,1.40,Sharing Combos,Regular
132,2022/12/08,Thu,India,2 Iced Coffee,195.00,2.37,Sharing Combos,Regular
133,2022/12/08,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.71,Sharing Combos,Regular
134,2022/12/08,Thu,India,2 Soft Serve Hot Fudge (M),155.00,1.88,Sharing Combos,Regular
135,2022/12/08,Thu,India,Grilled Chicken & Cheese Burger + 6 Pc Nuggets + Coke,321.00,3.90,Sharing Combos,Regular
136,2022/12/08,Thu,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,485.00,5.90,Sharing Combos,Regular
137,2022/12/08,Thu,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,831.00,10.10,Sharing Combos,Regular
138,2022/12/08,Thu,India,Indulgent Burger Meals,279.00,3.39,Sharing Combos,Regular
139,2022/12/08,Thu,India,2 Corn & Cheese Burger + 2 Veg Pizza McPuff + 2 Fries (L) + Coke,649.00,7.89,Sharing Combos,Regular
140,2022/12/08,Thu,India,McVeggie Burger + Chocolate Shake,250.00,3.04,Sharing Combos,Regular
141,2022/12/08,Thu,India,McSpicy Paneer Burger + Corn & Cheese Burger + McVeggie Burger + Veg Maharaja Mac + 3 Fries (L),875.00,10.64,Sharing Combos,Regular
142,2022/12/08,Thu,India,2 McAloo Tikki Burger + 2 Corn & Cheese Burger + 2 Fries (M) + 2 Coke,659.00,8.01,Sharing Combos,Regular
143,2022/12/08,Thu,India,2 Grilled Chicken & Cheese Burger + Chicken McNuggets 6 Pc + 2 Fries (L) + Coke,675.00,8.21,Sharing Combos,Regular
144,2022/12/08,Thu,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,661.00,8.04,Sharing Combos,Regular
145,2022/12/08,Thu,India,McSpicy Chicken Burger + Grilled Chicken & Cheese Burger + McChicken Burger + Chicken Maharaja Mac + 3 Fries (L),955.00,11.61,Sharing Combos,Regular
146,2022/12/08,Thu,India,Grilled Chicken & Cheese Burger + Coke,204.00,2.48,Sharing Combos,Regular
147,2022/12/08,Thu,India,4 Grilled Chicken & Cheese Burger + 2 Fries (M) + 2 Coke,869.00,10.57,Sharing Combos,Regular
148,2022/12/08,Thu,India,4 Corn & Cheese Burger + 2 Fries (M) + 2 Coke,805.00,9.79,Sharing Combos,Regular
149,2022/12/08,Thu,India,McSpicy Paneer Burger + McSpicy Chicken Burger + 2 Fries (L) + Coke,621.00,7.55,Sharing Combos,Regular
150,2022/12/08,Thu,India,2 Fries (R),105.00,1.28,McSaver Snacks,Regular
151,2022/12/08,Thu,India,2 Coke,155.00,1.88,McSaver Snacks,Regular
152,2022/12/08,Thu,India,2 McFlurry Oreo (S),155.00,1.88,McSaver Snacks,Regular
153,2022/12/08,Thu,India,2 Soft Serve Hot Fudge (M),155.00,1.88,McSaver Snacks,Regular
154,2022/12/08,Thu,India,2 McVeggie Burger,191.00,2.32,McSaver Snacks,Regular
155,2022/12/08,Thu,India,Strawberry Green Tea (S),149.00,1.81,Coffee and Tea,Regular
156,2022/12/08,Thu,India,English Breakfast,155.00,1.88,Coffee and Tea,Regular
157,2022/12/08,Thu,India,McCafe Americano (S),165.00,2.01,Coffee and Tea,Regular
158,2022/12/08,Thu,India,Cappuccino (S),165.00,2.01,Coffee and Tea,Regular
159,2022/12/08,Thu,India,Latte (S),165.00,2.01,Coffee and Tea,Regular
160,2022/12/08,Thu,India,Flat White,169.00,2.05,Coffee and Tea,Regular
161,2022/12/08,Thu,India,Mccafe Iced Americano,175.00,2.13,Coffee and Tea,Regular
162,2022/12/08,Thu,India,Hot Chocolate (S),179.00,2.18,Coffee and Tea,Regular
163,2022/12/08,Thu,India,Moroccan Mint Green Tea,185.00,2.25,Coffee and Tea,Regular
164,2022/12/08,Thu,India,McCafe Americano (R),185.00,2.25,Coffee and Tea,Regular
165,2022/12/08,Thu,India,Latte (R),195.00,2.37,Coffee and Tea,Regular
166,2022/12/08,Thu,India,Cappuccino (R),195.00,2.37,Coffee and Tea,Regular
