,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
0,2022/03/20,Sun,India,Triple Cheese American Veg Burger,205.00,2.70,New Launches,Regular
1,2022/03/20,Sun,India,McSpicy Premium Veg Burger,221.00,2.91,New Launches,Regular
2,2022/03/20,Sun,India,Triple Cheese American Chicken Burger,231.00,3.04,New Launches,Regular
3,2022/03/20,Sun,India,McSpicy Premium Chicken Burger,261.00,3.43,New Launches,Regular
4,2022/03/20,Sun,India,McAloo Tikki Burger,49.00,0.64,Trending,Regular
5,2022/03/20,Sun,India,McSpicy Chicken Burger,173.00,2.28,Trending,Regular
6,2022/03/20,Sun,India,McChicken Burger,126.00,1.66,Trending,Regular
7,2022/03/20,Sun,India,McVeggie Burger,121.00,1.59,Trending,Regular
8,2022/03/20,Sun,India,Big Spicy Chicken Wrap,215.00,2.83,Trending,Regular
9,2022/03/20,Sun,India,Filet-O-Fish Burger,153.00,2.01,Trending,Regular
10,2022/03/20,Sun,India,Sausage & Egg McMuffin,122.00,1.60,Trending,Regular
11,2022/03/20,Sun,India,Veg McMuffin,100.00,1.32,Trending,Regular
12,2022/03/20,Sun,India,Sausage McMuffin,107.00,1.41,Trending,Regular
13,2022/03/20,Sun,India,Egg & Cheese McMuffin,79.00,1.04,Trending,Regular
14,2022/03/20,Sun,India,Piri Piri Spiced Chicken Burger + Fries (R),249.00,3.28,Deals,Regular
15,2022/03/20,Sun,India,Piri Piri Spiced Veg Burger + Fries (R),249.00,3.28,Deals,Regular
16,2022/03/20,Sun,India,Masala McEgg BOGO,53.00,0.70,Deals,Regular
17,2022/03/20,Sun,India,McVeggie + McAloo Tikki Burger,133.00,1.75,Deals,Regular
18,2022/03/20,Sun,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.24,Deals,Regular
19,2022/03/20,Sun,India,McAloo Tikki + Veg Pizza McPuff + Coke,145.00,1.91,Deals,Regular
20,2022/03/20,Sun,India,Black Forest Mcflurry (M) BOGO,116.00,1.53,Deals,Regular
21,2022/03/20,Sun,India,2 Iced Coffee,198.00,2.60,Deals,Regular
22,2022/03/20,Sun,India,2 Cappuccino,198.00,2.60,Deals,Regular
23,2022/03/20,Sun,India,Cappuccino (S) + Iced Coffee (S),198.00,2.60,Deals,Regular
24,2022/03/20,Sun,India,McSaver McAloo Tikki Meal,189.00,2.49,Deals,Regular
25,2022/03/20,Sun,India,McChicken + McSpicy Chicken Burger,282.00,3.71,Deals,Regular
26,2022/03/20,Sun,India,2 McAloo Tikki + 2 Fries (L),310.00,4.08,Deals,Regular
27,2022/03/20,Sun,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,500.00,6.58,Deals,Regular
28,2022/03/20,Sun,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,870.00,11.44,Deals,Regular
29,2022/03/20,Sun,India,4 McAloo Tikki + 2 Fries (M) + 2 Coke,450.00,5.92,Deals,Regular
30,2022/03/20,Sun,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),683.00,8.98,Deals,Regular
31,2022/03/20,Sun,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,681.00,8.96,Deals,Regular
32,2022/03/20,Sun,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,824.00,10.84,Deals,Regular
33,2022/03/20,Sun,India,Triple Cheese American Veg Burger,205.00,2.70,Gourmet Burgers,Regular
34,2022/03/20,Sun,India,McSpicy Premium Veg Burger,221.00,2.91,Gourmet Burgers,Regular
35,2022/03/20,Sun,India,Piri Piri Spiced Veg Burger,231.00,3.04,Gourmet Burgers,Regular
36,2022/03/20,Sun,India,Triple Cheese American Chicken Burger,231.00,3.04,Gourmet Burgers,Regular
37,2022/03/20,Sun,India,Cheese Lava American Veg Burger,241.00,3.17,Gourmet Burgers,Regular
38,2022/03/20,Sun,India,Piri Piri Spiced Chicken Burger,251.00,3.30,Gourmet Burgers,Regular
39,2022/03/20,Sun,India,Cheese Lava American Chicken Burger,261.00,3.43,Gourmet Burgers,Regular
40,2022/03/20,Sun,India,McSpicy Premium Chicken Burger,261.00,3.43,Gourmet Burgers,Regular
41,2022/03/20,Sun,India,Chunky Chipotle American Chicken Burger,268.00,3.52,Gourmet Burgers,Regular
42,2022/03/20,Sun,India,McSaver Triple Cheese American Veg Meal,320.00,4.21,Gourmet Burgers,Regular
43,2022/03/20,Sun,India,McSaver McSpicy Premium Veg Meal,320.00,4.21,Gourmet Burgers,Regular
44,2022/03/20,Sun,India,McSaver Triple Cheese American Chicken Meal,320.00,4.21,Gourmet Burgers,Regular
45,2022/03/20,Sun,India,McSaver Piri Piri Spiced Veg Burger Meal,320.00,4.21,Gourmet Burgers,Regular
46,2022/03/20,Sun,India,McSaver Cheese Lava American Veg Meal,320.00,4.21,Gourmet Burgers,Regular
47,2022/03/20,Sun,India,McSaver Piri Piri Spiced Chicken Burger Meal,320.00,4.21,Gourmet Burgers,Regular
48,2022/03/20,Sun,India,McSaver McSpicy Premium Chicken Meal,320.00,4.21,Gourmet Burgers,Regular
49,2022/03/20,Sun,India,McSaver Cheese Lava American Chicken Meal,320.00,4.21,Gourmet Burgers,Regular
50,2022/03/20,Sun,India,McSaver Chunky Chipotle American Chicken Meal,320.00,4.21,Gourmet Burgers,Regular
51,2022/03/20,Sun,India,Piri Piri Spiced Chicken Burger + Fries (R),249.00,3.28,Gourmet Burger Meal,Regular
52,2022/03/20,Sun,India,Piri Piri Spiced Veg Burger + Fries (R),249.00,3.28,Gourmet Burger Meal,Regular
53,2022/03/20,Sun,India,McSaver Triple Cheese American Veg Meal,320.00,4.21,Gourmet Burger Meal,Regular
54,2022/03/20,Sun,India,McSaver McSpicy Premium Veg Meal,320.00,4.21,Gourmet Burger Meal,Regular
55,2022/03/20,Sun,India,McSaver Piri Piri Spiced Veg Burger Meal,320.00,4.21,Gourmet Burger Meal,Regular
56,2022/03/20,Sun,India,McSaver Triple Cheese American Chicken Meal,320.00,4.21,Gourmet Burger Meal,Regular
57,2022/03/20,Sun,India,McSaver Cheese Lava American Veg Meal,320.00,4.21,Gourmet Burger Meal,Regular
58,2022/03/20,Sun,India,McSaver Piri Piri Spiced Chicken Burger Meal,320.00,4.21,Gourmet Burger Meal,Regular
59,2022/03/20,Sun,India,McSaver McSpicy Premium Chicken Meal,320.00,4.21,Gourmet Burger Meal,Regular
60,2022/03/20,Sun,India,McSaver Cheese Lava American Chicken Meal,320.00,4.21,Gourmet Burger Meal,Regular
61,2022/03/20,Sun,India,McSaver Chunky Chipotle American Chicken Meal,320.00,4.21,Gourmet Burger Meal,Regular
62,2022/03/20,Sun,India,2 Fries (R),105.00,1.38,McSavers,Regular
63,2022/03/20,Sun,India,2 Soft Serve Hot Fudge (M),156.00,2.05,McSavers,Regular
64,2022/03/20,Sun,India,2 McFlurry Oreo (S),156.00,2.05,McSavers,Regular
65,2022/03/20,Sun,India,2 McVeggie Burger,156.00,2.05,McSavers,Regular
66,2022/03/20,Sun,India,2 Coke,156.00,2.05,McSavers,Regular
67,2022/03/20,Sun,India,Masala McEgg BOGO,53.00,0.70,Holi Festive Combos,Regular
68,2022/03/20,Sun,India,2 Fries (R),105.00,1.38,Holi Festive Combos,Regular
69,2022/03/20,Sun,India,2 (6 Pc Nuggets) + Coke,257.00,3.38,Holi Festive Combos,Regular
70,2022/03/20,Sun,India,2 Soft Serve Hot Fudge (M),156.00,2.05,Holi Festive Combos,Regular
71,2022/03/20,Sun,India,2 McFlurry Oreo (S),156.00,2.05,Holi Festive Combos,Regular
72,2022/03/20,Sun,India,2 McVeggie Burger,156.00,2.05,Holi Festive Combos,Regular
73,2022/03/20,Sun,India,2 Coke,156.00,2.05,Holi Festive Combos,Regular
74,2022/03/20,Sun,India,Pizza Mc Puff + McSpicy Chicken,170.00,2.24,Holi Festive Combos,Regular
75,2022/03/20,Sun,India,Black Forest Mcflurry (M) BOGO,116.00,1.53,Holi Festive Combos,Regular
76,2022/03/20,Sun,India,2 Iced Coffee,198.00,2.60,Holi Festive Combos,Regular
77,2022/03/20,Sun,India,2 Cappuccino,198.00,2.60,Holi Festive Combos,Regular
78,2022/03/20,Sun,India,Cappuccino (S) + Iced Coffee (S),198.00,2.60,Holi Festive Combos,Regular
79,2022/03/20,Sun,India,2 McAloo Tikki + 2 Fries (L),310.00,4.08,Holi Festive Combos,Regular
80,2022/03/20,Sun,India,2 McSpicy Chicken + McNuggets 20 Pcs + Fries (L) + Coke,870.00,11.44,Holi Festive Combos,Regular
81,2022/03/20,Sun,India,2 American Cheese Supreme Veg + 2 Veg Pizza McPuff + 2 Fries (L) + Coke,667.00,8.77,Holi Festive Combos,Regular
82,2022/03/20,Sun,India,2 McVeggie + 2 American Cheese Supreme Veg + 2 Fries (L),683.00,8.98,Holi Festive Combos,Regular
83,2022/03/20,Sun,India,2 American Cheese Supreme Chicken + Chicken McNuggets 6 Pc + 2 Fries (L) + Coke,710.00,9.34,Holi Festive Combos,Regular
84,2022/03/20,Sun,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,681.00,8.96,Holi Festive Combos,Regular
85,2022/03/20,Sun,India,2 American Cheese Supreme Chicken + 2 Fries (L) + 2 Chocolate Shakes,856.00,11.26,Holi Festive Combos,Regular
86,2022/03/20,Sun,India,2 McVeggie + 2 McAloo Tikki + 2 Fries (M) + 2 Strawberry Shakes,824.00,10.84,Holi Festive Combos,Regular
87,2022/03/20,Sun,India,2 McSpicy Chicken + 2 Fries (L) + 2 Chocolate Shakes,908.00,11.94,Holi Festive Combos,Regular
88,2022/03/20,Sun,India,2 American Cheese Supreme Chicken + McChicken + Chicken Maharaja Mac + 3 Fries (L),929.00,12.22,Holi Festive Combos,Regular
89,2022/03/20,Sun,India,Filet-O-Fish Burger,153.00,2.01,Recommended,Regular
90,2022/03/20,Sun,India,McSpicy Chicken Burger,173.00,2.28,Recommended,Regular
91,2022/03/20,Sun,India,American Mud Pie,184.00,2.42,Recommended,Regular
92,2022/03/20,Sun,India,McSaver American Cheese Supreme - Veg Meal,257.00,3.38,Recommended,Regular
93,2022/03/20,Sun,India,McSaver American Cheese Supreme - Chicken Meal,275.00,3.62,Recommended,Regular
94,2022/03/20,Sun,India,McSaver Big Spicy Chicken Wrap Meal,356.00,4.68,Recommended,Regular
95,2022/03/20,Sun,India,McSpicy Chicken + American Cheese Supreme + McChicken + Chicken Maharaja + 3 Fries (L),982.00,12.92,Recommended,Regular
96,2022/03/20,Sun,India,Hashbrown,42.00,0.55,McBreakfast,Breakfast
97,2022/03/20,Sun,India,Double Cheese McMuffin,75.00,0.99,McBreakfast,Breakfast
98,2022/03/20,Sun,India,Egg & Cheese McMuffin,79.00,1.04,McBreakfast,Breakfast
99,2022/03/20,Sun,India,Spicy Egg McMuffin,89.00,1.17,McBreakfast,Breakfast
100,2022/03/20,Sun,India,Veg McMuffin,100.00,1.32,McBreakfast,Breakfast
101,2022/03/20,Sun,India,Sausage McMuffin,107.00,1.41,McBreakfast,Breakfast
102,2022/03/20,Sun,India,Hot Cakes With Maple Syrup,116.00,1.53,McBreakfast,Breakfast
103,2022/03/20,Sun,India,Sausage & Egg McMuffin,122.00,1.60,McBreakfast,Breakfast
104,2022/03/20,Sun,India,2 McAloo Tikki + 2 Fries (L),310.00,4.08,Stay Home Combos,Regular
105,2022/03/20,Sun,India,McChicken + McVeggie + Fries (L) + 2 Veg Pizza McPuff + Coke,500.00,6.58,Stay Home Combos,Regular
