,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/01/03,Fri,India,Sausage McMuffin + Hashbrown,167.00,1.95,McBreakfast
2,2025/01/03,Fri,India,Veg McMuffin + Hashbrown,153.00,1.78,McBreakfast
3,2025/01/03,Fri,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.77,McBreakfast
4,2025/01/03,Fri,India,Chicken Surprise Burger + Hashbrown,112.00,1.31,McBreakfast
5,2025/01/03,Fri,India,Hashbrown + Iced Coffee,233.00,2.72,McBreakfast
6,2025/01/03,Fri,India,McAloo Tikki Burger + Hashbrown,106.00,1.24,McBreakfast
7,2025/01/03,Fri,India,Hashbrown + Cappuccino,202.00,2.35,McBreakfast
8,2025/01/03,Fri,India,Hashbrown + Cold Coffee,244.00,2.84,McBreakfast
9,2025/01/03,Fri,India,Veg McMuffin 3 Pc Meal,268.00,3.12,McBreakfast
10,2025/01/03,Fri,India,Sausage McMuffin 3 Pc Meal,277.00,3.23,McBreakfast
11,2025/01/03,Fri,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.48,McBreakfast
12,2025/01/03,Fri,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.86,McBreakfast
13,2025/01/03,Fri,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.86,McBreakfast
14,2025/01/03,Fri,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.98,McBreakfast
15,2025/01/03,Fri,India,Hot Cake 3 Pc Meal,284.00,3.31,McBreakfast
16,2025/01/03,Fri,India,Egg & Cheese McMuffin - Sandwich,103.00,1.20,McBreakfast
17,2025/01/03,Fri,India,Sausage & Egg McMuffin - Sandwich,156.00,1.82,McBreakfast
18,2025/01/03,Fri,India,Spicy Egg McMuffin - Sandwich,109.00,1.27,McBreakfast
19,2025/01/03,Fri,India,Sausage McMuffin - Sandwich,134.00,1.56,McBreakfast
20,2025/01/03,Fri,India,Veg McMuffin - Sandwich,119.00,1.39,McBreakfast
21,2025/01/03,Fri,India,Hashbrown,54.00,0.63,McBreakfast
22,2025/01/03,Fri,India,Hot Cakes With Maple Syrup,149.00,1.74,McBreakfast
23,2025/01/03,Fri,India,Double Cheese McMuffin- Sandwich,103.00,1.20,McBreakfast
24,2025/01/03,Fri,India,Hot Cake 2 Pc Meal,267.00,3.11,McBreakfast
25,2025/01/03,Fri,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.79,McBreakfast
26,2025/01/03,Fri,India,Spicy Egg McMuffin - sandwich combo,154.00,1.79,McBreakfast
27,2025/01/03,Fri,India,Double Cheese McMuffin Sandwich Combo,154.00,1.79,McBreakfast
28,2025/01/03,Fri,India,Sausage McMuffin Sandwich Combo,256.00,2.98,McBreakfast
29,2025/01/03,Fri,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.18,McBreakfast
30,2025/01/03,Fri,India,Veg McMuffin Sandwich Combo,247.00,2.88,McBreakfast
