,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2023/06/18,Sun,Hong Kong,Burger Lovers Combo for 2 with Double Mango Frappé,143.00,18.29,McCafe Double Mango Frappée,Regular Menu
2,2023/06/18,Sun,Hong Kong,Crispy Thighs Combo for 2 with Double Mango Frappé,156.00,19.95,McCafe Double Mango Frappée,Regular Menu
3,2023/06/18,Sun,Hong Kong,Double Mango Frappé,43.00,5.50,McCafe Double Mango Frappée,Regular Menu
4,2023/06/18,Sun,Hong Kong,Ebi Combo for 2,124.00,15.86,Ebi Burger,Regular Menu
5,2023/06/18,Sun,Hong Kong,Ebi Burger with Fish Combo for 1,68.00,8.70,Ebi Burger,Regular Menu
6,2023/06/18,Sun,Hong Kong,Ebi Burger with Pineapple Combo for 1,65.00,8.31,Ebi Burger,Regular Menu
7,2023/06/18,Sun,Hong Kong,Ebi Burger Combo for 1,62.00,7.93,Ebi Burger,Regular Menu
8,2023/06/18,Sun,Hong Kong,Salted 'N Pepper Crispy Thighs Combo for 3,189.00,24.17,Hot Deal,Regular Menu
9,2023/06/18,Sun,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,16.37,Hot Deal,Regular Menu
10,2023/06/18,Sun,Hong Kong,Burger Lovers Combo for 3,159.00,20.33,Hot Deal,Regular Menu
11,2023/06/18,Sun,Hong Kong,Burger Lovers Combo for 2,115.00,14.70,Hot Deal,Regular Menu
12,2023/06/18,Sun,Hong Kong,Happy Family Combo,139.00,17.77,Hot Deal,Regular Menu
13,2023/06/18,Sun,Hong Kong,Burger Lover Combo for 1,56.00,7.16,Hot Deal,Regular Menu
14,2023/06/18,Sun,Hong Kong,Crispy Thighs Combo for 1,70.00,8.95,Hot Deal,Regular Menu
15,2023/06/18,Sun,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,8.06,Hot Deal,Regular Menu
16,2023/06/18,Sun,Hong Kong,McWings (4pcs) Combo for 1,63.00,8.06,Hot Deal,Regular Menu
17,2023/06/18,Sun,Hong Kong,McCafe All-new Meal Combo for 1,64.00,8.18,McCafe Value Combo,Regular Menu
18,2023/06/18,Sun,Hong Kong,McCafe Burger Lovers Combo for 2,131.00,16.75,McCafe Value Combo,Regular Menu
19,2023/06/18,Sun,Hong Kong,McCafe Burger Lovers Cobmo for 3,183.00,23.40,McCafe Value Combo,Regular Menu
20,2023/06/18,Sun,Hong Kong,McCafe Happy Family Combo,155.00,19.82,McCafe Value Combo,Regular Menu
21,2023/06/18,Sun,Hong Kong,Ebi Burger with Fish,38.00,4.86,Regular A-la-carte,Regular Menu
22,2023/06/18,Sun,Hong Kong,Ebi Burger with Pineapple,34.00,4.35,Regular A-la-carte,Regular Menu
23,2023/06/18,Sun,Hong Kong,Ebi Burger,31.00,3.96,Regular A-la-carte,Regular Menu
24,2023/06/18,Sun,Hong Kong,Big Mac®,26.50,3.39,Regular A-la-carte,Regular Menu
25,2023/06/18,Sun,Hong Kong,Original & Honey BBQ & Salted 'N Pepper Crispy Thighs Sharing Bucket(6 pcs),119.50,15.28,Regular A-la-carte,Regular Menu
26,2023/06/18,Sun,Hong Kong,Original & Salted 'N Pepper Crispy Thighs Sharing Bucket(6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
27,2023/06/18,Sun,Hong Kong,Salted 'N Pepper & Honey BBQ Crispy Thighs Sharing Bucket(6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
28,2023/06/18,Sun,Hong Kong,Salted 'N Pepper Crispy Thighs Bucket(6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
29,2023/06/18,Sun,Hong Kong,Salted 'N Pepper Crispy Thighs(2pcs),44.50,5.69,Regular A-la-carte,Regular Menu
30,2023/06/18,Sun,Hong Kong,Salted 'N Pepper Crispy Thighs(1pc),24.00,3.07,Regular A-la-carte,Regular Menu
31,2023/06/18,Sun,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
32,2023/06/18,Sun,Hong Kong,McWings®(4pcs),28.00,3.58,Regular A-la-carte,Regular Menu
33,2023/06/18,Sun,Hong Kong,McWings®(6pcs),39.00,4.99,Regular A-la-carte,Regular Menu
34,2023/06/18,Sun,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.91,Regular A-la-carte,Regular Menu
35,2023/06/18,Sun,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
36,2023/06/18,Sun,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.51,Regular A-la-carte,Regular Menu
37,2023/06/18,Sun,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.20,Regular A-la-carte,Regular Menu
38,2023/06/18,Sun,Hong Kong,McNuggets®(18pcs),53.00,6.78,Regular A-la-carte,Regular Menu
39,2023/06/18,Sun,Hong Kong,Tasty Sharing Box,45.00,5.75,Regular A-la-carte,Regular Menu
40,2023/06/18,Sun,Hong Kong,Crispy Thighs(2pcs),42.50,5.43,Regular A-la-carte,Regular Menu
41,2023/06/18,Sun,Hong Kong,Angus Original,35.00,4.48,Regular A-la-carte,Regular Menu
42,2023/06/18,Sun,Hong Kong,Cheesy Champignon Angus Burger,40.00,5.11,Regular A-la-carte,Regular Menu
43,2023/06/18,Sun,Hong Kong,Double Angus Original,47.00,6.01,Regular A-la-carte,Regular Menu
44,2023/06/18,Sun,Hong Kong,Double Cheeseburger™,25.00,3.20,Regular A-la-carte,Regular Menu
45,2023/06/18,Sun,Hong Kong,McSpicy®Chicken Filet,28.00,3.58,Regular A-la-carte,Regular Menu
46,2023/06/18,Sun,Hong Kong,GCB®,27.50,3.52,Regular A-la-carte,Regular Menu
47,2023/06/18,Sun,Hong Kong,Filet-O-Fish™,24.00,3.07,Regular A-la-carte,Regular Menu
48,2023/06/18,Sun,Hong Kong,Sausage McMuffin® with Egg,23.50,3.00,Regular A-la-carte,Regular Menu
49,2023/06/18,Sun,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.60,Happy Meal,Regular Menu
50,2023/06/18,Sun,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.86,Happy Meal,Regular Menu
51,2023/06/18,Sun,Hong Kong,Other Happy Meal Set,29.50,3.77,Happy Meal,Regular Menu
52,2023/06/18,Sun,Hong Kong,Double Mango Frappé,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2023/06/18,Sun,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
54,2023/06/18,Sun,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
55,2023/06/18,Sun,Hong Kong,Oatly Chocolate(L),36.00,4.60,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
56,2023/06/18,Sun,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.24,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
57,2023/06/18,Sun,Hong Kong,Iced Latte,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
58,2023/06/18,Sun,Hong Kong,Iced Cappuccino,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
59,2023/06/18,Sun,Hong Kong,Iced Americano,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
60,2023/06/18,Sun,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
61,2023/06/18,Sun,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
62,2023/06/18,Sun,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
63,2023/06/18,Sun,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
64,2023/06/18,Sun,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
65,2023/06/18,Sun,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
66,2023/06/18,Sun,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
67,2023/06/18,Sun,Hong Kong,Tropical Soda with Pineapple,23.00,2.94,Beverages.,Regular Menu
68,2023/06/18,Sun,Hong Kong,Coca-Cola® (L),18.00,2.30,Beverages.,Regular Menu
69,2023/06/18,Sun,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
70,2023/06/18,Sun,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
71,2023/06/18,Sun,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.30,Beverages.,Regular Menu
72,2023/06/18,Sun,Hong Kong,Minute Maid® Orange Juice (L),17.50,2.24,Beverages.,Regular Menu
73,2023/06/18,Sun,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.07,Beverages.,Regular Menu
74,2023/06/18,Sun,Hong Kong,Hot Chocolate,18.00,2.30,Beverages.,Regular Menu
75,2023/06/18,Sun,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages.,Regular Menu
76,2023/06/18,Sun,Hong Kong,Hot Local Milk Tea  (L),19.50,2.49,Beverages.,Regular Menu
77,2023/06/18,Sun,Hong Kong,Ground Coffee (L),21.50,2.75,Beverages.,Regular Menu
78,2023/06/18,Sun,Hong Kong,Iced Local Milk Tea (L),23.00,2.94,Beverages.,Regular Menu
79,2023/06/18,Sun,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.94,Beverages.,Regular Menu
80,2023/06/18,Sun,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.49,Beverages.,Regular Menu
81,2023/06/18,Sun,Hong Kong,Potato Grids,21.00,2.69,Extra/ Additional Sauce,Regular Menu
82,2023/06/18,Sun,Hong Kong,Extra Large Potato Grids,24.00,3.07,Extra/ Additional Sauce,Regular Menu
83,2023/06/18,Sun,Hong Kong,Fries (M),18.00,2.30,Extra/ Additional Sauce,Regular Menu
84,2023/06/18,Sun,Hong Kong,Fries (Large),21.00,2.69,Extra/ Additional Sauce,Regular Menu
85,2023/06/18,Sun,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.88,Extra/ Additional Sauce,Regular Menu
86,2023/06/18,Sun,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
87,2023/06/18,Sun,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
88,2023/06/18,Sun,Hong Kong,Pineapple Custard Pie,15.00,1.92,Desserts,Regular Menu
89,2023/06/18,Sun,Hong Kong,Apple Pie,14.00,1.79,Desserts,Regular Menu
