,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2023/07/26,Wed,Hong Kong,Burger Lovers Combo for 2 with Double Mango Frappé,143.00,18.32,McCafe Double Mango Frappée,Regular Menu
2,2023/07/26,Wed,Hong Kong,Crispy Thighs Combo for 2 with Double Mango Frappé,156.00,19.98,McCafe Double Mango Frappée,Regular Menu
3,2023/07/26,Wed,Hong Kong,Double Mango Frappé,43.00,5.51,McCafe Double Mango Frappée,Regular Menu
4,2023/07/26,Wed,Hong Kong,Ebi Combo for 2,124.00,15.88,Ebi Burger,Regular Menu
5,2023/07/26,Wed,Hong Kong,Ebi Burger with Fish Combo for 1,68.00,8.71,Ebi Burger,Regular Menu
6,2023/07/26,Wed,Hong Kong,Ebi Burger with Pineapple Combo for 1,65.00,8.33,Ebi Burger,Regular Menu
7,2023/07/26,Wed,Hong Kong,Ebi Burger Combo for 1,62.00,7.94,Ebi Burger,Regular Menu
8,2023/07/26,Wed,Hong Kong,Salted 'N Pepper Crispy Thighs Combo for 3,189.00,24.21,Hot Deal,Regular Menu
9,2023/07/26,Wed,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,16.39,Hot Deal,Regular Menu
10,2023/07/26,Wed,Hong Kong,Burger Lovers Combo for 3,159.00,20.36,Hot Deal,Regular Menu
11,2023/07/26,Wed,Hong Kong,Burger Lovers Combo for 2,115.00,14.73,Hot Deal,Regular Menu
12,2023/07/26,Wed,Hong Kong,Happy Family Combo,139.00,17.80,Hot Deal,Regular Menu
13,2023/07/26,Wed,Hong Kong,Burger Lover Combo for 1,56.00,7.17,Hot Deal,Regular Menu
14,2023/07/26,Wed,Hong Kong,Crispy Thighs Combo for 1,70.00,8.97,Hot Deal,Regular Menu
15,2023/07/26,Wed,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,8.07,Hot Deal,Regular Menu
16,2023/07/26,Wed,Hong Kong,McWings (4pcs) Combo for 1,63.00,8.07,Hot Deal,Regular Menu
17,2023/07/26,Wed,Hong Kong,McCafe All-new Meal Combo for 1,64.00,8.20,McCafe Value Combo,Regular Menu
18,2023/07/26,Wed,Hong Kong,McCafe Burger Lovers Combo for 2,131.00,16.78,McCafe Value Combo,Regular Menu
19,2023/07/26,Wed,Hong Kong,McCafe Burger Lovers Cobmo for 3,183.00,23.44,McCafe Value Combo,Regular Menu
20,2023/07/26,Wed,Hong Kong,McCafe Happy Family Combo,155.00,19.85,McCafe Value Combo,Regular Menu
21,2023/07/26,Wed,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.61,Happy Meal,Regular Menu
22,2023/07/26,Wed,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.87,Happy Meal,Regular Menu
23,2023/07/26,Wed,Hong Kong,Other Happy Meal Set,29.50,3.78,Happy Meal,Regular Menu
24,2023/07/26,Wed,Hong Kong,Ebi Burger with Fish,38.00,4.87,Regular A-la-carte,Regular Menu
25,2023/07/26,Wed,Hong Kong,Ebi Burger with Pineapple,34.00,4.35,Regular A-la-carte,Regular Menu
26,2023/07/26,Wed,Hong Kong,Ebi Burger,31.00,3.97,Regular A-la-carte,Regular Menu
27,2023/07/26,Wed,Hong Kong,Big Mac®,26.50,3.39,Regular A-la-carte,Regular Menu
28,2023/07/26,Wed,Hong Kong,Original & Honey BBQ & Salted 'N Pepper Crispy Thighs Sharing Bucket(6 pcs),119.50,15.31,Regular A-la-carte,Regular Menu
29,2023/07/26,Wed,Hong Kong,Original & Salted 'N Pepper Crispy Thighs Sharing Bucket(6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
30,2023/07/26,Wed,Hong Kong,Salted 'N Pepper & Honey BBQ Crispy Thighs Sharing Bucket(6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
31,2023/07/26,Wed,Hong Kong,Salted 'N Pepper Crispy Thighs Bucket(6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
32,2023/07/26,Wed,Hong Kong,Salted 'N Pepper Crispy Thighs(2pcs),44.50,5.70,Regular A-la-carte,Regular Menu
33,2023/07/26,Wed,Hong Kong,Salted 'N Pepper Crispy Thighs(1pc),24.00,3.07,Regular A-la-carte,Regular Menu
34,2023/07/26,Wed,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
35,2023/07/26,Wed,Hong Kong,McWings®(4pcs),28.00,3.59,Regular A-la-carte,Regular Menu
36,2023/07/26,Wed,Hong Kong,McWings®(6pcs),39.00,5.00,Regular A-la-carte,Regular Menu
37,2023/07/26,Wed,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.94,Regular A-la-carte,Regular Menu
38,2023/07/26,Wed,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
39,2023/07/26,Wed,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.54,Regular A-la-carte,Regular Menu
40,2023/07/26,Wed,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.20,Regular A-la-carte,Regular Menu
41,2023/07/26,Wed,Hong Kong,McNuggets®(18pcs),53.00,6.79,Regular A-la-carte,Regular Menu
42,2023/07/26,Wed,Hong Kong,Tasty Sharing Box,45.00,5.76,Regular A-la-carte,Regular Menu
43,2023/07/26,Wed,Hong Kong,Crispy Thighs(2pcs),42.50,5.44,Regular A-la-carte,Regular Menu
44,2023/07/26,Wed,Hong Kong,Double Cheeseburger™,25.00,3.20,Regular A-la-carte,Regular Menu
45,2023/07/26,Wed,Hong Kong,McSpicy®Chicken Filet,28.00,3.59,Regular A-la-carte,Regular Menu
46,2023/07/26,Wed,Hong Kong,GCB®,27.50,3.52,Regular A-la-carte,Regular Menu
47,2023/07/26,Wed,Hong Kong,Filet-O-Fish™,24.00,3.07,Regular A-la-carte,Regular Menu
48,2023/07/26,Wed,Hong Kong,Sausage McMuffin® with Egg,23.50,3.01,Regular A-la-carte,Regular Menu
49,2023/07/26,Wed,Hong Kong,Double Mango Frappé,43.00,5.51,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
50,2023/07/26,Wed,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.51,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
51,2023/07/26,Wed,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.87,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
52,2023/07/26,Wed,Hong Kong,Oatly Chocolate(L),36.00,4.61,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2023/07/26,Wed,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.25,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
54,2023/07/26,Wed,Hong Kong,Iced Latte,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
55,2023/07/26,Wed,Hong Kong,Iced Cappuccino,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
