,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
51,2023/01/11,Wed,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.25,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
52,2023/01/11,Wed,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2023/01/11,Wed,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
54,2023/01/11,Wed,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
55,2023/01/11,Wed,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
56,2023/01/11,Wed,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
57,2023/01/11,Wed,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
58,2023/01/11,Wed,Hong Kong,Passionfruit Soda,22.00,2.82,Beverages.,Regular Menu
59,2023/01/11,Wed,Hong Kong,Coca-Cola® (L),17.00,2.18,Beverages.,Regular Menu
60,2023/01/11,Wed,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
61,2023/01/11,Wed,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
62,2023/01/11,Wed,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.18,Beverages.,Regular Menu
63,2023/01/11,Wed,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.11,Beverages.,Regular Menu
64,2023/01/11,Wed,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.37,Beverages.,Regular Menu
65,2023/01/11,Wed,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.56,Beverages.,Regular Menu
66,2023/01/11,Wed,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.56,Beverages.,Regular Menu
67,2023/01/11,Wed,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.94,Beverages.,Regular Menu
68,2023/01/11,Wed,Hong Kong,Hot Chocolate,17.00,2.18,Beverages.,Regular Menu
69,2023/01/11,Wed,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.24,Beverages.,Regular Menu
70,2023/01/11,Wed,Hong Kong,Hot Local Milk Tea  (L),18.50,2.37,Beverages.,Regular Menu
71,2023/01/11,Wed,Hong Kong,Ground Coffee (L),20.50,2.62,Beverages.,Regular Menu
72,2023/01/11,Wed,Hong Kong,Iced Local Milk Tea (L),22.00,2.82,Beverages.,Regular Menu
73,2023/01/11,Wed,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.82,Beverages.,Regular Menu
74,2023/01/11,Wed,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.37,Beverages.,Regular Menu
75,2023/01/11,Wed,Hong Kong,Crayfish Soup,18.00,2.30,Extra/ Additional Sauce,Regular Menu
76,2023/01/11,Wed,Hong Kong,Twister Fries,20.00,2.56,Extra/ Additional Sauce,Regular Menu
77,2023/01/11,Wed,Hong Kong,Japanese Curry Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
78,2023/01/11,Wed,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
79,2023/01/11,Wed,Hong Kong,Extra Large Twister Fries,23.00,2.94,Extra/ Additional Sauce,Regular Menu
80,2023/01/11,Wed,Hong Kong,Fries (M),17.00,2.18,Extra/ Additional Sauce,Regular Menu
81,2023/01/11,Wed,Hong Kong,Fries (Large),20.00,2.56,Extra/ Additional Sauce,Regular Menu
82,2023/01/11,Wed,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.75,Extra/ Additional Sauce,Regular Menu
83,2023/01/11,Wed,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
84,2023/01/11,Wed,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
85,2023/01/11,Wed,Hong Kong,Red Bean Custard Pie,14.00,1.79,Desserts,Regular Menu
86,2023/01/11,Wed,Hong Kong,Apple Pie,13.00,1.66,Desserts,Regular Menu
87,2023/01/11,Wed,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.92,Desserts,Regular Menu
