,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/01/29,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,4.85,Regular Value Meal
2,2024/01/29,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.29,Regular Value Meal
3,2024/01/29,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.50,4.10,Regular Value Meal
4,2024/01/29,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.10,4.55,Regular Value Meal
5,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.70,Regular Value Meal
6,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.15,Regular Value Meal
7,2024/01/29,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.62,Regular Value Meal
8,2024/01/29,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.07,Regular Value Meal
9,2024/01/29,Mon,Brunei,Big Mac (A La Carte),5.50,4.10,Regular Value Meal
10,2024/01/29,Mon,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.21,Regular Value Meal
11,2024/01/29,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.80,Regular Value Meal
12,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.95,Regular Value Meal
13,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.95,Regular Value Meal
14,2024/01/29,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.18,Regular Value Meal
15,2024/01/29,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.18,Regular Value Meal
16,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.70,Regular Value Meal
17,2024/01/29,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.15,Regular Value Meal
18,2024/01/29,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.83,Regular Value Meal
19,2024/01/29,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.07,Regular Value Meal
20,2024/01/29,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.43,Regular Value Meal
21,2024/01/29,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.55,Regular Value Meal
22,2024/01/29,Mon,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.40,Regular Value Meal
23,2024/01/29,Mon,Brunei,McChicken — Ala Carte,5.00,3.73,Regular Value Meal
24,2024/01/29,Mon,Brunei,McChicken — Medium,6.00,4.47,Regular Value Meal
25,2024/01/29,Mon,Brunei,McChicken — Large,6.60,4.92,Regular Value Meal
26,2024/01/29,Mon,Brunei,McChicken Deluxe — Ala Carte,5.20,3.88,Regular Value Meal
27,2024/01/29,Mon,Brunei,McChicken Deluxe — Medium,6.20,4.62,Regular Value Meal
28,2024/01/29,Mon,Brunei,McChicken Deluxe — Large,6.80,5.07,Regular Value Meal
29,2024/01/29,Mon,Brunei,Chicken Nuggets — 6 Pieces - A la carte,4.60,3.43,Regular Value Meal
30,2024/01/29,Mon,Brunei,Chicken Nuggets — 6 Pieces - Medium Value Meal,6.10,4.55,Regular Value Meal
31,2024/01/29,Mon,Brunei,Grilled Chicken Burger — Ala Carte,5.50,4.10,Regular Value Meal
32,2024/01/29,Mon,Brunei,Grilled Chicken Burger — Medium Value Meal,7.50,5.59,Regular Value Meal
33,2024/01/29,Mon,Brunei,Grilled Chicken Burger — Large Value Meal,8.10,6.04,Regular Value Meal
34,2024/01/29,Mon,Brunei,2pcs Ayam Goreng McD,5.30,3.95,Sides
35,2024/01/29,Mon,Brunei,5pcs Ayam Goreng McD,12.00,8.95,Sides
36,2024/01/29,Mon,Brunei,9pcs Ayam Goreng McD,21.80,16.26,Sides
37,2024/01/29,Mon,Brunei,Rice,0.80,0.60,Sides
38,2024/01/29,Mon,Brunei,French Fries — Medium,2.20,1.64,Sides
39,2024/01/29,Mon,Brunei,French Fries — Large,2.50,1.86,Sides
40,2024/01/29,Mon,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
41,2024/01/29,Mon,Brunei,Cakoi — 2 Pc,2.80,2.09,Sides
42,2024/01/29,Mon,Brunei,Bubur McD — Small,3.20,2.39,Sides
43,2024/01/29,Mon,Brunei,Bubur McD — Large,3.70,2.76,Sides
44,2024/01/29,Mon,Brunei,Sauces — Tartar Sauce,0.50,0.37,Sides
45,2024/01/29,Mon,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.37,Sides
46,2024/01/29,Mon,Brunei,Grilled Chicken Burger (A La Carte),5.50,4.10,Promotion: Limited Time Only
47,2024/01/29,Mon,Brunei,Grilled Chicken Burger (Value Meal) — Medium,7.50,5.59,Promotion: Limited Time Only
48,2024/01/29,Mon,Brunei,Grilled Chicken Burger (Value Meal) — Large,8.10,6.04,Promotion: Limited Time Only
49,2024/01/29,Mon,Brunei,Jimat Meal Filet-O-Fish (S),3.90,2.91,Jimat Meal
50,2024/01/29,Mon,Brunei,Jimat Meal Cheeseburger (S),3.90,2.91,Jimat Meal
51,2024/01/29,Mon,Brunei,Jimat Meal 1 Piece Ayam Goreng McD (S),3.90,2.91,Jimat Meal
52,2024/01/29,Mon,Brunei,Jimat Meal McChicken (S),4.90,3.65,Jimat Meal
53,2024/01/29,Mon,Brunei,Jimat Meal Bubur McD and 1 Piece Cakoi (S),4.90,3.65,Jimat Meal
54,2024/01/29,Mon,Brunei,Jimat Meal 1 Piece Nasi Lemak McD Set B (S),4.90,3.65,Jimat Meal
