,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/02/02,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.87,Regular Value Meal
2,2024/02/02,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.32,Regular Value Meal
3,2024/02/02,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.64,Regular Value Meal
4,2024/02/02,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.09,Regular Value Meal
5,2024/02/02,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.09,Regular Value Meal
6,2024/02/02,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.54,Regular Value Meal
7,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.72,Regular Value Meal
8,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.17,Regular Value Meal
9,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.72,Regular Value Meal
10,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.17,Regular Value Meal
11,2024/02/02,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.19,Regular Value Meal
12,2024/02/02,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.64,Regular Value Meal
13,2024/02/02,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.50,4.12,Regular Value Meal
14,2024/02/02,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.10,4.57,Regular Value Meal
15,2024/02/02,Fri,Brunei,Big Mac (A La Carte),5.50,4.12,Regular Value Meal
16,2024/02/02,Fri,Brunei,Double Cheeseburger (A La Carte),5.10,3.82,Regular Value Meal
17,2024/02/02,Fri,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.19,Regular Value Meal
18,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.97,Regular Value Meal
19,2024/02/02,Fri,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.97,Regular Value Meal
20,2024/02/02,Fri,Brunei,Filet-O-Fish (A La Carte),3.80,2.84,Regular Value Meal
21,2024/02/02,Fri,Brunei,6 Pcs Fish Nuggets (A La Carte),4.00,2.99,Regular Value Meal
22,2024/02/02,Fri,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.44,Regular Value Meal
23,2024/02/02,Fri,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.57,Regular Value Meal
24,2024/02/02,Fri,Brunei,McChicken — Ala Carte,5.00,3.74,Regular Value Meal
25,2024/02/02,Fri,Brunei,McChicken — Large,6.60,4.94,Regular Value Meal
26,2024/02/02,Fri,Brunei,McChicken Deluxe — Ala Carte,5.20,3.89,Regular Value Meal
27,2024/02/02,Fri,Brunei,McChicken Deluxe — Medium,6.20,4.64,Regular Value Meal
28,2024/02/02,Fri,Brunei,McChicken Deluxe — Large,6.80,5.09,Regular Value Meal
29,2024/02/02,Fri,Brunei,Grilled Chicken Burger — Ala Carte,5.50,4.12,Regular Value Meal
30,2024/02/02,Fri,Brunei,Grilled Chicken Burger — Medium Value Meal,7.50,5.61,Regular Value Meal
31,2024/02/02,Fri,Brunei,Grilled Chicken Burger — Large Value Meal,8.10,6.06,Regular Value Meal
32,2024/02/02,Fri,Brunei,Happy Meal Cheeseburger,5.20,3.89,Happy Meal
33,2024/02/02,Fri,Brunei,Happy Meal Beefburger,4.90,3.67,Happy Meal
