,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/01/03,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.90,Regular Value Meal
2,2024/01/03,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.35,Regular Value Meal
3,2024/01/03,Wed,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.50,4.15,Regular Value Meal
4,2024/01/03,Wed,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.10,4.60,Regular Value Meal
5,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.75,Regular Value Meal
6,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.20,Regular Value Meal
7,2024/01/03,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.67,Regular Value Meal
8,2024/01/03,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.13,Regular Value Meal
9,2024/01/03,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.05,Regular Value Meal
10,2024/01/03,Wed,Brunei,Big Mac (A La Carte),5.50,4.15,Regular Value Meal
11,2024/01/03,Wed,Brunei,6 Pcs Fish Nuggets (A La Carte),4.00,3.01,Regular Value Meal
12,2024/01/03,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.84,Regular Value Meal
13,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.99,Regular Value Meal
14,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.99,Regular Value Meal
15,2024/01/03,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.22,Regular Value Meal
16,2024/01/03,Wed,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.67,Regular Value Meal
17,2024/01/03,Wed,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.22,Regular Value Meal
18,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.75,Regular Value Meal
19,2024/01/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.20,Regular Value Meal
20,2024/01/03,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.86,Regular Value Meal
21,2024/01/03,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.13,Regular Value Meal
