,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2023/01/11,Wed,Fiji,Big Mac (S/R) -Beef,14.00,6.41,Classic McValue Meals,Regular
2,2023/01/11,Wed,Fiji,Cheeseburger (S/R) - Beef,10.20,4.67,Classic McValue Meals,Regular
3,2023/01/11,Wed,Fiji,Double Cheeseburger (S/R) - Beef,12.65,5.79,Classic McValue Meals,Regular
4,2023/01/11,Wed,Fiji,Filet McWrap (S/R),13.45,6.16,Classic McValue Meals,Regular
5,2023/01/11,Wed,Fiji,McChicken (S/R),14.00,6.41,Chicken Mcvalue Meals,Regular
6,2023/01/11,Wed,Fiji,2pc Hot And Spicy (S/R),13.55,6.20,Chicken Mcvalue Meals,Regular
7,2023/01/11,Wed,Fiji,3pc Hot And Spicy (S/R),18.60,8.51,Chicken Mcvalue Meals,Regular
8,2023/01/11,Wed,Fiji,5pc Hot And Spicy (S/R),26.30,12.04,Chicken Mcvalue Meals,Regular
9,2023/01/11,Wed,Fiji,6pk McNuggets (S/R),13.00,5.95,Chicken Mcvalue Meals,Regular
10,2023/01/11,Wed,Fiji,10pk McNuggets (S/R),15.80,7.23,Chicken Mcvalue Meals,Regular
11,2023/01/11,Wed,Fiji,Chicken Aioli McWrap (S/R),13.55,6.20,Chicken Mcvalue Meals,Regular
12,2023/01/11,Wed,Fiji,Cheeseburger Happy Meal (Beef),11.45,5.24,Happy Meals,Regular
13,2023/01/11,Wed,Fiji,Junior Burger Happy Meal (Beef),11.45,5.24,Happy Meals,Regular
14,2023/01/11,Wed,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.24,Happy Meals,Regular
15,2023/01/11,Wed,Fiji,Big Mac (Beef),9.45,4.32,Classic Favourites,Regular
16,2023/01/11,Wed,Fiji,Cheeseburger (Beef),5.45,2.49,Classic Favourites,Regular
17,2023/01/11,Wed,Fiji,Quarter Pounder (Beef),9.35,4.28,Classic Favourites,Regular
18,2023/01/11,Wed,Fiji,Filet-O-Fish,7.35,3.36,Classic Favourites,Regular
19,2023/01/11,Wed,Fiji,McFeast (Beef),12.25,5.61,Classic Favourites,Regular
20,2023/01/11,Wed,Fiji,Double Cheeseburger (Beef),8.95,4.10,Classic Favourites,Regular
21,2023/01/11,Wed,Fiji,Salad Burger,6.95,3.18,Classic Favourites,Regular
22,2023/01/11,Wed,Fiji,Vege McWrap,9.35,4.28,Classic Favourites,Regular
23,2023/01/11,Wed,Fiji,Filet McWrap,9.95,4.55,Classic Favourites,Regular
24,2023/01/11,Wed,Fiji,3pc Hot And Spicy Chicken,14.65,6.70,Chicken Favourites,Regular
25,2023/01/11,Wed,Fiji,5pc Hot And Spicy Chicken,22.75,10.41,Chicken Favourites,Regular
26,2023/01/11,Wed,Fiji,6pk McNuggets,7.55,3.46,Chicken Favourites,Regular
27,2023/01/11,Wed,Fiji,10pk McNuggets,11.55,5.29,Chicken Favourites,Regular
28,2023/01/11,Wed,Fiji,Chicken Aioli McWrap,10.75,4.92,Chicken Favourites,Regular
29,2023/01/11,Wed,Fiji,Mc Chicken,9.45,4.32,Chicken Favourites,Regular
30,2023/01/11,Wed,Fiji,Apple Pie,5.95,2.72,Sides And Condiments,Regular
31,2023/01/11,Wed,Fiji,Sweet And Sour Sauce,0.50,0.23,Sides And Condiments,Regular
32,2023/01/11,Wed,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
33,2023/01/11,Wed,Fiji,BBQ Sauce,0.50,0.23,Sides And Condiments,Regular
34,2023/01/11,Wed,Fiji,Mayonnaise Packet,0.50,0.23,Sides And Condiments,Regular
35,2023/01/11,Wed,Fiji,Fries (S/R),3.90,1.78,Sides And Condiments,Regular
36,2023/01/11,Wed,Fiji,20pk Chicken McNuggets,20.95,9.59,Promotions,Regular
