,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2024/01/24,Wed,Fiji,10pk McNuggets (S/R),16.35,7.25,Chicken Mcvalue Meals,Regular
2,2024/01/24,Wed,Fiji,Big Mac (S/R) -Beef,14.55,6.45,Classic McValue Meals,Regular
3,2024/01/24,Wed,Fiji,Cheeseburger (S/R) - Beef,10.95,4.86,Classic McValue Meals,Regular
4,2024/01/24,Wed,Fiji,Filet-O-Fish (S/R),12.15,5.39,Classic McValue Meals,Regular
5,2024/01/24,Wed,Fiji,Double Cheeseburger (S/R) - Beef,13.95,6.19,Classic McValue Meals,Regular
6,2024/01/24,Wed,Fiji,Salad Burger (S/R),10.95,4.86,Classic McValue Meals,Regular
7,2024/01/24,Wed,Fiji,McChicken (S/R),14.35,6.36,Chicken Mcvalue Meals,Regular
8,2024/01/24,Wed,Fiji,2pc Hot And Spicy (S/R),14.15,6.28,Chicken Mcvalue Meals,Regular
9,2024/01/24,Wed,Fiji,3pc Hot And Spicy (S/R),19.10,8.47,Chicken Mcvalue Meals,Regular
10,2024/01/24,Wed,Fiji,5pc Hot And Spicy (S/R),27.70,12.29,Chicken Mcvalue Meals,Regular
11,2024/01/24,Wed,Fiji,6pk McNuggets (S/R),13.50,5.99,Chicken Mcvalue Meals,Regular
12,2024/01/24,Wed,Fiji,Chicken Aioli McWrap (S/R),13.95,6.19,Chicken Mcvalue Meals,Regular
13,2024/01/24,Wed,Fiji,Cheeseburger Happy Meal (Beef),12.65,5.61,Happy Meals,Regular
14,2024/01/24,Wed,Fiji,Junior Burger Happy Meal (Beef),12.65,5.61,Happy Meals,Regular
15,2024/01/24,Wed,Fiji,4pk Chicken McNuggets Happy Meal,12.65,5.61,Happy Meals,Regular
16,2024/01/24,Wed,Fiji,Big Mac (Beef),10.15,4.50,Classic Favourites,Regular
17,2024/01/24,Wed,Fiji,Cheeseburger (Beef),6.55,2.90,Classic Favourites,Regular
18,2024/01/24,Wed,Fiji,Filet-O-Fish,7.65,3.39,Classic Favourites,Regular
19,2024/01/24,Wed,Fiji,Double Cheeseburger (Beef),10.25,4.55,Classic Favourites,Regular
20,2024/01/24,Wed,Fiji,Salad Burger,7.45,3.30,Classic Favourites,Regular
21,2024/01/24,Wed,Fiji,Vege McWrap,9.85,4.37,Classic Favourites,Regular
22,2024/01/24,Wed,Fiji,3pc Hot And Spicy Chicken,15.15,6.72,Chicken Favourites,Regular
23,2024/01/24,Wed,Fiji,5pc Hot And Spicy Chicken,24.25,10.76,Chicken Favourites,Regular
24,2024/01/24,Wed,Fiji,6pk McNuggets,7.95,3.53,Chicken Favourites,Regular
25,2024/01/24,Wed,Fiji,10pk McNuggets,11.95,5.30,Chicken Favourites,Regular
26,2024/01/24,Wed,Fiji,Chicken Aioli McWrap,10.95,4.86,Chicken Favourites,Regular
27,2024/01/24,Wed,Fiji,McChicken,9.75,4.32,Chicken Favourites,Regular
28,2024/01/24,Wed,Fiji,Sweet And Sour Sauce,0.50,0.22,Sides And Condiments,Regular
29,2024/01/24,Wed,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
30,2024/01/24,Wed,Fiji,Mayonnaise Packet,0.50,0.22,Sides And Condiments,Regular
31,2024/01/24,Wed,Fiji,Fries (S/R),4.15,1.84,Sides And Condiments,Regular
32,2024/01/24,Wed,Fiji,McCafe Iced Lemon Tea,7.75,3.44,McCafe Drinks,Regular
33,2024/01/24,Wed,Fiji,McCafe Iced Mango Tea,7.75,3.44,McCafe Drinks,Regular
34,2024/01/24,Wed,Fiji,McCafe Iced Peach Tea,7.75,3.44,McCafe Drinks,Regular
35,2024/01/24,Wed,Fiji,Sweet Thai Chili Sauce,1.00,0.44,Promotions,Regular
36,2024/01/24,Wed,Fiji,Garlic Aioli Sauce,1.00,0.44,Promotions,Regular
37,2024/01/24,Wed,Fiji,Sweet Potato Fries w/ garlic aioli sauce,6.95,3.08,Promotions,Regular
38,2024/01/24,Wed,Fiji,Potato Pancakes x 2,2.65,1.18,Promotions,Regular
39,2024/01/24,Wed,Fiji,10pk No Chicken Nuggets,14.95,6.63,Promotions,Regular
40,2024/01/24,Wed,Fiji,10pk No Chicken Nuggets Meal,17.95,7.96,Promotions,Regular
41,2024/01/24,Wed,Fiji,6pk No Chicken Nuggets,9.95,4.41,Promotions,Regular
42,2024/01/24,Wed,Fiji,6pk No Chicken Nuggets Meal,13.95,6.19,Promotions,Regular
