,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2024/10/15,Tue,Fiji,Big Mac (S/R) -Beef,14.75,6.64,Classic McValue Meals,Regular
2,2024/10/15,Tue,Fiji,Cheeseburger (S/R) - Beef,10.95,4.93,Classic McValue Meals,Regular
3,2024/10/15,Tue,Fiji,Quarter Pounder (S/R) - Beef,14.95,6.73,Classic McValue Meals,Regular
4,2024/10/15,Tue,Fiji,Filet-O-Fish (S/R),12.55,5.65,Classic McValue Meals,Regular
5,2024/10/15,Tue,Fiji,McFeast (S/R) - Beef,16.55,7.45,Classic McValue Meals,Regular
6,2024/10/15,Tue,Fiji,Double Cheeseburger (S/R) - Beef,13.95,6.28,Classic McValue Meals,Regular
7,2024/10/15,Tue,Fiji,Vege McWrap (S/R),13.45,6.06,Classic McValue Meals,Regular
8,2024/10/15,Tue,Fiji,Filet McWrap (S/R),13.95,6.28,Classic McValue Meals,Regular
9,2024/10/15,Tue,Fiji,McChicken (S/R),14.35,6.46,Chicken Mcvalue Meals,Regular
10,2024/10/15,Tue,Fiji,6pk McNuggets (S/R),13.50,6.08,Chicken Mcvalue Meals,Regular
11,2024/10/15,Tue,Fiji,10pk McNuggets (S/R),16.35,7.36,Chicken Mcvalue Meals,Regular
12,2024/10/15,Tue,Fiji,Chicken Aioli McWrap (S/R),13.95,6.28,Chicken Mcvalue Meals,Regular
13,2024/10/15,Tue,Fiji,Cheeseburger Happy Meal (Beef),12.95,5.83,Happy Meals,Regular
14,2024/10/15,Tue,Fiji,Junior Burger Happy Meal (Beef),12.95,5.83,Happy Meals,Regular
15,2024/10/15,Tue,Fiji,4pk Chicken McNuggets Happy Meal,12.95,5.83,Happy Meals,Regular
16,2024/10/15,Tue,Fiji,Big Mac (Beef),10.25,4.62,Classic Favourites,Regular
17,2024/10/15,Tue,Fiji,Cheeseburger (Beef),6.65,2.99,Classic Favourites,Regular
18,2024/10/15,Tue,Fiji,Quarter Pounder (Beef),10.95,4.93,Classic Favourites,Regular
19,2024/10/15,Tue,Fiji,Filet-O-Fish,8.45,3.81,Classic Favourites,Regular
20,2024/10/15,Tue,Fiji,McFeast (Beef),12.95,5.83,Classic Favourites,Regular
21,2024/10/15,Tue,Fiji,Double Cheeseburger (Beef),10.45,4.71,Classic Favourites,Regular
22,2024/10/15,Tue,Fiji,Salad Burger,7.95,3.58,Classic Favourites,Regular
23,2024/10/15,Tue,Fiji,Vege McWrap,9.85,4.44,Classic Favourites,Regular
24,2024/10/15,Tue,Fiji,Filet McWrap,10.75,4.84,Classic Favourites,Regular
25,2024/10/15,Tue,Fiji,6pk McNuggets,7.95,3.58,Chicken Favourites,Regular
26,2024/10/15,Tue,Fiji,10pk McNuggets,11.95,5.38,Chicken Favourites,Regular
27,2024/10/15,Tue,Fiji,Chicken Aioli McWrap,10.95,4.93,Chicken Favourites,Regular
28,2024/10/15,Tue,Fiji,McChicken,9.85,4.44,Chicken Favourites,Regular
29,2024/10/15,Tue,Fiji,Apple Pie,6.15,2.77,Sides And Condiments,Regular
30,2024/10/15,Tue,Fiji,Sweet And Sour Sauce,0.50,0.23,Sides And Condiments,Regular
31,2024/10/15,Tue,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
32,2024/10/15,Tue,Fiji,Mayonnaise Packet,0.50,0.23,Sides And Condiments,Regular
33,2024/10/15,Tue,Fiji,Fries (S/R),4.15,1.87,Sides And Condiments,Regular
34,2024/10/15,Tue,Fiji,McCafe Iced Lemon Tea,7.75,3.49,McCafe Drinks,Regular
35,2024/10/15,Tue,Fiji,McCafe Iced Mango Tea,7.75,3.49,McCafe Drinks,Regular
36,2024/10/15,Tue,Fiji,McCafe Iced Peach Tea,7.75,3.49,McCafe Drinks,Regular
37,2024/10/15,Tue,Fiji,6pk No Chicken Nuggets,9.95,4.48,Promotions,Regular
38,2024/10/15,Tue,Fiji,10pk No Chicken Nuggets,14.95,6.73,Promotions,Regular
39,2024/10/15,Tue,Fiji,Sweet Thai Chili Sauce,1.00,0.45,Promotions,Regular
40,2024/10/15,Tue,Fiji,2pc Hot And Spicy (S/R),13.95,6.28,Chicken Mcvalue Meals,Regular
41,2024/10/15,Tue,Fiji,3pc Hot And Spicy (S/R),18.95,8.53,Chicken Mcvalue Meals,Regular
42,2024/10/15,Tue,Fiji,5pc Hot And Spicy (S/R),27.75,12.50,Chicken Mcvalue Meals,Regular
43,2024/10/15,Tue,Fiji,3pc Hot And Spicy Chicken,15.95,7.18,Chicken Favourites,Regular
44,2024/10/15,Tue,Fiji,5pc Hot And Spicy Chicken,24.55,11.06,Chicken Favourites,Regular
45,2024/10/15,Tue,Fiji,Chicken Sharebox,54.95,24.75,Promotions,Regular
46,2024/10/15,Tue,Fiji,Beef Sharebox,54.95,24.75,Promotions,Regular
