,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2022/11/05,Sat,Fiji,Big Mac (S/R) -Beef,14.00,6.14,Classic McValue Meals,Regular
2,2022/11/05,Sat,Fiji,Cheeseburger (S/R) - Beef,10.20,4.47,Classic McValue Meals,Regular
3,2022/11/05,Sat,Fiji,Double Cheeseburger (S/R) - Beef,12.65,5.55,Classic McValue Meals,Regular
4,2022/11/05,Sat,Fiji,Filet McWrap (S/R),13.45,5.90,Classic McValue Meals,Regular
5,2022/11/05,Sat,Fiji,McChicken (S/R),14.00,6.14,Chicken Mcvalue Meals,Regular
6,2022/11/05,Sat,Fiji,2pc Hot And Spicy (S/R),13.55,5.94,Chicken Mcvalue Meals,Regular
7,2022/11/05,Sat,Fiji,3pc Hot And Spicy (S/R),18.60,8.15,Chicken Mcvalue Meals,Regular
8,2022/11/05,Sat,Fiji,5pc Hot And Spicy (S/R),26.30,11.53,Chicken Mcvalue Meals,Regular
9,2022/11/05,Sat,Fiji,6pk McNuggets (S/R),13.00,5.70,Chicken Mcvalue Meals,Regular
10,2022/11/05,Sat,Fiji,10pk McNuggets (S/R),15.80,6.93,Chicken Mcvalue Meals,Regular
11,2022/11/05,Sat,Fiji,Chicken Aioli McWrap (S/R),13.55,5.94,Chicken Mcvalue Meals,Regular
12,2022/11/05,Sat,Fiji,Cheeseburger Happy Meal (Beef),11.45,5.02,Happy Meals,Regular
13,2022/11/05,Sat,Fiji,Junior Burger Happy Meal (Beef),11.45,5.02,Happy Meals,Regular
14,2022/11/05,Sat,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.02,Happy Meals,Regular
15,2022/11/05,Sat,Fiji,Big Mac (Beef),9.45,4.14,Classic Favourites,Regular
16,2022/11/05,Sat,Fiji,Cheeseburger (Beef),5.45,2.39,Classic Favourites,Regular
17,2022/11/05,Sat,Fiji,Quarter Pounder (Beef),9.35,4.10,Classic Favourites,Regular
18,2022/11/05,Sat,Fiji,Filet-O-Fish,7.35,3.22,Classic Favourites,Regular
19,2022/11/05,Sat,Fiji,McFeast (Beef),12.25,5.37,Classic Favourites,Regular
20,2022/11/05,Sat,Fiji,Double Cheeseburger (Beef),8.95,3.92,Classic Favourites,Regular
21,2022/11/05,Sat,Fiji,Salad Burger,6.95,3.05,Classic Favourites,Regular
22,2022/11/05,Sat,Fiji,Vege McWrap,9.35,4.10,Classic Favourites,Regular
23,2022/11/05,Sat,Fiji,Filet McWrap,9.95,4.36,Classic Favourites,Regular
24,2022/11/05,Sat,Fiji,McChicken,9.45,4.14,Chicken Favourites,Regular
25,2022/11/05,Sat,Fiji,3pc Hot And Spicy Chicken,14.65,6.42,Chicken Favourites,Regular
26,2022/11/05,Sat,Fiji,5pc Hot And Spicy Chicken,22.75,9.97,Chicken Favourites,Regular
27,2022/11/05,Sat,Fiji,6pk McNuggets,7.55,3.31,Chicken Favourites,Regular
28,2022/11/05,Sat,Fiji,10pk McNuggets,11.55,5.06,Chicken Favourites,Regular
29,2022/11/05,Sat,Fiji,Chicken Aioli McWrap,10.75,4.71,Chicken Favourites,Regular
30,2022/11/05,Sat,Fiji,Apple Pie,5.95,2.61,Sides And Condiments,Regular
31,2022/11/05,Sat,Fiji,Fries (S/R),3.90,1.71,Sides And Condiments,Regular
32,2022/11/05,Sat,Fiji,Sweet And Sour Sauce,0.50,0.22,Sides And Condiments,Regular
33,2022/11/05,Sat,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
34,2022/11/05,Sat,Fiji,BBQ Sauce,0.50,0.22,Sides And Condiments,Regular
35,2022/11/05,Sat,Fiji,Mayonnaise Packet,0.50,0.22,Sides And Condiments,Regular
