,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2022/08/10,Wed,Fiji,Big Mac (S/R) -Beef,14.00,6.36,CLASSIC MCVALUE MEALS,Regular
2,2022/08/10,Wed,Fiji,Cheeseburger (S/R) - Beef,10.20,4.63,CLASSIC MCVALUE MEALS,Regular
3,2022/08/10,Wed,Fiji,Quarter Pounder (S/R) - Beef,14.45,6.57,CLASSIC MCVALUE MEALS,Regular
4,2022/08/10,Wed,Fiji,Filet-O-Fish (S/R),11.70,5.32,CLASSIC MCVALUE MEALS,Regular
5,2022/08/10,Wed,Fiji,McFeast (S/R) - Beef,15.80,7.18,CLASSIC MCVALUE MEALS,Regular
6,2022/08/10,Wed,Fiji,Double Cheeseburger (S/R) - Beef,12.65,5.75,CLASSIC MCVALUE MEALS,Regular
7,2022/08/10,Wed,Fiji,Salad Burger (S/R),10.55,4.79,CLASSIC MCVALUE MEALS,Regular
8,2022/08/10,Wed,Fiji,Vege McWrap (S/R),12.95,5.88,CLASSIC MCVALUE MEALS,Regular
9,2022/08/10,Wed,Fiji,Filet McWrap (S/R),13.45,6.11,CLASSIC MCVALUE MEALS,Regular
10,2022/08/10,Wed,Fiji,McChicken (S/R),14.00,6.36,CHICKEN MCVALUE MEALS,Regular
11,2022/08/10,Wed,Fiji,2pc Hot And Spicy (S/R),13.55,6.16,CHICKEN MCVALUE MEALS,Regular
12,2022/08/10,Wed,Fiji,3pc Hot And Spicy (S/R),18.60,8.45,CHICKEN MCVALUE MEALS,Regular
13,2022/08/10,Wed,Fiji,5pc Hot And Spicy (S/R),26.30,11.95,CHICKEN MCVALUE MEALS,Regular
14,2022/08/10,Wed,Fiji,6pk McNuggets (S/R),13.00,5.91,CHICKEN MCVALUE MEALS,Regular
15,2022/08/10,Wed,Fiji,10pk McNuggets (S/R),15.80,7.18,CHICKEN MCVALUE MEALS,Regular
16,2022/08/10,Wed,Fiji,Chicken Aioli McWrap (S/R),13.55,6.16,CHICKEN MCVALUE MEALS,Regular
17,2022/08/10,Wed,Fiji,Cheeseburger Happy Meal (Beef),11.45,5.20,HAPPY MEALS,Regular
18,2022/08/10,Wed,Fiji,Junior Burger Happy Meal (Beef),11.45,5.20,HAPPY MEALS,Regular
19,2022/08/10,Wed,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.20,HAPPY MEALS,Regular
20,2022/08/10,Wed,Fiji,Big Mac (Beef),9.45,4.29,CLASSIC FAVOURITES,Regular
21,2022/08/10,Wed,Fiji,Cheeseburger (Beef),5.45,2.48,CLASSIC FAVOURITES,Regular
22,2022/08/10,Wed,Fiji,Quarter Pounder (Beef),9.35,4.25,CLASSIC FAVOURITES,Regular
23,2022/08/10,Wed,Fiji,Filet-O-Fish,7.35,3.34,CLASSIC FAVOURITES,Regular
24,2022/08/10,Wed,Fiji,McFeast (Beef),12.25,5.57,CLASSIC FAVOURITES,Regular
25,2022/08/10,Wed,Fiji,Double Cheeseburger (Beef),8.95,4.07,CLASSIC FAVOURITES,Regular
26,2022/08/10,Wed,Fiji,Salad Burger,6.95,3.16,CLASSIC FAVOURITES,Regular
27,2022/08/10,Wed,Fiji,Vege McWrap,9.35,4.25,CLASSIC FAVOURITES,Regular
28,2022/08/10,Wed,Fiji,Filet McWrap,9.95,4.52,CLASSIC FAVOURITES,Regular
29,2022/08/10,Wed,Fiji,McChicken,9.45,4.29,CHICKEN FAVOURITES,Regular
30,2022/08/10,Wed,Fiji,3pc Hot And Spicy Chicken,14.65,6.66,CHICKEN FAVOURITES,Regular
31,2022/08/10,Wed,Fiji,5pc Hot And Spicy Chicken,22.75,10.34,CHICKEN FAVOURITES,Regular
32,2022/08/10,Wed,Fiji,6pk McNuggets,7.55,3.43,CHICKEN FAVOURITES,Regular
33,2022/08/10,Wed,Fiji,10pk McNuggets,11.55,5.25,CHICKEN FAVOURITES,Regular
34,2022/08/10,Wed,Fiji,Chicken Aioli McWrap,10.75,4.88,CHICKEN FAVOURITES,Regular
35,2022/08/10,Wed,Fiji,Apple Pie,5.95,2.70,SIDES AND CONDIMENTS,Regular
36,2022/08/10,Wed,Fiji,Fries (S/R),3.90,1.77,SIDES AND CONDIMENTS,Regular
37,2022/08/10,Wed,Fiji,Sweet And Sour Sauce,0.50,0.23,SIDES AND CONDIMENTS,Regular
38,2022/08/10,Wed,Fiji,Ketchup Packet,0.25,0.11,SIDES AND CONDIMENTS,Regular
39,2022/08/10,Wed,Fiji,BBQ Sauce,0.50,0.23,SIDES AND CONDIMENTS,Regular
40,2022/08/10,Wed,Fiji,Mayonnaise Packet,0.50,0.23,SIDES AND CONDIMENTS,Regular
