,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2024/06/14,Fri,New Zealand,Bacon & Egg McMuffin®,9.30,5.74,Brekkie Meals,Breakfast
2,2024/06/14,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,9.20,5.68,Brekkie Meals,Breakfast
3,2024/06/14,Fri,New Zealand,Massive McMuffin®,11.30,6.97,Brekkie Meals,Breakfast
4,2024/06/14,Fri,New Zealand,Big Brekkie Burger,11.80,7.28,Brekkie Meals,Breakfast
5,2024/06/14,Fri,New Zealand,Sausage & Egg McMuffin®,9.30,5.74,Brekkie Meals,Breakfast
6,2024/06/14,Fri,New Zealand,NYC Benedict Bagel®,10.60,6.54,Brekkie Meals,Breakfast
7,2024/06/14,Fri,New Zealand,Chicken McMuffin®,7.90,4.87,Brekkie Meals,Breakfast
8,2024/06/14,Fri,New Zealand,BLT Bagel,10.20,6.29,Brekkie Meals,Breakfast
9,2024/06/14,Fri,New Zealand,Sausage McMuffin®,7.60,4.69,Brekkie Meals,Breakfast
10,2024/06/14,Fri,New Zealand,Chicken & Bacon McMuffin®,9.20,5.68,Brekkie Meals,Breakfast
11,2024/06/14,Fri,New Zealand,Cheeseburger,6.10,3.76,All Day Favourites,Breakfast
12,2024/06/14,Fri,New Zealand,McChicken®,10.40,6.42,All Day Favourites,Breakfast
13,2024/06/14,Fri,New Zealand,Big Mac®,10.30,6.36,All Day Favourites,Breakfast
14,2024/06/14,Fri,New Zealand,10pc Chicken McNuggets®,13.40,8.27,All Day Favourites,Breakfast
15,2024/06/14,Fri,New Zealand,Double Cheeseburger,8.40,5.18,All Day Favourites,Breakfast
16,2024/06/14,Fri,New Zealand,6pc Chicken McNuggets®,10.00,6.17,All Day Favourites,Breakfast
17,2024/06/14,Fri,New Zealand,Quarter Pounder®,10.30,6.36,All Day Favourites,Breakfast
18,2024/06/14,Fri,New Zealand,Double Quarter Pounder®,13.60,8.39,All Day Favourites,Breakfast
19,2024/06/14,Fri,New Zealand,Double Big Mac®,12.60,7.77,All Day Favourites,Breakfast
20,2024/06/14,Fri,New Zealand,20pc Chicken McNuggets®,21.40,13.20,All Day Favourites,Breakfast
21,2024/06/14,Fri,New Zealand,Double McChicken®,12.60,7.77,All Day Favourites,Breakfast
22,2024/06/14,Fri,New Zealand,Big Mac Dinner for 2,34.00,20.98,To Share,Breakfast
23,2024/06/14,Fri,New Zealand,The Family Pack,42.00,25.91,To Share,Breakfast
24,2024/06/14,Fri,New Zealand,The Cheeseburger Stack,23.00,14.19,To Share,Breakfast
25,2024/06/14,Fri,New Zealand,Hash Brown,4.80,2.96,Sides,Breakfast
26,2024/06/14,Fri,New Zealand,Small Fries,5.40,3.33,Sides,Breakfast
27,2024/06/14,Fri,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.80,7.28,Happy Meals,Breakfast
28,2024/06/14,Fri,New Zealand,Cheeseburger Happy Meal®,10.00,6.17,Happy Meals,Breakfast
29,2024/06/14,Fri,New Zealand,Hotcakes Happy Meal®,10.00,6.17,Happy Meals,Breakfast
30,2024/06/14,Fri,New Zealand,3pc Chicken McNuggets® Happy Meal®,10.00,6.17,Happy Meals,Breakfast
31,2024/06/14,Fri,New Zealand,Small Hot Chocolate McCafé®,6.20,3.83,McCafé® Drinks,Breakfast
32,2024/06/14,Fri,New Zealand,Small Flat White McCafe®,6.20,3.83,McCafé® Drinks,Breakfast
33,2024/06/14,Fri,New Zealand,Small Latté  McCafe®,6.20,3.83,McCafé® Drinks,Breakfast
34,2024/06/14,Fri,New Zealand,Small Mochaccino McCafe®,6.20,3.83,McCafé® Drinks,Breakfast
35,2024/06/14,Fri,New Zealand,Small Cappuccino McCafe®,6.20,3.83,McCafé® Drinks,Breakfast
36,2024/06/14,Fri,New Zealand,Small Chai Latté McCafé®,6.20,3.83,McCafé® Drinks,Breakfast
37,2024/06/14,Fri,New Zealand,Small Long Black McCafe®,5.60,3.46,McCafé® Drinks,Breakfast
38,2024/06/14,Fri,New Zealand,Kiwi Blue® Water 600ml,3.00,1.85,Juice & Water,Breakfast
39,2024/06/14,Fri,New Zealand,Small Fuze Tea® Peach Black Iced Tea,5.20,3.21,Juice & Water,Breakfast
40,2024/06/14,Fri,New Zealand,Pump® Mini Water,4.90,3.02,Juice & Water,Breakfast
41,2024/06/14,Fri,New Zealand,Apple Blackcurrant Drink,6.00,3.70,Juice & Water,Breakfast
42,2024/06/14,Fri,New Zealand,Small Coke®,5.20,3.21,Soft Drinks,Breakfast
43,2024/06/14,Fri,New Zealand,Small Fanta® Raspberry,5.20,3.21,Soft Drinks,Breakfast
