,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2024/05/22,Wed,New Zealand,Bacon & Egg McMuffin®,9.30,5.67,Brekkie Meals,Breakfast
2,2024/05/22,Wed,New Zealand,Hotcakes with Whipped Butter & Syrup,9.20,5.61,Brekkie Meals,Breakfast
3,2024/05/22,Wed,New Zealand,Massive McMuffin®,11.30,6.89,Brekkie Meals,Breakfast
4,2024/05/22,Wed,New Zealand,Big Brekkie Burger,11.80,7.20,Brekkie Meals,Breakfast
5,2024/05/22,Wed,New Zealand,Sausage & Egg McMuffin®,9.30,5.67,Brekkie Meals,Breakfast
6,2024/05/22,Wed,New Zealand,NYC Benedict Bagel®,10.60,6.47,Brekkie Meals,Breakfast
7,2024/05/22,Wed,New Zealand,Chicken McMuffin®,7.90,4.82,Brekkie Meals,Breakfast
8,2024/05/22,Wed,New Zealand,BLT Bagel,10.20,6.22,Brekkie Meals,Breakfast
9,2024/05/22,Wed,New Zealand,Sausage McMuffin®,7.60,4.64,Brekkie Meals,Breakfast
10,2024/05/22,Wed,New Zealand,Chicken & Bacon McMuffin®,9.20,5.61,Brekkie Meals,Breakfast
11,2024/05/22,Wed,New Zealand,Cheeseburger,6.40,3.90,All Day Favourites,Breakfast
12,2024/05/22,Wed,New Zealand,McChicken®,10.40,6.34,All Day Favourites,Breakfast
13,2024/05/22,Wed,New Zealand,Big Mac®,10.30,6.28,All Day Favourites,Breakfast
14,2024/05/22,Wed,New Zealand,10pc Chicken McNuggets®,13.40,8.17,All Day Favourites,Breakfast
15,2024/05/22,Wed,New Zealand,Double Cheeseburger,8.40,5.12,All Day Favourites,Breakfast
16,2024/05/22,Wed,New Zealand,6pc Chicken McNuggets®,10.00,6.10,All Day Favourites,Breakfast
17,2024/05/22,Wed,New Zealand,Quarter Pounder®,10.30,6.28,All Day Favourites,Breakfast
18,2024/05/22,Wed,New Zealand,Double Quarter Pounder®,13.60,8.29,All Day Favourites,Breakfast
19,2024/05/22,Wed,New Zealand,Double Big Mac®,12.60,7.68,All Day Favourites,Breakfast
20,2024/05/22,Wed,New Zealand,20pc Chicken McNuggets®,21.40,13.05,All Day Favourites,Breakfast
21,2024/05/22,Wed,New Zealand,Big Mac Dinner for 2,34.00,20.74,To Share,Breakfast
22,2024/05/22,Wed,New Zealand,The Family Pack,42.00,25.62,To Share,Breakfast
23,2024/05/22,Wed,New Zealand,The Cheeseburger Stack,23.00,14.03,To Share,Breakfast
24,2024/05/22,Wed,New Zealand,Hash Brown,4.80,2.93,Sides,Breakfast
25,2024/05/22,Wed,New Zealand,Small Fries,5.40,3.29,Sides,Breakfast
26,2024/05/22,Wed,New Zealand,Small Shaker Fries,6.00,3.66,Sides,Breakfast
27,2024/05/22,Wed,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.80,7.20,Happy Meals,Breakfast
28,2024/05/22,Wed,New Zealand,Cheeseburger Happy Meal®,10.00,6.10,Happy Meals,Breakfast
29,2024/05/22,Wed,New Zealand,Small Hot Chocolate McCafé®,6.20,3.78,McCafé® Drinks,Breakfast
30,2024/05/22,Wed,New Zealand,Small Flat White McCafe®,6.20,3.78,McCafé® Drinks,Breakfast
31,2024/05/22,Wed,New Zealand,Small Latté  McCafe®,6.20,3.78,McCafé® Drinks,Breakfast
32,2024/05/22,Wed,New Zealand,Small Mochaccino McCafe®,6.20,3.78,McCafé® Drinks,Breakfast
33,2024/05/22,Wed,New Zealand,Small Cappuccino McCafe®,6.20,3.78,McCafé® Drinks,Breakfast
34,2024/05/22,Wed,New Zealand,Small Chai Latté McCafé®,6.20,3.78,McCafé® Drinks,Breakfast
35,2024/05/22,Wed,New Zealand,Kiwi Blue® Water 600ml,3.00,1.83,Juice & Water,Breakfast
36,2024/05/22,Wed,New Zealand,Small Fuze Tea® Peach Black Iced Tea,5.20,3.17,Juice & Water,Breakfast
37,2024/05/22,Wed,New Zealand,Pump® Mini Water,4.90,2.99,Juice & Water,Breakfast
38,2024/05/22,Wed,New Zealand,Apple Blackcurrant Drink,6.00,3.66,Juice & Water,Breakfast
39,2024/05/22,Wed,New Zealand,Small Coke®,5.20,3.17,Soft Drinks,Breakfast
40,2024/05/22,Wed,New Zealand,Small Fanta® Raspberry,5.20,3.17,Soft Drinks,Breakfast
41,2024/05/22,Wed,New Zealand,Mayonnaise,0.50,0.30,Brekkie Condiments,Breakfast
42,2024/05/22,Wed,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
43,2024/05/22,Wed,New Zealand,Hot Cake Syrup,0.50,0.30,Brekkie Condiments,Breakfast
44,2024/05/22,Wed,New Zealand,Whipped Butter,0.30,0.18,Brekkie Condiments,Breakfast
45,2024/05/22,Wed,New Zealand,Big Mac®,10.30,6.28,Most Popular,Lunch & Dinner
46,2024/05/22,Wed,New Zealand,YOU CHOOSE Dinner for 2,33.00,20.13,Most Popular,Lunch & Dinner
47,2024/05/22,Wed,New Zealand,10pc Chicken McBites®,4.00,2.44,Most Popular,Lunch & Dinner
48,2024/05/22,Wed,New Zealand,Double Cheeseburger,8.40,5.12,Most Popular,Lunch & Dinner
49,2024/05/22,Wed,New Zealand,The Family Pack,42.00,25.62,Most Popular,Lunch & Dinner
50,2024/05/22,Wed,New Zealand,Double Quarter Pounder®,13.60,8.29,Most Popular,Lunch & Dinner
51,2024/05/22,Wed,New Zealand,YOU CHOOSE Family Dinner Pack,62.00,37.81,Most Popular,Lunch & Dinner
52,2024/05/22,Wed,New Zealand,10pc Spicy Chicken McNuggets®,13.40,8.17,Most Popular,Lunch & Dinner
53,2024/05/22,Wed,New Zealand,Cheeseburger,6.40,3.90,Favourites,Lunch & Dinner
54,2024/05/22,Wed,New Zealand,Big Mac®,10.30,6.28,Favourites,Lunch & Dinner
55,2024/05/22,Wed,New Zealand,McChicken®,10.40,6.34,Favourites,Lunch & Dinner
56,2024/05/22,Wed,New Zealand,Double Cheeseburger,8.40,5.12,Favourites,Lunch & Dinner
57,2024/05/22,Wed,New Zealand,Quarter Pounder®,10.30,6.28,Favourites,Lunch & Dinner
58,2024/05/22,Wed,New Zealand,The Boss®,14.00,8.54,Favourites,Lunch & Dinner
59,2024/05/22,Wed,New Zealand,McSpicy®,11.80,7.20,Favourites,Lunch & Dinner
