,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/05/24,Wed,Australia,Hash Brown,3.40,2.25,Most Popular,Breakfast Menu
2,2023/05/24,Wed,Australia,Bacon & Egg McMuffin,6.15,4.07,Most Popular,Breakfast Menu
3,2023/05/24,Wed,Australia,Mighty McMuffin,8.45,5.59,Most Popular,Breakfast Menu
4,2023/05/24,Wed,Australia,Sausage & Egg McMuffin,6.45,4.27,Most Popular,Breakfast Menu
5,2023/05/24,Wed,Australia,Hotcakes with Butter & Syrup,7.40,4.90,Most Popular,Breakfast Menu
6,2023/05/24,Wed,Australia,Brekkie Bundle,29.95,19.81,Most Popular,Breakfast Menu
7,2023/05/24,Wed,Australia,Double Cheeseburger,6.35,4.20,All Day Menu,Breakfast Menu
8,2023/05/24,Wed,Australia,Chicken McNuggets - 6pc,8.35,5.52,All Day Menu,Breakfast Menu
9,2023/05/24,Wed,Australia,Cheeseburger,4.80,3.18,All Day Menu,Breakfast Menu
10,2023/05/24,Wed,Australia,Big Mac,8.00,5.29,All Day Menu,Breakfast Menu
11,2023/05/24,Wed,Australia,Small Fries,3.40,2.25,All Day Menu,Breakfast Menu
12,2023/05/24,Wed,Australia,Chicken McNuggets - 20pc,15.45,10.22,All Day Menu,Breakfast Menu
13,2023/05/24,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.57,All Day Menu,Breakfast Menu
14,2023/05/24,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.48,All Day Menu,Breakfast Menu
15,2023/05/24,Wed,Australia,Bacon & Egg McMuffin,6.15,4.07,McMuffins,Breakfast Menu
16,2023/05/24,Wed,Australia,Sausage & Egg McMuffin,6.45,4.27,McMuffins,Breakfast Menu
17,2023/05/24,Wed,Australia,Mighty McMuffin,8.45,5.59,McMuffins,Breakfast Menu
18,2023/05/24,Wed,Australia,Brekkie Bundle,29.95,19.81,McMuffins,Breakfast Menu
19,2023/05/24,Wed,Australia,Sausage McMuffin,6.00,3.97,McMuffins,Breakfast Menu
20,2023/05/24,Wed,Australia,Big Brekkie Burger,9.35,6.19,McMuffins,Breakfast Menu
21,2023/05/24,Wed,Australia,Double Sausage & Egg McMuffin,7.50,4.96,McMuffins,Breakfast Menu
22,2023/05/24,Wed,Australia,Double Bacon & Egg McMuffin,7.20,4.76,McMuffins,Breakfast Menu
23,2023/05/24,Wed,Australia,Double Sausage McMuffin,7.40,4.90,McMuffins,Breakfast Menu
24,2023/05/24,Wed,Australia,Small Chocolate Shake,5.65,3.74,Shakes & Frappes,Breakfast Menu
25,2023/05/24,Wed,Australia,Medium Coffee Frappé,6.10,4.04,Shakes & Frappes,Breakfast Menu
26,2023/05/24,Wed,Australia,Small Strawberry Shake,5.65,3.74,Shakes & Frappes,Breakfast Menu
27,2023/05/24,Wed,Australia,Medium Chocolate Frappé,6.10,4.04,Shakes & Frappes,Breakfast Menu
28,2023/05/24,Wed,Australia,Medium Salted Caramel Frappé,6.10,4.04,Shakes & Frappes,Breakfast Menu
29,2023/05/24,Wed,Australia,Small Vanilla Shake,5.65,3.74,Shakes & Frappes,Breakfast Menu
30,2023/05/24,Wed,Australia,Small Coke® No Sugar,4.30,2.84,Soft Drinks,Breakfast Menu
31,2023/05/24,Wed,Australia,Small Coke®,4.30,2.84,Soft Drinks,Breakfast Menu
32,2023/05/24,Wed,Australia,Small Sprite® Zero Sugar,4.30,2.84,Soft Drinks,Breakfast Menu
33,2023/05/24,Wed,Australia,Small Frozen Coke®,4.30,2.84,Soft Drinks,Breakfast Menu
34,2023/05/24,Wed,Australia,Small Vanilla Coke®,4.30,2.84,Soft Drinks,Breakfast Menu
35,2023/05/24,Wed,Australia,Small Fanta®,4.30,2.84,Soft Drinks,Breakfast Menu
36,2023/05/24,Wed,Australia,Small Frozen Fanta® Flavours,4.30,2.84,Soft Drinks,Breakfast Menu
37,2023/05/24,Wed,Australia,Small Sparkling Water,4.30,2.84,Soft Drinks,Breakfast Menu
38,2023/05/24,Wed,Australia,Hot Fudge Sundae,5.20,3.44,Desserts,Breakfast Menu
39,2023/05/24,Wed,Australia,Hot Apple Pie,3.65,2.41,Desserts,Breakfast Menu
40,2023/05/24,Wed,Australia,Maltesers® McFlurry®,6.75,4.47,Desserts,Breakfast Menu
41,2023/05/24,Wed,Australia,OREO® McFlurry,6.75,4.47,Desserts,Breakfast Menu
42,2023/05/24,Wed,Australia,M&M'S® MINIS McFlurry,6.75,4.47,Desserts,Breakfast Menu
43,2023/05/24,Wed,Australia,Caramel Sundae,5.20,3.44,Desserts,Breakfast Menu
44,2023/05/24,Wed,Australia,McDonaldland Cookies,1.90,1.26,Desserts,Breakfast Menu
45,2023/05/24,Wed,Australia,Strawberry Sundae,5.20,3.44,Desserts,Breakfast Menu
46,2023/05/24,Wed,Australia,Apple Crumble Muffin,5.00,3.31,Desserts,Breakfast Menu
47,2023/05/24,Wed,Australia,Double Choc Muffin,5.00,3.31,Desserts,Breakfast Menu
48,2023/05/24,Wed,Australia,Hotcakes with Butter & Syrup,7.40,4.90,More Brekkie Favourites,Breakfast Menu
49,2023/05/24,Wed,Australia,Hash Brown,3.40,2.25,More Brekkie Favourites,Breakfast Menu
50,2023/05/24,Wed,Australia,Big Brekkie Burger,9.35,6.19,More Brekkie Favourites,Breakfast Menu
51,2023/05/24,Wed,Australia,Apple Crumble Muffin,5.00,3.31,More Brekkie Favourites,Breakfast Menu
52,2023/05/24,Wed,Australia,Double Choc Muffin,5.00,3.31,More Brekkie Favourites,Breakfast Menu
53,2023/05/24,Wed,Australia,AFL Captain Cards,2.00,1.32,More Brekkie Favourites,Breakfast Menu
54,2023/05/24,Wed,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
55,2023/05/24,Wed,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
56,2023/05/24,Wed,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
57,2023/05/24,Wed,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
58,2023/05/24,Wed,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
59,2023/05/24,Wed,Australia,Hot Cake Syrup,1.00,0.66,Breakfast Condiments,Breakfast Menu
60,2023/05/24,Wed,Australia,AFL Captain Cards,2.00,1.32,Breakfast Condiments,Breakfast Menu
61,2023/05/24,Wed,Australia,Cajun Sauce,0.50,0.33,Breakfast Condiments,Breakfast Menu
62,2023/05/24,Wed,Australia,Small Latté McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
63,2023/05/24,Wed,Australia,Small Iced Latté McCafé,5.20,3.44,McCafe Drinks,Breakfast Menu
64,2023/05/24,Wed,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.03,McCafe Drinks,Breakfast Menu
65,2023/05/24,Wed,Australia,Small Hot Chocolate McCafé,4.90,3.24,McCafe Drinks,Breakfast Menu
66,2023/05/24,Wed,Australia,Small Flat White McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
67,2023/05/24,Wed,Australia,Small Iced Chocolate McCafé,5.20,3.44,McCafe Drinks,Breakfast Menu
68,2023/05/24,Wed,Australia,Small Cappuccino McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
