,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/03/07,Tue,Australia,Mighty McMuffin,8.45,5.69,Most Popular,Breakfast Menu
2,2023/03/07,Tue,Australia,Bacon & Egg McMuffin,6.15,4.14,Most Popular,Breakfast Menu
3,2023/03/07,Tue,Australia,Sausage & Egg McMuffin,6.45,4.34,Most Popular,Breakfast Menu
4,2023/03/07,Tue,Australia,Brekkie Bundle,29.95,20.17,Most Popular,Breakfast Menu
5,2023/03/07,Tue,Australia,Hotcakes with Butter & Syrup,7.40,4.98,Most Popular,Breakfast Menu
6,2023/03/07,Tue,Australia,Hash Brown,3.40,2.29,Most Popular,Breakfast Menu
7,2023/03/07,Tue,Australia,Big Mac,8.00,5.39,All Day Menu,Breakfast Menu
8,2023/03/07,Tue,Australia,Cheeseburger,4.80,3.23,All Day Menu,Breakfast Menu
9,2023/03/07,Tue,Australia,Double Cheeseburger,6.35,4.28,All Day Menu,Breakfast Menu
10,2023/03/07,Tue,Australia,Small Fries,3.40,2.29,All Day Menu,Breakfast Menu
11,2023/03/07,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.64,All Day Menu,Breakfast Menu
12,2023/03/07,Tue,Australia,Chicken McNuggets - 6pc,8.35,5.62,All Day Menu,Breakfast Menu
13,2023/03/07,Tue,Australia,Chicken McNuggets - 20pc,15.45,10.41,All Day Menu,Breakfast Menu
14,2023/03/07,Tue,Australia,Chicken McNuggets - 40pc,29.45,19.84,All Day Menu,Breakfast Menu
15,2023/03/07,Tue,Australia,10pc Chicken McNuggets,10.00,6.74,All Day Menu,Breakfast Menu
16,2023/03/07,Tue,Australia,Mighty McMuffin,8.45,5.69,McMuffins,Breakfast Menu
17,2023/03/07,Tue,Australia,Double Bacon & Egg McMuffin,7.20,4.85,McMuffins,Breakfast Menu
18,2023/03/07,Tue,Australia,Bacon & Egg McMuffin,6.15,4.14,McMuffins,Breakfast Menu
19,2023/03/07,Tue,Australia,Double Sausage & Egg McMuffin,7.50,5.05,McMuffins,Breakfast Menu
20,2023/03/07,Tue,Australia,Sausage & Egg McMuffin,6.45,4.34,McMuffins,Breakfast Menu
21,2023/03/07,Tue,Australia,Sausage McMuffin,6.00,4.04,McMuffins,Breakfast Menu
22,2023/03/07,Tue,Australia,Double Sausage McMuffin,7.40,4.98,McMuffins,Breakfast Menu
23,2023/03/07,Tue,Australia,Big Brekkie Burger,9.35,6.30,McMuffins,Breakfast Menu
24,2023/03/07,Tue,Australia,Brekkie Bundle,29.95,20.17,McMuffins,Breakfast Menu
25,2023/03/07,Tue,Australia,Medium Chocolate Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
26,2023/03/07,Tue,Australia,Medium Coffee Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
27,2023/03/07,Tue,Australia,Small Coke®,4.30,2.90,Soft Drinks,Breakfast Menu
28,2023/03/07,Tue,Australia,Small Sprite® Zero Sugar,4.30,2.90,Soft Drinks,Breakfast Menu
29,2023/03/07,Tue,Australia,Small Fanta®,4.30,2.90,Soft Drinks,Breakfast Menu
30,2023/03/07,Tue,Australia,Small Coke® No Sugar,4.30,2.90,Soft Drinks,Breakfast Menu
31,2023/03/07,Tue,Australia,Small Vanilla Coke®,4.30,2.90,Soft Drinks,Breakfast Menu
32,2023/03/07,Tue,Australia,Small Sparkling Water,4.30,2.90,Soft Drinks,Breakfast Menu
33,2023/03/07,Tue,Australia,Small Frozen Coke®,4.30,2.90,Soft Drinks,Breakfast Menu
34,2023/03/07,Tue,Australia,Small Frozen Fanta® Flavours,4.30,2.90,Soft Drinks,Breakfast Menu
