,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/01/24,Tue,Australia,Mighty McMuffin,8.25,5.78,Most Popular,Breakfast Menu
2,2023/01/24,Tue,Australia,Bacon & Egg McMuffin,5.95,4.17,Most Popular,Breakfast Menu
3,2023/01/24,Tue,Australia,Sausage & Egg McMuffin,6.30,4.41,Most Popular,Breakfast Menu
4,2023/01/24,Tue,Australia,Brekkie Bundle,29.95,20.98,Most Popular,Breakfast Menu
5,2023/01/24,Tue,Australia,Hotcakes with Butter & Syrup,7.20,5.04,Most Popular,Breakfast Menu
6,2023/01/24,Tue,Australia,Hash Brown,3.35,2.35,Most Popular,Breakfast Menu
7,2023/01/24,Tue,Australia,Big Mac,7.85,5.50,All Day Menu,Breakfast Menu
8,2023/01/24,Tue,Australia,Double Cheeseburger,6.20,4.34,All Day Menu,Breakfast Menu
9,2023/01/24,Tue,Australia,Cheeseburger,4.70,3.29,All Day Menu,Breakfast Menu
10,2023/01/24,Tue,Australia,Small Fries,3.40,2.38,All Day Menu,Breakfast Menu
11,2023/01/24,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.78,All Day Menu,Breakfast Menu
12,2023/01/24,Tue,Australia,Chicken McNuggets - 6pc,8.10,5.67,All Day Menu,Breakfast Menu
13,2023/01/24,Tue,Australia,Chicken McNuggets - 20pc,15.25,10.68,All Day Menu,Breakfast Menu
14,2023/01/24,Tue,Australia,Chicken McNuggets - 40pc,29.45,20.63,All Day Menu,Breakfast Menu
15,2023/01/24,Tue,Australia,Mighty McMuffin,8.25,5.78,McMuffins,Breakfast Menu
16,2023/01/24,Tue,Australia,Double Bacon & Egg McMuffin,6.95,4.87,McMuffins,Breakfast Menu
17,2023/01/24,Tue,Australia,Bacon & Egg McMuffin,5.95,4.17,McMuffins,Breakfast Menu
18,2023/01/24,Tue,Australia,Double Sausage & Egg McMuffin,7.35,5.15,McMuffins,Breakfast Menu
19,2023/01/24,Tue,Australia,Sausage & Egg McMuffin,6.30,4.41,McMuffins,Breakfast Menu
20,2023/01/24,Tue,Australia,Double Sausage McMuffin,7.15,5.01,McMuffins,Breakfast Menu
21,2023/01/24,Tue,Australia,Sausage McMuffin,5.75,4.03,McMuffins,Breakfast Menu
22,2023/01/24,Tue,Australia,Big Brekkie Burger,9.35,6.55,McMuffins,Breakfast Menu
23,2023/01/24,Tue,Australia,Brekkie Bundle,29.95,20.98,McMuffins,Breakfast Menu
24,2023/01/24,Tue,Australia,Small Chocolate Shake,5.50,3.85,Shakes & Frappes,Breakfast Menu
25,2023/01/24,Tue,Australia,Small Strawberry Shake,5.50,3.85,Shakes & Frappes,Breakfast Menu
26,2023/01/24,Tue,Australia,Small Vanilla Shake,5.50,3.85,Shakes & Frappes,Breakfast Menu
27,2023/01/24,Tue,Australia,Medium Chocolate Frappé,6.10,4.27,Shakes & Frappes,Breakfast Menu
28,2023/01/24,Tue,Australia,Medium Coffee Frappé,6.10,4.27,Shakes & Frappes,Breakfast Menu
29,2023/01/24,Tue,Australia,Medium Salted Caramel Frappé,6.10,4.27,Shakes & Frappes,Breakfast Menu
30,2023/01/24,Tue,Australia,Small Hokey Pokey Shake,5.50,3.85,Shakes & Frappes,Breakfast Menu
31,2023/01/24,Tue,Australia,Small Coke®,4.20,2.94,Soft Drinks,Breakfast Menu
32,2023/01/24,Tue,Australia,Small Sprite® Zero Sugar,4.20,2.94,Soft Drinks,Breakfast Menu
33,2023/01/24,Tue,Australia,Small Fanta®,4.20,2.94,Soft Drinks,Breakfast Menu
34,2023/01/24,Tue,Australia,Small Coke® No Sugar,4.20,2.94,Soft Drinks,Breakfast Menu
35,2023/01/24,Tue,Australia,Small Vanilla Coke®,4.20,2.94,Soft Drinks,Breakfast Menu
36,2023/01/24,Tue,Australia,Small Sparkling Water,4.20,2.94,Soft Drinks,Breakfast Menu
37,2023/01/24,Tue,Australia,Small Frozen Coke®,4.20,2.94,Soft Drinks,Breakfast Menu
38,2023/01/24,Tue,Australia,Small Frozen Flavours,4.20,2.94,Soft Drinks,Breakfast Menu
39,2023/01/24,Tue,Australia,Cadbury® Caramilk® Hokey Pokey McFlurry,6.15,4.31,Desserts,Breakfast Menu
40,2023/01/24,Tue,Australia,OREO® McFlurry,6.55,4.59,Desserts,Breakfast Menu
41,2023/01/24,Tue,Australia,M&M'S® MINIS McFlurry,6.55,4.59,Desserts,Breakfast Menu
42,2023/01/24,Tue,Australia,Blueberry Muffin,4.50,3.15,Desserts,Breakfast Menu
43,2023/01/24,Tue,Australia,Hot Apple Pie,3.45,2.42,Desserts,Breakfast Menu
44,2023/01/24,Tue,Australia,Chocolate Mud Muffin,4.50,3.15,Desserts,Breakfast Menu
45,2023/01/24,Tue,Australia,Strawberry Sundae,5.00,3.50,Desserts,Breakfast Menu
46,2023/01/24,Tue,Australia,Hot Fudge Sundae,5.00,3.50,Desserts,Breakfast Menu
47,2023/01/24,Tue,Australia,Caramel Sundae,5.00,3.50,Desserts,Breakfast Menu
48,2023/01/24,Tue,Australia,McDonaldland Cookies,1.90,1.33,Desserts,Breakfast Menu
49,2023/01/24,Tue,Australia,Big Brekkie Burger,9.35,6.55,More Brekkie Favourites,Breakfast Menu
50,2023/01/24,Tue,Australia,Hotcakes with Butter & Syrup,7.20,5.04,More Brekkie Favourites,Breakfast Menu
51,2023/01/24,Tue,Australia,Hash Brown,3.35,2.35,More Brekkie Favourites,Breakfast Menu
52,2023/01/24,Tue,Australia,Chocolate Mud Muffin,4.50,3.15,More Brekkie Favourites,Breakfast Menu
53,2023/01/24,Tue,Australia,Blueberry Muffin,4.50,3.15,More Brekkie Favourites,Breakfast Menu
54,2023/01/24,Tue,Australia,Hot Cake Syrup,1.00,0.70,Breakfast Condiments,Breakfast Menu
55,2023/01/24,Tue,Australia,Sweet 'n Sour Sauce,0.75,0.53,Breakfast Condiments,Breakfast Menu
56,2023/01/24,Tue,Australia,Barbecue Sauce,0.75,0.53,Breakfast Condiments,Breakfast Menu
57,2023/01/24,Tue,Australia,McChicken Sauce,0.75,0.53,Breakfast Condiments,Breakfast Menu
58,2023/01/24,Tue,Australia,Mustard Sauce,0.75,0.53,Breakfast Condiments,Breakfast Menu
59,2023/01/24,Tue,Australia,Ketchup,0.30,0.21,Breakfast Condiments,Breakfast Menu
60,2023/01/24,Tue,Australia,Small Iced Latté McCafé,5.20,3.64,McCafe Drinks,Breakfast Menu
61,2023/01/24,Tue,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.92,McCafe Drinks,Breakfast Menu
62,2023/01/24,Tue,Australia,Small Cappuccino McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
63,2023/01/24,Tue,Australia,Small Flat White McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
64,2023/01/24,Tue,Australia,Small Long Black McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
65,2023/01/24,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.43,McCafe Drinks,Breakfast Menu
66,2023/01/24,Tue,Australia,Small Latté McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
67,2023/01/24,Tue,Australia,Small Mocha McCafe,5.25,3.68,McCafe Drinks,Breakfast Menu
68,2023/01/24,Tue,Australia,Espresso McCafé,3.95,2.77,McCafe Drinks,Breakfast Menu
69,2023/01/24,Tue,Australia,Macchiato McCafé,3.95,2.77,McCafe Drinks,Breakfast Menu
70,2023/01/24,Tue,Australia,Piccolo Latte,3.95,2.77,McCafe Drinks,Breakfast Menu
71,2023/01/24,Tue,Australia,Small Chai Latte McCafé,4.90,3.43,McCafe Drinks,Breakfast Menu
72,2023/01/24,Tue,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.48,McCafe Drinks,Breakfast Menu
73,2023/01/24,Tue,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.32,McCafe Drinks,Breakfast Menu
74,2023/01/24,Tue,Australia,Small Iced Chocolate McCafé,5.20,3.64,McCafe Drinks,Breakfast Menu
75,2023/01/24,Tue,Australia,Small Iced Mocha McCafé,5.50,3.85,McCafe Drinks,Breakfast Menu
