,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/03/13,Mon,Australia,Mighty McMuffin,8.45,5.56,Most Popular,Breakfast Menu
2,2023/03/13,Mon,Australia,Bacon & Egg McMuffin,6.15,4.05,Most Popular,Breakfast Menu
3,2023/03/13,Mon,Australia,Sausage & Egg McMuffin,6.45,4.25,Most Popular,Breakfast Menu
4,2023/03/13,Mon,Australia,Brekkie Bundle,29.95,19.72,Most Popular,Breakfast Menu
5,2023/03/13,Mon,Australia,Hotcakes with Butter & Syrup,7.40,4.87,Most Popular,Breakfast Menu
6,2023/03/13,Mon,Australia,Hash Brown,3.40,2.24,Most Popular,Breakfast Menu
7,2023/03/13,Mon,Australia,Big Mac,8.00,5.27,All Day Menu,Breakfast Menu
8,2023/03/13,Mon,Australia,Cheeseburger,4.80,3.16,All Day Menu,Breakfast Menu
9,2023/03/13,Mon,Australia,Double Cheeseburger,6.35,4.18,All Day Menu,Breakfast Menu
10,2023/03/13,Mon,Australia,Small Fries,3.40,2.24,All Day Menu,Breakfast Menu
11,2023/03/13,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.56,All Day Menu,Breakfast Menu
12,2023/03/13,Mon,Australia,Chicken McNuggets - 6pc,8.35,5.50,All Day Menu,Breakfast Menu
13,2023/03/13,Mon,Australia,Chicken McNuggets - 20pc,15.45,10.17,All Day Menu,Breakfast Menu
14,2023/03/13,Mon,Australia,Chicken McNuggets - 40pc,29.45,19.39,All Day Menu,Breakfast Menu
15,2023/03/13,Mon,Australia,10pc Chicken McNuggets,10.00,6.58,All Day Menu,Breakfast Menu
16,2023/03/13,Mon,Australia,Mighty McMuffin,8.45,5.56,McMuffins,Breakfast Menu
17,2023/03/13,Mon,Australia,Double Bacon & Egg McMuffin,7.20,4.74,McMuffins,Breakfast Menu
18,2023/03/13,Mon,Australia,Bacon & Egg McMuffin,6.15,4.05,McMuffins,Breakfast Menu
19,2023/03/13,Mon,Australia,Double Sausage & Egg McMuffin,7.50,4.94,McMuffins,Breakfast Menu
20,2023/03/13,Mon,Australia,Sausage & Egg McMuffin,6.45,4.25,McMuffins,Breakfast Menu
21,2023/03/13,Mon,Australia,Sausage McMuffin,6.00,3.95,McMuffins,Breakfast Menu
22,2023/03/13,Mon,Australia,Double Sausage McMuffin,7.40,4.87,McMuffins,Breakfast Menu
23,2023/03/13,Mon,Australia,Big Brekkie Burger,9.35,6.16,McMuffins,Breakfast Menu
24,2023/03/13,Mon,Australia,Brekkie Bundle,29.95,19.72,McMuffins,Breakfast Menu
25,2023/03/13,Mon,Australia,Medium Chocolate Frappé,6.10,4.02,Shakes & Frappes,Breakfast Menu
26,2023/03/13,Mon,Australia,Medium Coffee Frappé,6.10,4.02,Shakes & Frappes,Breakfast Menu
27,2023/03/13,Mon,Australia,Medium Salted Caramel Frappé,6.10,4.02,Shakes & Frappes,Breakfast Menu
28,2023/03/13,Mon,Australia,Small Coke®,4.30,2.83,Soft Drinks,Breakfast Menu
29,2023/03/13,Mon,Australia,Small Sprite® Zero Sugar,4.30,2.83,Soft Drinks,Breakfast Menu
30,2023/03/13,Mon,Australia,Small Fanta®,4.30,2.83,Soft Drinks,Breakfast Menu
31,2023/03/13,Mon,Australia,Small Coke® No Sugar,4.30,2.83,Soft Drinks,Breakfast Menu
32,2023/03/13,Mon,Australia,Small Vanilla Coke®,4.30,2.83,Soft Drinks,Breakfast Menu
33,2023/03/13,Mon,Australia,Small Sparkling Water,4.30,2.83,Soft Drinks,Breakfast Menu
34,2023/03/13,Mon,Australia,Small Frozen Coke®,4.30,2.83,Soft Drinks,Breakfast Menu
35,2023/03/13,Mon,Australia,Small Frozen Fanta® Flavours,4.30,2.83,Soft Drinks,Breakfast Menu
36,2023/03/13,Mon,Australia,Blueberry Muffin,5.00,3.29,Desserts,Breakfast Menu
37,2023/03/13,Mon,Australia,Hot Apple Pie,3.65,2.40,Desserts,Breakfast Menu
38,2023/03/13,Mon,Australia,McDonaldland Cookies,1.90,1.25,Desserts,Breakfast Menu
39,2023/03/13,Mon,Australia,Big Brekkie Burger,9.35,6.16,More Brekkie Favourites,Breakfast Menu
40,2023/03/13,Mon,Australia,Hotcakes with Butter & Syrup,7.40,4.87,More Brekkie Favourites,Breakfast Menu
41,2023/03/13,Mon,Australia,Hash Brown,3.40,2.24,More Brekkie Favourites,Breakfast Menu
42,2023/03/13,Mon,Australia,Blueberry Muffin,5.00,3.29,More Brekkie Favourites,Breakfast Menu
43,2023/03/13,Mon,Australia,Hot Cake Syrup,1.00,0.66,Breakfast Condiments,Breakfast Menu
44,2023/03/13,Mon,Australia,Sweet 'n Sour Sauce,0.75,0.49,Breakfast Condiments,Breakfast Menu
45,2023/03/13,Mon,Australia,Barbecue Sauce,0.75,0.49,Breakfast Condiments,Breakfast Menu
46,2023/03/13,Mon,Australia,McChicken Sauce,0.75,0.49,Breakfast Condiments,Breakfast Menu
47,2023/03/13,Mon,Australia,Mustard Sauce,0.75,0.49,Breakfast Condiments,Breakfast Menu
48,2023/03/13,Mon,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
49,2023/03/13,Mon,Australia,Cajun Sauce,0.50,0.33,Breakfast Condiments,Breakfast Menu
50,2023/03/13,Mon,Australia,Small Iced Latté McCafé,5.20,3.42,McCafe Drinks,Breakfast Menu
51,2023/03/13,Mon,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.69,McCafe Drinks,Breakfast Menu
52,2023/03/13,Mon,Australia,Small Cappuccino McCafe,5.00,3.29,McCafe Drinks,Breakfast Menu
53,2023/03/13,Mon,Australia,Small Flat White McCafe,5.00,3.29,McCafe Drinks,Breakfast Menu
54,2023/03/13,Mon,Australia,Small Long Black McCafe,5.00,3.29,McCafe Drinks,Breakfast Menu
55,2023/03/13,Mon,Australia,Small Hot Chocolate McCafé,4.90,3.23,McCafe Drinks,Breakfast Menu
56,2023/03/13,Mon,Australia,Small Latté McCafe,5.00,3.29,McCafe Drinks,Breakfast Menu
57,2023/03/13,Mon,Australia,Small Mocha McCafe,5.25,3.46,McCafe Drinks,Breakfast Menu
