,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/02/27,Mon,Australia,Mighty McMuffin,8.25,5.56,Most Popular,Breakfast Menu
2,2023/02/27,Mon,Australia,Bacon & Egg McMuffin,5.95,4.01,Most Popular,Breakfast Menu
3,2023/02/27,Mon,Australia,Sausage & Egg McMuffin,6.30,4.25,Most Popular,Breakfast Menu
4,2023/02/27,Mon,Australia,Brekkie Bundle,29.95,20.20,Most Popular,Breakfast Menu
5,2023/02/27,Mon,Australia,Hotcakes with Butter & Syrup,7.20,4.86,Most Popular,Breakfast Menu
6,2023/02/27,Mon,Australia,Hash Brown,3.35,2.26,Most Popular,Breakfast Menu
7,2023/02/27,Mon,Australia,Big Mac,7.85,5.29,All Day Menu,Breakfast Menu
8,2023/02/27,Mon,Australia,Cheeseburger,4.70,3.17,All Day Menu,Breakfast Menu
9,2023/02/27,Mon,Australia,Double Cheeseburger,6.20,4.18,All Day Menu,Breakfast Menu
10,2023/02/27,Mon,Australia,Small Fries,3.40,2.29,All Day Menu,Breakfast Menu
11,2023/02/27,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.64,All Day Menu,Breakfast Menu
12,2023/02/27,Mon,Australia,Chicken McNuggets - 6pc,8.10,5.46,All Day Menu,Breakfast Menu
13,2023/02/27,Mon,Australia,Chicken McNuggets - 20pc,15.25,10.29,All Day Menu,Breakfast Menu
14,2023/02/27,Mon,Australia,Chicken McNuggets - 40pc,29.45,19.86,All Day Menu,Breakfast Menu
15,2023/02/27,Mon,Australia,10pc Chicken McNuggets,10.00,6.74,All Day Menu,Breakfast Menu
16,2023/02/27,Mon,Australia,Mighty McMuffin,8.25,5.56,McMuffins,Breakfast Menu
17,2023/02/27,Mon,Australia,Double Bacon & Egg McMuffin,6.95,4.69,McMuffins,Breakfast Menu
18,2023/02/27,Mon,Australia,Bacon & Egg McMuffin,5.95,4.01,McMuffins,Breakfast Menu
19,2023/02/27,Mon,Australia,Double Sausage & Egg McMuffin,7.35,4.96,McMuffins,Breakfast Menu
20,2023/02/27,Mon,Australia,Sausage & Egg McMuffin,6.30,4.25,McMuffins,Breakfast Menu
21,2023/02/27,Mon,Australia,Sausage McMuffin,5.75,3.88,McMuffins,Breakfast Menu
22,2023/02/27,Mon,Australia,Double Sausage McMuffin,7.15,4.82,McMuffins,Breakfast Menu
23,2023/02/27,Mon,Australia,Big Brekkie Burger,9.35,6.31,McMuffins,Breakfast Menu
24,2023/02/27,Mon,Australia,Brekkie Bundle,29.95,20.20,McMuffins,Breakfast Menu
25,2023/02/27,Mon,Australia,Medium Chocolate Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
26,2023/02/27,Mon,Australia,Medium Coffee Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
27,2023/02/27,Mon,Australia,Medium Salted Caramel Frappé,6.10,4.11,Shakes & Frappes,Breakfast Menu
28,2023/02/27,Mon,Australia,Small Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
29,2023/02/27,Mon,Australia,Small Sprite® Zero Sugar,4.20,2.83,Soft Drinks,Breakfast Menu
30,2023/02/27,Mon,Australia,Small Fanta®,4.20,2.83,Soft Drinks,Breakfast Menu
31,2023/02/27,Mon,Australia,Small Coke® No Sugar,4.20,2.83,Soft Drinks,Breakfast Menu
32,2023/02/27,Mon,Australia,Small Vanilla Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
33,2023/02/27,Mon,Australia,Small Sparkling Water,4.20,2.83,Soft Drinks,Breakfast Menu
34,2023/02/27,Mon,Australia,Small Frozen Coke®,4.20,2.83,Soft Drinks,Breakfast Menu
35,2023/02/27,Mon,Australia,Small Frozen Fanta® Flavours,4.20,2.83,Soft Drinks,Breakfast Menu
36,2023/02/27,Mon,Australia,Hot Apple Pie,3.45,2.33,Desserts,Breakfast Menu
37,2023/02/27,Mon,Australia,Chocolate Mud Muffin,4.50,3.04,Desserts,Breakfast Menu
38,2023/02/27,Mon,Australia,McDonaldland Cookies,1.90,1.28,Desserts,Breakfast Menu
39,2023/02/27,Mon,Australia,Big Brekkie Burger,9.35,6.31,More Brekkie Favourites,Breakfast Menu
40,2023/02/27,Mon,Australia,Hotcakes with Butter & Syrup,7.20,4.86,More Brekkie Favourites,Breakfast Menu
