,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/05/06,Sat,Australia,Hash Brown,3.40,2.29,Most Popular,Breakfast Menu
2,2023/05/06,Sat,Australia,Bacon & Egg McMuffin,6.15,4.15,Most Popular,Breakfast Menu
3,2023/05/06,Sat,Australia,Mighty McMuffin,8.45,5.70,Most Popular,Breakfast Menu
4,2023/05/06,Sat,Australia,Sausage & Egg McMuffin,6.45,4.35,Most Popular,Breakfast Menu
5,2023/05/06,Sat,Australia,Hotcakes with Butter & Syrup,7.40,4.99,Most Popular,Breakfast Menu
6,2023/05/06,Sat,Australia,Brekkie Bundle,29.95,20.21,Most Popular,Breakfast Menu
7,2023/05/06,Sat,Australia,Double Cheeseburger,6.35,4.29,All Day Menu,Breakfast Menu
8,2023/05/06,Sat,Australia,Chicken McNuggets - 6pc,8.35,5.64,All Day Menu,Breakfast Menu
9,2023/05/06,Sat,Australia,Cheeseburger,4.80,3.24,All Day Menu,Breakfast Menu
10,2023/05/06,Sat,Australia,Big Mac,8.00,5.40,All Day Menu,Breakfast Menu
11,2023/05/06,Sat,Australia,Small Fries,3.40,2.29,All Day Menu,Breakfast Menu
12,2023/05/06,Sat,Australia,Chicken McNuggets - 20pc,15.45,10.43,All Day Menu,Breakfast Menu
13,2023/05/06,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.64,All Day Menu,Breakfast Menu
14,2023/05/06,Sat,Australia,Chicken McNuggets - 40pc,29.45,19.88,All Day Menu,Breakfast Menu
15,2023/05/06,Sat,Australia,Bacon & Egg McMuffin,6.15,4.15,McMuffins,Breakfast Menu
16,2023/05/06,Sat,Australia,Sausage & Egg McMuffin,6.45,4.35,McMuffins,Breakfast Menu
17,2023/05/06,Sat,Australia,Mighty McMuffin,8.45,5.70,McMuffins,Breakfast Menu
18,2023/05/06,Sat,Australia,Brekkie Bundle,29.95,20.21,McMuffins,Breakfast Menu
19,2023/05/06,Sat,Australia,Sausage McMuffin,6.00,4.05,McMuffins,Breakfast Menu
20,2023/05/06,Sat,Australia,Big Brekkie Burger,9.35,6.31,McMuffins,Breakfast Menu
21,2023/05/06,Sat,Australia,Double Sausage & Egg McMuffin,7.50,5.06,McMuffins,Breakfast Menu
22,2023/05/06,Sat,Australia,Double Bacon & Egg McMuffin,7.20,4.86,McMuffins,Breakfast Menu
23,2023/05/06,Sat,Australia,Double Sausage McMuffin,7.40,4.99,McMuffins,Breakfast Menu
24,2023/05/06,Sat,Australia,Small Chocolate Shake,5.65,3.81,Shakes & Frappes,Breakfast Menu
25,2023/05/06,Sat,Australia,Medium Coffee Frappé,6.10,4.12,Shakes & Frappes,Breakfast Menu
26,2023/05/06,Sat,Australia,Small Strawberry Shake,5.65,3.81,Shakes & Frappes,Breakfast Menu
27,2023/05/06,Sat,Australia,Medium Chocolate Frappé,6.10,4.12,Shakes & Frappes,Breakfast Menu
