,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/01/19,Thu,Australia,Mighty McMuffin,8.25,5.80,Most Popular,Breakfast Menu
2,2023/01/19,Thu,Australia,Bacon & Egg McMuffin,5.95,4.18,Most Popular,Breakfast Menu
3,2023/01/19,Thu,Australia,Sausage & Egg McMuffin,6.30,4.43,Most Popular,Breakfast Menu
4,2023/01/19,Thu,Australia,Brekkie Bundle,29.95,21.04,Most Popular,Breakfast Menu
5,2023/01/19,Thu,Australia,Hotcakes with Butter & Syrup,7.20,5.06,Most Popular,Breakfast Menu
6,2023/01/19,Thu,Australia,Hash Brown,3.35,2.35,Most Popular,Breakfast Menu
7,2023/01/19,Thu,Australia,Big Mac,7.85,5.52,All Day Menu,Breakfast Menu
8,2023/01/19,Thu,Australia,Double Cheeseburger,6.20,4.36,All Day Menu,Breakfast Menu
9,2023/01/19,Thu,Australia,Cheeseburger,4.70,3.30,All Day Menu,Breakfast Menu
10,2023/01/19,Thu,Australia,Small Fries,3.40,2.39,All Day Menu,Breakfast Menu
11,2023/01/19,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.79,All Day Menu,Breakfast Menu
12,2023/01/19,Thu,Australia,Chicken McNuggets - 6pc,8.10,5.69,All Day Menu,Breakfast Menu
13,2023/01/19,Thu,Australia,Chicken McNuggets - 20pc,15.25,10.72,All Day Menu,Breakfast Menu
14,2023/01/19,Thu,Australia,Chicken McNuggets - 40pc,29.45,20.69,All Day Menu,Breakfast Menu
15,2023/01/19,Thu,Australia,Mighty McMuffin,8.25,5.80,McMuffins,Breakfast Menu
16,2023/01/19,Thu,Australia,Double Bacon & Egg McMuffin,6.95,4.88,McMuffins,Breakfast Menu
17,2023/01/19,Thu,Australia,Bacon & Egg McMuffin,5.95,4.18,McMuffins,Breakfast Menu
18,2023/01/19,Thu,Australia,Double Sausage & Egg McMuffin,7.35,5.16,McMuffins,Breakfast Menu
19,2023/01/19,Thu,Australia,Sausage & Egg McMuffin,6.30,4.43,McMuffins,Breakfast Menu
20,2023/01/19,Thu,Australia,Double Sausage McMuffin,7.15,5.02,McMuffins,Breakfast Menu
21,2023/01/19,Thu,Australia,Sausage McMuffin,5.75,4.04,McMuffins,Breakfast Menu
22,2023/01/19,Thu,Australia,Big Brekkie Burger,9.35,6.57,McMuffins,Breakfast Menu
23,2023/01/19,Thu,Australia,Brekkie Bundle,29.95,21.04,McMuffins,Breakfast Menu
24,2023/01/19,Thu,Australia,Small Chocolate Shake,5.50,3.86,Shakes & Frappes,Breakfast Menu
25,2023/01/19,Thu,Australia,Small Strawberry Shake,5.50,3.86,Shakes & Frappes,Breakfast Menu
