,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/08/03,Thu,Australia,Bacon & Egg McMuffin,6.15,4.02,Most popular,Breakfast Menu
2,2023/08/03,Thu,Australia,Big Mac,8.00,5.24,Most popular,Breakfast Menu
3,2023/08/03,Thu,Australia,Double Cheeseburger,6.35,4.16,Most popular,Breakfast Menu
4,2023/08/03,Thu,Australia,Chicken McNuggets - 6pc,8.35,5.46,Most popular,Breakfast Menu
5,2023/08/03,Thu,Australia,Cheeseburger,4.80,3.14,Most popular,Breakfast Menu
6,2023/08/03,Thu,Australia,Sausage & Egg McMuffin,6.45,4.22,Most popular,Breakfast Menu
7,2023/08/03,Thu,Australia,OREO® McFlurry,6.75,4.42,Most popular,Breakfast Menu
8,2023/08/03,Thu,Australia,Hot Fudge Sundae,5.20,3.40,Most popular,Breakfast Menu
9,2023/08/03,Thu,Australia,Mighty McMuffin,8.45,5.53,Most popular,Breakfast Menu
10,2023/08/03,Thu,Australia,Hotcakes with Butter & Syrup,7.40,4.84,Most popular,Breakfast Menu
11,2023/08/03,Thu,Australia,Hash Brown,3.40,2.23,Most Popular,Breakfast Menu
12,2023/08/03,Thu,Australia,Bacon & Egg McMuffin,6.15,4.02,Most Popular,Breakfast Menu
13,2023/08/03,Thu,Australia,Mighty McMuffin,8.45,5.53,Most Popular,Breakfast Menu
14,2023/08/03,Thu,Australia,Sausage & Egg McMuffin,6.45,4.22,Most Popular,Breakfast Menu
15,2023/08/03,Thu,Australia,Hotcakes with Butter & Syrup,7.40,4.84,Most Popular,Breakfast Menu
16,2023/08/03,Thu,Australia,Brekkie Bundle,29.95,19.60,Most Popular,Breakfast Menu
17,2023/08/03,Thu,Australia,Double Cheeseburger,6.35,4.16,All Day Menu,Breakfast Menu
18,2023/08/03,Thu,Australia,Cheeseburger,4.80,3.14,All Day Menu,Breakfast Menu
19,2023/08/03,Thu,Australia,Chicken McNuggets - 6pc,8.35,5.46,All Day Menu,Breakfast Menu
20,2023/08/03,Thu,Australia,Big Mac,8.00,5.24,All Day Menu,Breakfast Menu
21,2023/08/03,Thu,Australia,Small Fries,3.40,2.23,All Day Menu,Breakfast Menu
22,2023/08/03,Thu,Australia,Chicken McNuggets - 20pc,15.45,10.11,All Day Menu,Breakfast Menu
23,2023/08/03,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.53,All Day Menu,Breakfast Menu
24,2023/08/03,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.27,All Day Menu,Breakfast Menu
25,2023/08/03,Thu,Australia,Bacon & Egg McMuffin,6.15,4.02,McMuffins,Breakfast Menu
26,2023/08/03,Thu,Australia,Sausage & Egg McMuffin,6.45,4.22,McMuffins,Breakfast Menu
27,2023/08/03,Thu,Australia,Mighty McMuffin,8.45,5.53,McMuffins,Breakfast Menu
28,2023/08/03,Thu,Australia,Sausage McMuffin,6.00,3.93,McMuffins,Breakfast Menu
29,2023/08/03,Thu,Australia,Double Sausage & Egg McMuffin,7.50,4.91,McMuffins,Breakfast Menu
30,2023/08/03,Thu,Australia,Big Brekkie Burger,9.35,6.12,McMuffins,Breakfast Menu
31,2023/08/03,Thu,Australia,Double Bacon & Egg McMuffin,7.20,4.71,McMuffins,Breakfast Menu
32,2023/08/03,Thu,Australia,Double Sausage McMuffin,7.40,4.84,McMuffins,Breakfast Menu
33,2023/08/03,Thu,Australia,Brekkie Bundle,29.95,19.60,McMuffins,Breakfast Menu
34,2023/08/03,Thu,Australia,Small Chocolate Shake,5.65,3.70,Shakes & Frappes,Breakfast Menu
35,2023/08/03,Thu,Australia,Medium Chocolate Frappé,6.10,3.99,Shakes & Frappes,Breakfast Menu
36,2023/08/03,Thu,Australia,Medium Coffee Frappé,6.10,3.99,Shakes & Frappes,Breakfast Menu
37,2023/08/03,Thu,Australia,Small Vanilla Shake,5.65,3.70,Shakes & Frappes,Breakfast Menu
38,2023/08/03,Thu,Australia,Medium Salted Caramel Frappé,6.10,3.99,Shakes & Frappes,Breakfast Menu
39,2023/08/03,Thu,Australia,Small Strawberry Shake,5.65,3.70,Shakes & Frappes,Breakfast Menu
40,2023/08/03,Thu,Australia,Small Coke®,4.30,2.81,Soft Drinks,Breakfast Menu
41,2023/08/03,Thu,Australia,Small Coke® No Sugar,4.30,2.81,Soft Drinks,Breakfast Menu
42,2023/08/03,Thu,Australia,Small Frozen Coke®,4.30,2.81,Soft Drinks,Breakfast Menu
