,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/09/11,Mon,Australia,Hash Brown,3.40,2.17,Most Popular,Breakfast Menu
2,2023/09/11,Mon,Australia,Mighty McMuffin,8.45,5.39,Most Popular,Breakfast Menu
3,2023/09/11,Mon,Australia,Bacon & Egg McMuffin,6.35,4.05,Most Popular,Breakfast Menu
4,2023/09/11,Mon,Australia,Sausage & Egg McMuffin,6.75,4.31,Most Popular,Breakfast Menu
5,2023/09/11,Mon,Australia,Brekkie Bundle,29.95,19.11,Most Popular,Breakfast Menu
6,2023/09/11,Mon,Australia,Hotcakes with Butter & Syrup,7.50,4.79,Most Popular,Breakfast Menu
7,2023/09/11,Mon,Australia,Monopoly Hotcakes Bundle,7.45,4.75,Monopoly Bundles,Breakfast Menu
8,2023/09/11,Mon,Australia,Monopoly 20pc McNugget Bundle,28.90,18.44,Monopoly Bundles,Breakfast Menu
9,2023/09/11,Mon,Australia,Monopoly 10pc Chicken McNuggets Bundle,22.80,14.55,Monopoly Bundles,Breakfast Menu
10,2023/09/11,Mon,Australia,Hash Brown,3.40,2.17,Monopoly Bundles,Breakfast Menu
11,2023/09/11,Mon,Australia,Large Fries,4.65,2.97,Monopoly Bundles,Breakfast Menu
12,2023/09/11,Mon,Australia,Big Mac,8.20,5.23,All Day Menu,Breakfast Menu
13,2023/09/11,Mon,Australia,Cheeseburger,4.90,3.13,All Day Menu,Breakfast Menu
14,2023/09/11,Mon,Australia,Double Cheeseburger,6.40,4.08,All Day Menu,Breakfast Menu
15,2023/09/11,Mon,Australia,Small Fries,3.60,2.30,All Day Menu,Breakfast Menu
16,2023/09/11,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.45,All Day Menu,Breakfast Menu
17,2023/09/11,Mon,Australia,Chicken McNuggets - 6pc,8.40,5.36,All Day Menu,Breakfast Menu
18,2023/09/11,Mon,Australia,Chicken McNuggets - 20pc,15.65,9.99,All Day Menu,Breakfast Menu
19,2023/09/11,Mon,Australia,Chicken McNuggets - 40pc,29.45,18.79,All Day Menu,Breakfast Menu
20,2023/09/11,Mon,Australia,Mighty McMuffin,8.45,5.39,McMuffins,Breakfast Menu
21,2023/09/11,Mon,Australia,Double Bacon & Egg McMuffin,7.40,4.72,McMuffins,Breakfast Menu
22,2023/09/11,Mon,Australia,Double Sausage & Egg McMuffin,7.90,5.04,McMuffins,Breakfast Menu
23,2023/09/11,Mon,Australia,Bacon & Egg McMuffin,6.35,4.05,McMuffins,Breakfast Menu
24,2023/09/11,Mon,Australia,Sausage & Egg McMuffin,6.75,4.31,McMuffins,Breakfast Menu
25,2023/09/11,Mon,Australia,Sausage McMuffin,6.00,3.83,McMuffins,Breakfast Menu
26,2023/09/11,Mon,Australia,Double Sausage McMuffin,7.50,4.79,McMuffins,Breakfast Menu
27,2023/09/11,Mon,Australia,Big Brekkie Burger,9.80,6.25,McMuffins,Breakfast Menu
