,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/01/13,Fri,Australia,Mighty McMuffin,8.25,5.76,Most Popular,Breakfast Menu
2,2023/01/13,Fri,Australia,Bacon & Egg McMuffin,5.95,4.15,Most Popular,Breakfast Menu
3,2023/01/13,Fri,Australia,Sausage & Egg McMuffin,6.30,4.40,Most Popular,Breakfast Menu
4,2023/01/13,Fri,Australia,Brekkie Bundle,29.95,20.91,Most Popular,Breakfast Menu
5,2023/01/13,Fri,Australia,Hotcakes with Butter & Syrup,7.20,5.03,Most Popular,Breakfast Menu
6,2023/01/13,Fri,Australia,Hash Brown,3.35,2.34,Most Popular,Breakfast Menu
7,2023/01/13,Fri,Australia,Big Mac,7.85,5.48,All Day Menu,Breakfast Menu
8,2023/01/13,Fri,Australia,Cheeseburger,4.70,3.28,All Day Menu,Breakfast Menu
9,2023/01/13,Fri,Australia,Double Cheeseburger,6.20,4.33,All Day Menu,Breakfast Menu
10,2023/01/13,Fri,Australia,Small Fries,3.40,2.37,All Day Menu,Breakfast Menu
11,2023/01/13,Fri,Australia,Chicken McNuggets - 3pc,5.40,3.77,All Day Menu,Breakfast Menu
12,2023/01/13,Fri,Australia,Chicken McNuggets - 6pc,8.10,5.66,All Day Menu,Breakfast Menu
13,2023/01/13,Fri,Australia,Chicken McNuggets - 20pc,15.25,10.65,All Day Menu,Breakfast Menu
14,2023/01/13,Fri,Australia,Chicken McNuggets - 40pc,29.45,20.56,All Day Menu,Breakfast Menu
15,2023/01/13,Fri,Australia,Mighty McMuffin,8.25,5.76,McMuffins,Breakfast Menu
16,2023/01/13,Fri,Australia,Double Bacon & Egg McMuffin,6.95,4.85,McMuffins,Breakfast Menu
17,2023/01/13,Fri,Australia,Bacon & Egg McMuffin,5.95,4.15,McMuffins,Breakfast Menu
18,2023/01/13,Fri,Australia,Double Sausage & Egg McMuffin,7.35,5.13,McMuffins,Breakfast Menu
19,2023/01/13,Fri,Australia,Sausage & Egg McMuffin,6.30,4.40,McMuffins,Breakfast Menu
20,2023/01/13,Fri,Australia,Sausage McMuffin,5.75,4.01,McMuffins,Breakfast Menu
21,2023/01/13,Fri,Australia,Double Sausage McMuffin,7.15,4.99,McMuffins,Breakfast Menu
22,2023/01/13,Fri,Australia,Big Brekkie Burger,9.35,6.53,McMuffins,Breakfast Menu
23,2023/01/13,Fri,Australia,Brekkie Bundle,29.95,20.91,McMuffins,Breakfast Menu
24,2023/01/13,Fri,Australia,Small Chocolate Shake,5.50,3.84,Shakes & Frappes,Breakfast Menu
25,2023/01/13,Fri,Australia,Small Strawberry Shake,5.50,3.84,Shakes & Frappes,Breakfast Menu
26,2023/01/13,Fri,Australia,Small Vanilla Shake,5.50,3.84,Shakes & Frappes,Breakfast Menu
27,2023/01/13,Fri,Australia,Medium Chocolate Frappé,6.10,4.26,Shakes & Frappes,Breakfast Menu
28,2023/01/13,Fri,Australia,Medium Coffee Frappé,6.10,4.26,Shakes & Frappes,Breakfast Menu
29,2023/01/13,Fri,Australia,Medium Salted Caramel Frappé,6.10,4.26,Shakes & Frappes,Breakfast Menu
30,2023/01/13,Fri,Australia,Small Hokey Pokey Shake,5.50,3.84,Shakes & Frappes,Breakfast Menu
31,2023/01/13,Fri,Australia,Small Coke®,4.20,2.93,Soft Drinks,Breakfast Menu
32,2023/01/13,Fri,Australia,Small Sprite® Zero Sugar,4.20,2.93,Soft Drinks,Breakfast Menu
33,2023/01/13,Fri,Australia,Small Fanta®,4.20,2.93,Soft Drinks,Breakfast Menu
34,2023/01/13,Fri,Australia,Small Coke® No Sugar,4.20,2.93,Soft Drinks,Breakfast Menu
35,2023/01/13,Fri,Australia,Small Vanilla Coke®,4.20,2.93,Soft Drinks,Breakfast Menu
36,2023/01/13,Fri,Australia,Small Sparkling Water,4.20,2.93,Soft Drinks,Breakfast Menu
37,2023/01/13,Fri,Australia,Small Frozen Coke®,4.20,2.93,Soft Drinks,Breakfast Menu
38,2023/01/13,Fri,Australia,Blueberry Muffin,4.50,3.14,Desserts,Breakfast Menu
39,2023/01/13,Fri,Australia,Hot Apple Pie,3.45,2.41,Desserts,Breakfast Menu
40,2023/01/13,Fri,Australia,Chocolate Mud Muffin,4.50,3.14,Desserts,Breakfast Menu
