,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/09/20,Wed,Australia,Hash Brown,3.40,2.20,Most Popular,Breakfast Menu
2,2023/09/20,Wed,Australia,Mighty McMuffin,8.45,5.46,Most Popular,Breakfast Menu
3,2023/09/20,Wed,Australia,Bacon & Egg McMuffin,6.35,4.10,Most Popular,Breakfast Menu
4,2023/09/20,Wed,Australia,Sausage & Egg McMuffin,6.75,4.36,Most Popular,Breakfast Menu
5,2023/09/20,Wed,Australia,Brekkie Bundle,29.95,19.35,Most Popular,Breakfast Menu
6,2023/09/20,Wed,Australia,Hotcakes with Butter & Syrup,7.50,4.85,Most Popular,Breakfast Menu
7,2023/09/20,Wed,Australia,Monopoly Hotcakes Bundle,13.55,8.75,Monopoly Bundles,Breakfast Menu
8,2023/09/20,Wed,Australia,Monopoly 20pc McNugget Bundle,28.90,18.67,Monopoly Bundles,Breakfast Menu
9,2023/09/20,Wed,Australia,Monopoly 10pc Chicken McNuggets Bundle,22.80,14.73,Monopoly Bundles,Breakfast Menu
10,2023/09/20,Wed,Australia,Hash Brown,3.40,2.20,Monopoly Bundles,Breakfast Menu
11,2023/09/20,Wed,Australia,Large Fries,4.65,3.00,Monopoly Bundles,Breakfast Menu
12,2023/09/20,Wed,Australia,Big Mac,8.20,5.30,All Day Menu,Breakfast Menu
13,2023/09/20,Wed,Australia,Cheeseburger,4.90,3.17,All Day Menu,Breakfast Menu
14,2023/09/20,Wed,Australia,Double Cheeseburger,6.40,4.14,All Day Menu,Breakfast Menu
15,2023/09/20,Wed,Australia,Small Fries,3.60,2.33,All Day Menu,Breakfast Menu
16,2023/09/20,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.49,All Day Menu,Breakfast Menu
17,2023/09/20,Wed,Australia,Chicken McNuggets - 6pc,8.40,5.43,All Day Menu,Breakfast Menu
18,2023/09/20,Wed,Australia,Chicken McNuggets - 20pc,15.65,10.11,All Day Menu,Breakfast Menu
19,2023/09/20,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.03,All Day Menu,Breakfast Menu
20,2023/09/20,Wed,Australia,Mighty McMuffin,8.45,5.46,McMuffins,Breakfast Menu
21,2023/09/20,Wed,Australia,Double Bacon & Egg McMuffin,7.40,4.78,McMuffins,Breakfast Menu
22,2023/09/20,Wed,Australia,Double Sausage & Egg McMuffin,7.90,5.10,McMuffins,Breakfast Menu
23,2023/09/20,Wed,Australia,Bacon & Egg McMuffin,6.35,4.10,McMuffins,Breakfast Menu
24,2023/09/20,Wed,Australia,Sausage & Egg McMuffin,6.75,4.36,McMuffins,Breakfast Menu
25,2023/09/20,Wed,Australia,Sausage McMuffin,6.00,3.88,McMuffins,Breakfast Menu
26,2023/09/20,Wed,Australia,Double Sausage McMuffin,7.50,4.85,McMuffins,Breakfast Menu
27,2023/09/20,Wed,Australia,Big Brekkie Burger,9.80,6.33,McMuffins,Breakfast Menu
28,2023/09/20,Wed,Australia,Brekkie Bundle,29.95,19.35,McMuffins,Breakfast Menu
29,2023/09/20,Wed,Australia,Small Chocolate Shake,5.65,3.65,Shakes & Frappes,Breakfast Menu
30,2023/09/20,Wed,Australia,Small Strawberry Shake,5.65,3.65,Shakes & Frappes,Breakfast Menu
31,2023/09/20,Wed,Australia,Small Vanilla Shake,5.65,3.65,Shakes & Frappes,Breakfast Menu
32,2023/09/20,Wed,Australia,Medium Chocolate Frappé,6.45,4.17,Shakes & Frappes,Breakfast Menu
33,2023/09/20,Wed,Australia,Medium Coffee Frappé,6.45,4.17,Shakes & Frappes,Breakfast Menu
34,2023/09/20,Wed,Australia,Medium Salted Caramel Frappé,6.45,4.17,Shakes & Frappes,Breakfast Menu
35,2023/09/20,Wed,Australia,Small Coke®,4.30,2.78,Soft Drinks,Breakfast Menu
36,2023/09/20,Wed,Australia,Small Sprite® Zero Sugar,4.30,2.78,Soft Drinks,Breakfast Menu
37,2023/09/20,Wed,Australia,Small Fanta®,4.30,2.78,Soft Drinks,Breakfast Menu
38,2023/09/20,Wed,Australia,Small Coke® Zero Sugar,4.30,2.78,Soft Drinks,Breakfast Menu
39,2023/09/20,Wed,Australia,Small Vanilla Coke®,4.30,2.78,Soft Drinks,Breakfast Menu
40,2023/09/20,Wed,Australia,Small Sparkling Water,4.30,2.78,Soft Drinks,Breakfast Menu
41,2023/09/20,Wed,Australia,Small Frozen Coke®,4.30,2.78,Soft Drinks,Breakfast Menu
42,2023/09/20,Wed,Australia,Small Frozen Fanta® Flavours,4.30,2.78,Soft Drinks,Breakfast Menu
43,2023/09/20,Wed,Australia,Apple Crumble Muffin,5.00,3.23,Desserts,Breakfast Menu
44,2023/09/20,Wed,Australia,Double Choc Muffin,5.00,3.23,Desserts,Breakfast Menu
45,2023/09/20,Wed,Australia,Raspberry & Custard Pie,3.80,2.46,Desserts,Breakfast Menu
46,2023/09/20,Wed,Australia,Hot Apple Pie,3.80,2.46,Desserts,Breakfast Menu
47,2023/09/20,Wed,Australia,Raspberry & Custard Pie McFlurry,6.80,4.39,Desserts,Breakfast Menu
48,2023/09/20,Wed,Australia,Apple Slices,3.70,2.39,Desserts,Breakfast Menu
49,2023/09/20,Wed,Australia,McDonaldland Cookies,1.90,1.23,Desserts,Breakfast Menu
50,2023/09/20,Wed,Australia,Hot Fudge Sundae,5.20,3.36,Desserts,Breakfast Menu
51,2023/09/20,Wed,Australia,Caramel Sundae,5.20,3.36,Desserts,Breakfast Menu
52,2023/09/20,Wed,Australia,Strawberry Sundae,5.20,3.36,Desserts,Breakfast Menu
53,2023/09/20,Wed,Australia,M&M'S® MINIS McFlurry,6.80,4.39,Desserts,Breakfast Menu
54,2023/09/20,Wed,Australia,OREO® McFlurry,6.80,4.39,Desserts,Breakfast Menu
55,2023/09/20,Wed,Australia,Apple Crumble Muffin,5.00,3.23,More Brekkie Favourites,Breakfast Menu
56,2023/09/20,Wed,Australia,Hash Brown,3.40,2.20,More Brekkie Favourites,Breakfast Menu
57,2023/09/20,Wed,Australia,Double Choc Muffin,5.00,3.23,More Brekkie Favourites,Breakfast Menu
58,2023/09/20,Wed,Australia,Big Brekkie Burger,9.80,6.33,More Brekkie Favourites,Breakfast Menu
59,2023/09/20,Wed,Australia,Hotcakes with Butter & Syrup,7.50,4.85,More Brekkie Favourites,Breakfast Menu
60,2023/09/20,Wed,Australia,Apple Slices,3.70,2.39,More Brekkie Favourites,Breakfast Menu
61,2023/09/20,Wed,Australia,Yoplait Miam Strawberry Yoghurt,3.80,2.46,More Brekkie Favourites,Breakfast Menu
62,2023/09/20,Wed,Australia,Truffle Flavoured Mayo,0.75,0.48,Breakfast Condiments,Breakfast Menu
63,2023/09/20,Wed,Australia,Spicy Buffalo Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
64,2023/09/20,Wed,Australia,Outback BBQ Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
65,2023/09/20,Wed,Australia,Wasabi Flavoured Mayo,0.75,0.48,Breakfast Condiments,Breakfast Menu
66,2023/09/20,Wed,Australia,Hot Cake Syrup,1.10,0.71,Breakfast Condiments,Breakfast Menu
67,2023/09/20,Wed,Australia,Tomato Chilli Jam,0.75,0.48,Breakfast Condiments,Breakfast Menu
68,2023/09/20,Wed,Australia,Sweet 'n Sour Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
69,2023/09/20,Wed,Australia,Barbecue Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
70,2023/09/20,Wed,Australia,McChicken Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
71,2023/09/20,Wed,Australia,Mustard Sauce,0.75,0.48,Breakfast Condiments,Breakfast Menu
72,2023/09/20,Wed,Australia,Ketchup,0.30,0.19,Breakfast Condiments,Breakfast Menu
73,2023/09/20,Wed,Australia,Small Birthday Cake Flavoured Iced Latte,7.90,5.10,McCafe Drinks,Breakfast Menu
74,2023/09/20,Wed,Australia,Small Birthday Cake Flavoured Latte,5.65,3.65,McCafe Drinks,Breakfast Menu
75,2023/09/20,Wed,Australia,Small Iced Latté McCafé,5.50,3.55,McCafe Drinks,Breakfast Menu
76,2023/09/20,Wed,Australia,Small Cappuccino McCafe,5.15,3.33,McCafe Drinks,Breakfast Menu
77,2023/09/20,Wed,Australia,Small Flat White McCafe,5.15,3.33,McCafe Drinks,Breakfast Menu
78,2023/09/20,Wed,Australia,Small Long Black McCafe,5.15,3.33,McCafe Drinks,Breakfast Menu
79,2023/09/20,Wed,Australia,Small Hot Chocolate McCafé,4.90,3.17,McCafe Drinks,Breakfast Menu
80,2023/09/20,Wed,Australia,Small Latté McCafe,5.15,3.33,McCafe Drinks,Breakfast Menu
81,2023/09/20,Wed,Australia,Small Mocha McCafe,5.30,3.42,McCafe Drinks,Breakfast Menu
82,2023/09/20,Wed,Australia,Espresso McCafé,4.10,2.65,McCafe Drinks,Breakfast Menu
83,2023/09/20,Wed,Australia,Macchiato McCafé,4.10,2.65,McCafe Drinks,Breakfast Menu
84,2023/09/20,Wed,Australia,Piccolo Latte,4.10,2.65,McCafe Drinks,Breakfast Menu
85,2023/09/20,Wed,Australia,Small Chai Latte McCafé,5.10,3.30,McCafe Drinks,Breakfast Menu
86,2023/09/20,Wed,Australia,Small McCafé Deluxe Iced Coffee,7.60,4.91,McCafe Drinks,Breakfast Menu
87,2023/09/20,Wed,Australia,Small Iced Mocha McCafé,5.50,3.55,McCafe Drinks,Breakfast Menu
88,2023/09/20,Wed,Australia,Small Iced Chocolate McCafé,5.75,3.72,McCafe Drinks,Breakfast Menu
89,2023/09/20,Wed,Australia,Small Iced Chai Latte McCafé,5.15,3.33,McCafe Drinks,Breakfast Menu
90,2023/09/20,Wed,Australia,Small Iced Long Black - McCafé,5.25,3.39,McCafe Drinks,Breakfast Menu
91,2023/09/20,Wed,Australia,Zoetic Green Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
92,2023/09/20,Wed,Australia,Zoetic English Breakfast Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
93,2023/09/20,Wed,Australia,Zoetic Peppermint Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
94,2023/09/20,Wed,Australia,Small Flavoured Iced Latte McCafé,6.40,4.14,McCafe Drinks,Breakfast Menu
95,2023/09/20,Wed,Australia,Small Orange Juice,5.10,3.30,Juice & Bottled Drinks,Breakfast Menu
96,2023/09/20,Wed,Australia,Apple Juice 250mL,4.75,3.07,Juice & Bottled Drinks,Breakfast Menu
97,2023/09/20,Wed,Australia,Bottled Water 250mL,4.35,2.81,Juice & Bottled Drinks,Breakfast Menu
98,2023/09/20,Wed,Australia,CalciYum™ Chocolate Flavoured Milk,5.15,3.33,Juice & Bottled Drinks,Breakfast Menu
99,2023/09/20,Wed,Australia,Bottled Water 600mL,5.15,3.33,Juice & Bottled Drinks,Breakfast Menu
100,2023/09/20,Wed,Australia,Bottled Water 600mL,5.15,3.33,RMHC Support,Breakfast Menu
101,2023/09/20,Wed,Australia,Monopoly Iconic Bundle,21.20,13.70,Monopoly Bundles,Overnight Menu
102,2023/09/20,Wed,Australia,Monopoly 10pc Chicken McNuggets Bundle,22.80,14.73,Monopoly Bundles,Overnight Menu
103,2023/09/20,Wed,Australia,Monopoly 20pc McNugget Bundle,28.90,18.67,Monopoly Bundles,Overnight Menu
104,2023/09/20,Wed,Australia,Hash Brown,3.40,2.20,Monopoly Bundles,Overnight Menu
105,2023/09/20,Wed,Australia,Chicken McNuggets - 20pc,15.65,10.11,Monopoly Bundles,Overnight Menu
106,2023/09/20,Wed,Australia,Chicken McNuggets - 10pc,10.40,6.72,Monopoly Bundles,Overnight Menu
107,2023/09/20,Wed,Australia,Large Fries,4.65,3.00,Monopoly Bundles,Overnight Menu
108,2023/09/20,Wed,Australia,Mozzarella Sticks,4.25,2.75,Family & Sharing,Overnight Menu
109,2023/09/20,Wed,Australia,Meal For 2,29.95,19.35,Family & Sharing,Overnight Menu
110,2023/09/20,Wed,Australia,McValue Box,30.95,20.00,Family & Sharing,Overnight Menu
111,2023/09/20,Wed,Australia,McFavourites Box,47.95,30.98,Family & Sharing,Overnight Menu
112,2023/09/20,Wed,Australia,McFamily Box,57.95,37.44,Family & Sharing,Overnight Menu
113,2023/09/20,Wed,Australia,Chicken McNuggets - 20pc,15.65,10.11,Family & Sharing,Overnight Menu
114,2023/09/20,Wed,Australia,Chicken McNuggets - 10pc,10.40,6.72,Family & Sharing,Overnight Menu
115,2023/09/20,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.03,Family & Sharing,Overnight Menu
116,2023/09/20,Wed,Australia,Big Mac,8.20,5.30,Beef,Overnight Menu
117,2023/09/20,Wed,Australia,Double Big Mac,10.15,6.56,Beef,Overnight Menu
118,2023/09/20,Wed,Australia,Double Cheeseburger,6.40,4.14,Beef,Overnight Menu
119,2023/09/20,Wed,Australia,Triple Cheeseburger,9.30,6.01,Beef,Overnight Menu
120,2023/09/20,Wed,Australia,Quarter Pounder,8.15,5.27,Beef,Overnight Menu
121,2023/09/20,Wed,Australia,Cheeseburger,4.90,3.17,Beef,Overnight Menu
122,2023/09/20,Wed,Australia,Double Quarter Pounder,10.70,6.91,Beef,Overnight Menu
123,2023/09/20,Wed,Australia,Hamburger,4.30,2.78,Beef,Overnight Menu
124,2023/09/20,Wed,Australia,McSpicy Burger,11.20,7.24,Chicken & Fish,Overnight Menu
125,2023/09/20,Wed,Australia,McChicken,8.20,5.30,Chicken & Fish,Overnight Menu
126,2023/09/20,Wed,Australia,Double McChicken,10.95,7.07,Chicken & Fish,Overnight Menu
127,2023/09/20,Wed,Australia,Double Filet-O-Fish,9.40,6.07,Chicken & Fish,Overnight Menu
128,2023/09/20,Wed,Australia,Filet-O-Fish,7.15,4.62,Chicken & Fish,Overnight Menu
129,2023/09/20,Wed,Australia,Chicken 'n' Cheese,6.10,3.94,Chicken & Fish,Overnight Menu
130,2023/09/20,Wed,Australia,Chicken McNuggets - 20pc,15.65,10.11,Chicken & Fish,Overnight Menu
131,2023/09/20,Wed,Australia,Chicken McNuggets - 10pc,10.40,6.72,Chicken & Fish,Overnight Menu
132,2023/09/20,Wed,Australia,Chicken McNuggets - 6pc,8.40,5.43,Chicken & Fish,Overnight Menu
133,2023/09/20,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.49,Chicken & Fish,Overnight Menu
134,2023/09/20,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.03,Chicken & Fish,Overnight Menu
135,2023/09/20,Wed,Australia,McChicken Burger,8.20,5.30,Chicken & Fish,Overnight Menu
136,2023/09/20,Wed,Australia,Chicken McNuggets - 20pc,15.65,10.11,Chicken McNuggets,Overnight Menu
137,2023/09/20,Wed,Australia,Chicken McNuggets - 10pc,10.40,6.72,Chicken McNuggets,Overnight Menu
138,2023/09/20,Wed,Australia,Chicken McNuggets - 6pc,8.40,5.43,Chicken McNuggets,Overnight Menu
139,2023/09/20,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.49,Chicken McNuggets,Overnight Menu
140,2023/09/20,Wed,Australia,Chicken McNuggets - 40pc,29.45,19.03,Chicken McNuggets,Overnight Menu
141,2023/09/20,Wed,Australia,Mozzarella Sticks,4.25,2.75,Snacks & Fries,Overnight Menu
142,2023/09/20,Wed,Australia,Hash Brown,3.40,2.20,Snacks & Fries,Overnight Menu
143,2023/09/20,Wed,Australia,Large Fries,4.65,3.00,Snacks & Fries,Overnight Menu
144,2023/09/20,Wed,Australia,Cheeseburger,4.90,3.17,Snacks & Fries,Overnight Menu
145,2023/09/20,Wed,Australia,Raspberry & Custard Pie,3.80,2.46,Snacks & Fries,Overnight Menu
146,2023/09/20,Wed,Australia,Hamburger,4.30,2.78,Snacks & Fries,Overnight Menu
147,2023/09/20,Wed,Australia,Hot Apple Pie,3.80,2.46,Snacks & Fries,Overnight Menu
148,2023/09/20,Wed,Australia,Apple Slices,3.70,2.39,Snacks & Fries,Overnight Menu
149,2023/09/20,Wed,Australia,Chicken McNuggets - 6pc,8.40,5.43,Snacks & Fries,Overnight Menu
150,2023/09/20,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.49,Snacks & Fries,Overnight Menu
151,2023/09/20,Wed,Australia,Grape Tomatoes,3.35,2.16,Snacks & Fries,Overnight Menu
