,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
0,2022/04/28,Thu,Malaysia,Samurai Beef Burger,12.74,2.92,Samurai,Regular
1,2022/04/28,Thu,Malaysia,Double Samurai Beef Burger,16.51,3.79,Samurai,Regular
2,2022/04/28,Thu,Malaysia,Samurai Chicken Burger,12.74,2.92,Samurai,Regular
3,2022/04/28,Thu,Malaysia,Double Samurai Chicken Burger,16.51,3.79,Samurai,Regular
4,2022/04/28,Thu,Malaysia,Banana Pie,4.25,0.97,Samurai,Regular
5,2022/04/28,Thu,Malaysia,Dinosaur McFlurry™,6.51,1.49,Samurai,Regular
6,2022/04/28,Thu,Malaysia,Bubur Ayam McD™ (Medium),8.21,1.88,Malaysian Morning,Breakfast
7,2022/04/28,Thu,Malaysia,Bubur Ayam McD™ (Small),6.98,1.60,Malaysian Morning,Breakfast
8,2022/04/28,Thu,Malaysia,Dinosaur McFlurry™,6.51,1.49,Malaysian Morning,Breakfast
9,2022/04/28,Thu,Malaysia,Samurai Beef Burger,13.68,3.14,Set Duo,Regular
10,2022/04/28,Thu,Malaysia,Double Samurai Beef Burger,17.45,4.00,Set Duo,Regular
11,2022/04/28,Thu,Malaysia,Samurai Chicken Burger,13.68,3.14,Set Duo,Regular
12,2022/04/28,Thu,Malaysia,Double Samurai Chicken Burger,17.45,4.00,Set Duo,Regular
13,2022/04/28,Thu,Malaysia,Beef Foldover™ with Harissa Sauce,16.51,3.79,Set Duo,Regular
14,2022/04/28,Thu,Malaysia,Beef Foldover™ with Garlic Mayo,16.51,3.79,Set Duo,Regular
15,2022/04/28,Thu,Malaysia,Chicken Foldover™ with Harissa Sauce,15.57,3.57,Set Duo,Regular
16,2022/04/28,Thu,Malaysia,Chicken Foldover™ with Garlic Mayo,15.57,3.57,Set Duo,Regular
17,2022/04/28,Thu,Malaysia,Spicy McCrispy Chicken,14.25,3.27,Set Duo,Regular
18,2022/04/28,Thu,Malaysia,Double Spicy McCrispy Chicken,18.02,4.13,Set Duo,Regular
19,2022/04/28,Thu,Malaysia,Spicy McCrispy Chicken with Egg,15.66,3.59,Set Duo,Regular
20,2022/04/28,Thu,Malaysia,Double Spicy McCrispy Chicken with Egg,19.43,4.46,Set Duo,Regular
21,2022/04/28,Thu,Malaysia,McChicken®,11.98,2.75,Set Duo,Regular
22,2022/04/28,Thu,Malaysia,Double McChicken®,15.00,3.44,Set Duo,Regular
23,2022/04/28,Thu,Malaysia,McChicken® with Egg,13.40,3.07,Set Duo,Regular
24,2022/04/28,Thu,Malaysia,Double McChicken® with Egg,16.42,3.77,Set Duo,Regular
25,2022/04/28,Thu,Malaysia,McChicken® Deluxe,13.58,3.11,Set Duo,Regular
26,2022/04/28,Thu,Malaysia,McChicken® Deluxe with Egg,15.00,3.44,Set Duo,Regular
27,2022/04/28,Thu,Malaysia,Spicy Chicken McDeluxe™,15.94,3.66,Set Duo,Regular
28,2022/04/28,Thu,Malaysia,Double Spicy Chicken McDeluxe™,21.89,5.02,Set Duo,Regular
29,2022/04/28,Thu,Malaysia,Spicy Chicken McDeluxe™ with Egg,17.36,3.98,Set Duo,Regular
30,2022/04/28,Thu,Malaysia,Double Spicy Chicken McDeluxe™ with Egg,23.30,5.34,Set Duo,Regular
31,2022/04/28,Thu,Malaysia,GCB™,15.94,3.66,Set Duo,Regular
32,2022/04/28,Thu,Malaysia,Double GCB™,21.89,5.02,Set Duo,Regular
33,2022/04/28,Thu,Malaysia,GCB™ with Egg,17.36,3.98,Set Duo,Regular
34,2022/04/28,Thu,Malaysia,Double GCB™ with Egg,23.30,5.34,Set Duo,Regular
35,2022/04/28,Thu,Malaysia,Spicy Double Beef with Cheese,13.96,3.20,Set Duo,Regular
36,2022/04/28,Thu,Malaysia,Spicy Triple Beef with Cheese,18.68,4.28,Set Duo,Regular
37,2022/04/28,Thu,Malaysia,Spicy Double Beef with Cheese & Egg,15.38,3.53,Set Duo,Regular
38,2022/04/28,Thu,Malaysia,Spicy Triple Beef with Cheese & Egg,20.09,4.61,Set Duo,Regular
39,2022/04/28,Thu,Malaysia,Double Cheeseburger,13.96,3.20,Set Duo,Regular
40,2022/04/28,Thu,Malaysia,Triple Cheeseburger,18.68,4.28,Set Duo,Regular
41,2022/04/28,Thu,Malaysia,Quarter Pounder™ with Cheese,15.00,3.44,Set Duo,Regular
42,2022/04/28,Thu,Malaysia,Double Quarter Pounder™ with Cheese,21.60,4.95,Set Duo,Regular
43,2022/04/28,Thu,Malaysia,Big Mac™,15.00,3.44,Set Duo,Regular
44,2022/04/28,Thu,Malaysia,Mega Mac,20.19,4.63,Set Duo,Regular
45,2022/04/28,Thu,Malaysia,Filet-O-Fish,12.17,2.79,Set Duo,Regular
46,2022/04/28,Thu,Malaysia,Double Filet-O-Fish,16.42,3.77,Set Duo,Regular
47,2022/04/28,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs),16.51,3.79,Set Duo,Regular
48,2022/04/28,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs),16.51,3.79,Set Duo,Regular
49,2022/04/28,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs),20.47,4.70,Set Duo,Regular
50,2022/04/28,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs),20.47,4.70,Set Duo,Regular
51,2022/04/28,Thu,Malaysia,6pcs Chicken McNuggets®,12.36,2.84,Set Duo,Regular
52,2022/04/28,Thu,Malaysia,9pcs Chicken McNuggets®,15.57,3.57,Set Duo,Regular
53,2022/04/28,Thu,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.81,Crazy Hour,Regular
