,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
0,2022/04/21,Thu,Malaysia,Chicken Foldover™ with Garlic Mayo,13.68,3.19,Indahnya Ramadan,Regular
1,2022/04/21,Thu,Malaysia,Chicken Foldover™ with Harissa Sauce,13.68,3.19,Indahnya Ramadan,Regular
2,2022/04/21,Thu,Malaysia,Beef Foldover™ with Garlic Mayo,14.62,3.41,Indahnya Ramadan,Regular
3,2022/04/21,Thu,Malaysia,Beef Foldover™ with Harissa Sauce,14.62,3.41,Indahnya Ramadan,Regular
4,2022/04/21,Thu,Malaysia,Apple Pie,4.43,1.03,Indahnya Ramadan,Regular
5,2022/04/21,Thu,Malaysia,Nasi Lemak McD™,5.65,1.32,Indahnya Ramadan,Regular
6,2022/04/21,Thu,Malaysia,Bubur Ayam McD™ (Medium),8.21,1.92,Malaysian Morning,Breakfast
7,2022/04/21,Thu,Malaysia,Bubur Ayam McD™ (Small),6.98,1.63,Malaysian Morning,Breakfast
8,2022/04/21,Thu,Malaysia,Nasi Lemak McD™,5.65,1.32,Malaysian Morning,Breakfast
9,2022/04/21,Thu,Malaysia,Beef Foldover™ with Harissa Sauce,16.51,3.86,Set Duo,Regular
10,2022/04/21,Thu,Malaysia,Chicken Foldover™ with Garlic Mayo,15.57,3.64,Set Duo,Regular
11,2022/04/21,Thu,Malaysia,Chicken Foldover™ with Harissa Sauce,15.57,3.64,Set Duo,Regular
12,2022/04/21,Thu,Malaysia,Beef Foldover™ with Garlic Mayo,16.51,3.86,Set Duo,Regular
13,2022/04/21,Thu,Malaysia,Spicy McCrispy Chicken,14.25,3.33,Set Duo,Regular
14,2022/04/21,Thu,Malaysia,Double Spicy McCrispy Chicken,18.02,4.21,Set Duo,Regular
15,2022/04/21,Thu,Malaysia,Spicy McCrispy Chicken with Egg,15.66,3.66,Set Duo,Regular
16,2022/04/21,Thu,Malaysia,Double Spicy McCrispy Chicken with Egg,19.43,4.54,Set Duo,Regular
17,2022/04/21,Thu,Malaysia,McChicken®,11.98,2.80,Set Duo,Regular
18,2022/04/21,Thu,Malaysia,Double McChicken®,15.00,3.50,Set Duo,Regular
19,2022/04/21,Thu,Malaysia,McChicken® with Egg,13.40,3.13,Set Duo,Regular
20,2022/04/21,Thu,Malaysia,Double McChicken® with Egg,16.42,3.83,Set Duo,Regular
21,2022/04/21,Thu,Malaysia,McChicken® Deluxe,13.58,3.17,Set Duo,Regular
22,2022/04/21,Thu,Malaysia,Spicy Chicken McDeluxe™,15.94,3.72,Set Duo,Regular
23,2022/04/21,Thu,Malaysia,Double Spicy Chicken McDeluxe™,21.89,5.11,Set Duo,Regular
24,2022/04/21,Thu,Malaysia,Spicy Chicken McDeluxe™ with Egg,17.36,4.05,Set Duo,Regular
25,2022/04/21,Thu,Malaysia,Double Spicy Chicken McDeluxe™ with Egg,23.30,5.44,Set Duo,Regular
26,2022/04/21,Thu,Malaysia,McChicken® Deluxe with Egg,15.00,3.50,Set Duo,Regular
27,2022/04/21,Thu,Malaysia,GCB™,15.94,3.72,Set Duo,Regular
28,2022/04/21,Thu,Malaysia,Double GCB™,21.89,5.11,Set Duo,Regular
29,2022/04/21,Thu,Malaysia,GCB™ with Egg,17.36,4.05,Set Duo,Regular
30,2022/04/21,Thu,Malaysia,Double GCB™ with Egg,23.30,5.44,Set Duo,Regular
31,2022/04/21,Thu,Malaysia,Spicy Double Beef with Cheese & Egg,15.38,3.59,Set Duo,Regular
32,2022/04/21,Thu,Malaysia,Spicy Triple Beef with Cheese & Egg,20.09,4.69,Set Duo,Regular
33,2022/04/21,Thu,Malaysia,Spicy Double Beef with Cheese,13.96,3.26,Set Duo,Regular
34,2022/04/21,Thu,Malaysia,Spicy Triple Beef with Cheese,18.68,4.36,Set Duo,Regular
35,2022/04/21,Thu,Malaysia,Double Cheeseburger,13.96,3.26,Set Duo,Regular
36,2022/04/21,Thu,Malaysia,Quarter Pounder™ with Cheese,15.00,3.50,Set Duo,Regular
37,2022/04/21,Thu,Malaysia,Triple Cheeseburger,18.68,4.36,Set Duo,Regular
38,2022/04/21,Thu,Malaysia,Big Mac™,15.00,3.50,Set Duo,Regular
39,2022/04/21,Thu,Malaysia,Double Quarter Pounder™ with Cheese,21.60,5.04,Set Duo,Regular
40,2022/04/21,Thu,Malaysia,Mega Mac,20.19,4.71,Set Duo,Regular
41,2022/04/21,Thu,Malaysia,Filet-O-Fish,12.17,2.84,Set Duo,Regular
42,2022/04/21,Thu,Malaysia,Double Filet-O-Fish,16.42,3.83,Set Duo,Regular
43,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs),16.51,3.86,Set Duo,Regular
44,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs),16.51,3.86,Set Duo,Regular
45,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs),20.47,4.78,Set Duo,Regular
46,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs),20.47,4.78,Set Duo,Regular
47,2022/04/21,Thu,Malaysia,6pcs Chicken McNuggets®,12.36,2.89,Set Duo,Regular
48,2022/04/21,Thu,Malaysia,9pcs Chicken McNuggets®,15.57,3.64,Set Duo,Regular
49,2022/04/21,Thu,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.86,Crazy Hour,Regular
50,2022/04/21,Thu,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.86,Crazy Hour,Regular
51,2022/04/21,Thu,Malaysia,2x Spicy Double Beef (M),18.87,4.41,Crazy Hour,Regular
52,2022/04/21,Thu,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.86,Crazy Hour,Regular
53,2022/04/21,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.86,Crazy Hour,Regular
54,2022/04/21,Thu,Malaysia,2x McChicken (M),16.98,3.97,Crazy Hour,Regular
55,2022/04/21,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),24.53,5.73,Crazy Hour,Regular
56,2022/04/21,Thu,Malaysia,2x Big Mac (M),23.58,5.51,Crazy Hour,Regular
57,2022/04/21,Thu,Malaysia,2x Double Cheeseburger (M),16.98,3.97,Crazy Hour,Regular
58,2022/04/21,Thu,Malaysia,2x Filet-O-Fish (M),16.98,3.97,Crazy Hour,Regular
59,2022/04/21,Thu,Malaysia,5pc AG Spicy,18.86,4.40,Crazy Hour,Regular
60,2022/04/21,Thu,Malaysia,5pc AG Regular,18.86,4.40,Crazy Hour,Regular
61,2022/04/21,Thu,Malaysia,McChicken® Super Value Meal,16.51,3.86,Super Value Meals,Regular
62,2022/04/21,Thu,Malaysia,McChicken® Deluxe Super Value Meal,17.92,4.18,Super Value Meals,Regular
63,2022/04/21,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,16.51,3.86,Super Value Meals,Regular
64,2022/04/21,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,16.51,3.86,Super Value Meals,Regular
65,2022/04/21,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,19.81,4.63,Super Value Meals,Regular
66,2022/04/21,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,20.28,4.74,Super Value Meals,Regular
67,2022/04/21,Thu,Malaysia,GCB™ Super Value Meal,20.28,4.74,Super Value Meals,Regular
68,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,20.28,4.74,Super Value Meals,Regular
69,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,20.28,4.74,Super Value Meals,Regular
70,2022/04/21,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,24.53,5.73,Super Value Meals,Regular
