,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/11/24,Thu,Malaysia,Spicy GCB™,12.97,2.83,Promotion,Regular
2,2022/11/24,Thu,Malaysia,Double Spicy GCB™,20.05,4.38,Promotion,Regular
3,2022/11/24,Thu,Malaysia,GCB™,12.97,2.83,Promotion,Regular
4,2022/11/24,Thu,Malaysia,Double GCB™,20.05,4.38,Promotion,Regular
5,2022/11/24,Thu,Malaysia,Iced Blended Milo with KitKat,15.00,3.28,Promotion,Regular
6,2022/11/24,Thu,Malaysia,Iced Blended Milo,14.06,3.07,Promotion,Regular
7,2022/11/24,Thu,Malaysia,Choco Bits McFlurry™,8.02,1.75,Promotion,Regular
8,2022/11/24,Thu,Malaysia,Cookies & Cream Pie,5.19,1.13,Promotion,Regular
9,2022/11/24,Thu,Malaysia,Minions Carrier,30.00,6.56,Promotion,Regular
10,2022/11/24,Thu,Malaysia,Sausage McMuffin with Egg,5.65,1.23,Promotion,Breakfast
11,2022/11/24,Thu,Malaysia,Nasi Lemak McD™,5.65,1.23,Promotion,Breakfast
12,2022/11/24,Thu,Malaysia,Iced Blended Milo with KitKat,15.00,3.28,Promotion,Breakfast
13,2022/11/24,Thu,Malaysia,Iced Blended Milo,14.06,3.07,Promotion,Breakfast
14,2022/11/24,Thu,Malaysia,Choco Bits McFlurry™,8.02,1.75,Promotion,Breakfast
15,2022/11/24,Thu,Malaysia,Cookies & Cream Pie,5.19,1.13,Promotion,Breakfast
16,2022/11/24,Thu,Malaysia,Minions Carrier,30.00,6.56,Promotion,Breakfast
17,2022/11/24,Thu,Malaysia,McChicken®,11.27,2.46,Jimat Combo,Regular
18,2022/11/24,Thu,Malaysia,6pcs Chicken McNuggets®,11.27,2.46,Jimat Combo,Regular
19,2022/11/24,Thu,Malaysia,Filet-O-Fish,12.22,2.67,Jimat Combo,Regular
20,2022/11/24,Thu,Malaysia,Double Cheeseburger,12.22,2.67,Jimat Combo,Regular
21,2022/11/24,Thu,Malaysia,Spicy Double Beef with Cheese,12.22,2.67,Jimat Combo,Regular
22,2022/11/24,Thu,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.33,Crazy Hour,Regular
23,2022/11/24,Thu,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.68,Crazy Hour,Regular
24,2022/11/24,Thu,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.68,Crazy Hour,Regular
25,2022/11/24,Thu,Malaysia,2x Spicy Double Beef (M),18.87,4.12,Crazy Hour,Regular
26,2022/11/24,Thu,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.49,Crazy Hour,Regular
27,2022/11/24,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.49,Crazy Hour,Regular
28,2022/11/24,Thu,Malaysia,2x McChicken (M),16.98,3.71,Crazy Hour,Regular
29,2022/11/24,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.15,Crazy Hour,Regular
30,2022/11/24,Thu,Malaysia,2x Big Mac (M),23.58,5.15,Crazy Hour,Regular
31,2022/11/24,Thu,Malaysia,2x Double Cheeseburger (M),23.58,5.15,Crazy Hour,Regular
32,2022/11/24,Thu,Malaysia,2x Filet-O-Fish (M),16.98,3.71,Crazy Hour,Regular
33,2022/11/24,Thu,Malaysia,5pc AG Spicy,18.86,4.12,Crazy Hour,Regular
34,2022/11/24,Thu,Malaysia,5pc AG Regular,18.86,4.12,Crazy Hour,Regular
35,2022/11/24,Thu,Malaysia,5pc AG Mix,18.86,4.12,Crazy Hour,Regular
36,2022/11/24,Thu,Malaysia,McChicken® Super Value Meal,16.51,3.61,Super Value Meals,Regular
37,2022/11/24,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,16.51,3.61,Super Value Meals,Regular
38,2022/11/24,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,16.51,3.61,Super Value Meals,Regular
39,2022/11/24,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,19.81,4.33,Super Value Meals,Regular
40,2022/11/24,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,20.28,4.43,Super Value Meals,Regular
41,2022/11/24,Thu,Malaysia,GCB™ Super Value Meal,20.28,4.43,Super Value Meals,Regular
42,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,20.28,4.43,Super Value Meals,Regular
43,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,20.28,4.43,Super Value Meals,Regular
44,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,24.53,5.36,Super Value Meals,Regular
45,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,24.53,5.36,Super Value Meals,Regular
46,2022/11/24,Thu,Malaysia,Double Cheeseburger Super Value Meal,18.40,4.02,Super Value Meals,Regular
47,2022/11/24,Thu,Malaysia,Big Mac™ Super Value Meal,19.34,4.23,Super Value Meals,Regular
48,2022/11/24,Thu,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.28,4.43,Super Value Meals,Regular
49,2022/11/24,Thu,Malaysia,Spicy GCB™,12.97,2.83,Burgers,Regular
50,2022/11/24,Thu,Malaysia,Double Spicy GCB™,20.05,4.38,Burgers,Regular
51,2022/11/24,Thu,Malaysia,Spicy Beef Deluxe Burger with Cheese,12.26,2.68,Burgers,Regular
52,2022/11/24,Thu,Malaysia,Double Spicy Beef Deluxe Burger with Cheese,17.92,3.92,Burgers,Regular
53,2022/11/24,Thu,Malaysia,Spicy Double Beef with Cheese,11.27,2.46,Burgers,Regular
54,2022/11/24,Thu,Malaysia,Spicy Triple Beef with Cheese,16.93,3.70,Burgers,Regular
55,2022/11/24,Thu,Malaysia,Double Cheeseburger,11.27,2.46,Burgers,Regular
56,2022/11/24,Thu,Malaysia,Triple Cheeseburger ,16.93,3.70,Burgers,Regular
57,2022/11/24,Thu,Malaysia,Quarter Pounder™ with Cheese,13.16,2.88,Burgers,Regular
58,2022/11/24,Thu,Malaysia,Double Quarter Pounder™ with Cheese,18.92,4.14,Burgers,Regular
59,2022/11/24,Thu,Malaysia,Big Mac™,13.16,2.88,Burgers,Regular
60,2022/11/24,Thu,Malaysia,Mega Mac™,18.82,4.11,Burgers,Regular
61,2022/11/24,Thu,Malaysia,Spicy McCrispy Chicken,11.60,2.54,Burgers,Regular
62,2022/11/24,Thu,Malaysia,Double Spicy McCrispy Chicken,15.38,3.36,Burgers,Regular
63,2022/11/24,Thu,Malaysia,McChicken®,8.96,1.96,Burgers,Regular
64,2022/11/24,Thu,Malaysia,Double McChicken®,12.74,2.78,Burgers,Regular
65,2022/11/24,Thu,Malaysia,Spicy Chicken McDeluxe™,12.97,2.83,Burgers,Regular
66,2022/11/24,Thu,Malaysia,Double Spicy Chicken McDeluxe™,20.05,4.38,Burgers,Regular
67,2022/11/24,Thu,Malaysia,GCB™,12.97,2.83,Burgers,Regular
68,2022/11/24,Thu,Malaysia,Double GCB™,20.05,4.38,Burgers,Regular
69,2022/11/24,Thu,Malaysia,Filet-O-Fish™,9.39,2.05,Burgers,Regular
70,2022/11/24,Thu,Malaysia,Double Filet-O-Fish™,13.16,2.88,Burgers,Regular
71,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ (10pcs),56.60,12.37,Ayam Goreng & Nuggets,Regular
72,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ (5pcs),31.13,6.80,Ayam Goreng & Nuggets,Regular
73,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.15,3.09,Ayam Goreng & Nuggets,Regular
74,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Mixed (3pcs),16.98,3.71,Ayam Goreng & Nuggets,Regular
75,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.15,3.09,Ayam Goreng & Nuggets,Regular
76,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.15,3.09,Ayam Goreng & Nuggets,Regular
77,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs),16.98,3.71,Ayam Goreng & Nuggets,Regular
78,2022/11/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs),16.98,3.71,Ayam Goreng & Nuggets,Regular
79,2022/11/24,Thu,Malaysia,6pcs Chicken McNuggets®,9.72,2.12,Ayam Goreng & Nuggets,Regular
80,2022/11/24,Thu,Malaysia,9pcs Chicken McNuggets® ,13.11,2.87,Ayam Goreng & Nuggets,Regular
81,2022/11/24,Thu,Malaysia,20pcs Chicken McNuggets®,25.61,5.60,Ayam Goreng & Nuggets,Regular
82,2022/11/24,Thu,Malaysia,Nasi Lemak McD Set A,15.09,3.30,Nasi Lemak & Bubur,Regular
83,2022/11/24,Thu,Malaysia,Nasi Lemak McD Set B,17.92,3.92,Nasi Lemak & Bubur,Regular
84,2022/11/24,Thu,Malaysia,Nasi Lemak McD™ + Spicy Chicken McDeluxe Cutlet,16.60,3.63,Nasi Lemak & Bubur,Regular
85,2022/11/24,Thu,Malaysia,Nasi Lemak McD™ + GCB Cutlet,16.60,3.63,Nasi Lemak & Bubur,Regular
86,2022/11/24,Thu,Malaysia,Bubur Ayam McD™,7.08,1.55,Nasi Lemak & Bubur,Regular
87,2022/11/24,Thu,Malaysia,Family Meal A,39.62,8.66,Family Meal,Regular
88,2022/11/24,Thu,Malaysia,Family Meal B,49.06,10.72,Family Meal,Regular
89,2022/11/24,Thu,Malaysia,Family Meal C,49.06,10.72,Family Meal,Regular
90,2022/11/24,Thu,Malaysia,Parties@Home Package A,94.34,20.62,Parties@Home,Regular
91,2022/11/24,Thu,Malaysia,Parties@Home Package B,122.64,26.81,Parties@Home,Regular
92,2022/11/24,Thu,Malaysia,Parties@Home Package C,141.51,30.93,Parties@Home,Regular
93,2022/11/24,Thu,Malaysia,Chicken Burger,10.66,2.33,Happy Meals,Regular
94,2022/11/24,Thu,Malaysia,4pcs Chicken McNuggets®,10.66,2.33,Happy Meals,Regular
