,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/12/25,Mon,Singapore,2x Value Meal: Quarter Pounder® with Cheese BBQ Chicken Bacon EVM + McSpicy EVM,20.40,15.41,Promotion Meals,Regular Menu
2,2023/12/25,Mon,Singapore,Double Quarter Pounder® with Cheese BBQ Chicken Extra Value Meal,12.60,9.52,Promotion Meals,Regular Menu
3,2023/12/25,Mon,Singapore,Quarter Pounder® with Cheese BBQ Chicken Bacon Special,11.95,9.03,Promotion Meals,Regular Menu
4,2023/12/25,Mon,Singapore,Quarter Pounder® with Cheese BBQ Chicken Bacon Extra Value Meal,10.95,8.27,Promotion Meals,Regular Menu
5,2023/12/25,Mon,Singapore,Triple Cheeseburger  Meal,9.05,6.84,Promotion Meals,Regular Menu
6,2023/12/25,Mon,Singapore,Salted Caramel McFlurry®,3.80,2.87,Promotion Meals,Regular Menu
7,2023/12/25,Mon,Singapore,Crisscut® Fries,5.70,4.31,Promotion Meals,Regular Menu
8,2023/12/25,Mon,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.34,Chicken McCrispy®,Regular Menu
9,2023/12/25,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.59,Chicken McCrispy®,Regular Menu
10,2023/12/25,Mon,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.34,Sharing,Regular Menu
11,2023/12/25,Mon,Singapore,Chicken McCrispy® Spicy (6pc),19.50,14.73,Sharing,Regular Menu
12,2023/12/25,Mon,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.61,Sharing,Regular Menu
13,2023/12/25,Mon,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.78,Sharing,Regular Menu
14,2023/12/25,Mon,Singapore,Chicken McNuggets® (20pc),14.85,11.22,Sharing,Regular Menu
15,2023/12/25,Mon,Singapore,McWings® 4pc,6.40,4.83,Sharing,Regular Menu
16,2023/12/25,Mon,Singapore,Double Quarter Pounder® with Cheese BBQ Chicken Extra Value Meal,12.60,9.52,Ala Carte & Value Meals,Regular Menu
17,2023/12/25,Mon,Singapore,Quarter Pounder® with Cheese BBQ Chicken Bacon Extra Value Meal,10.95,8.27,Ala Carte & Value Meals,Regular Menu
18,2023/12/25,Mon,Singapore,Triple Cheeseburger  Meal,9.05,6.84,Ala Carte & Value Meals,Regular Menu
19,2023/12/25,Mon,Singapore,McSpicy® with Cheese Meal,10.75,8.12,Ala Carte & Value Meals,Regular Menu
20,2023/12/25,Mon,Singapore,Double McSpicy® with Cheese Meal,11.95,9.03,Ala Carte & Value Meals,Regular Menu
21,2023/12/25,Mon,Singapore,McChicken® with Cheese Meal,8.45,6.38,Ala Carte & Value Meals,Regular Menu
22,2023/12/25,Mon,Singapore,Double Quarter Pounder® with Cheese Extra Value Meal,11.60,8.76,Ala Carte & Value Meals,Regular Menu
23,2023/12/25,Mon,Singapore,Quarter Pounder® with Cheese Extra Value Meal,9.95,7.52,Ala Carte & Value Meals,Regular Menu
24,2023/12/25,Mon,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.34,Ala Carte & Value Meals,Regular Menu
25,2023/12/25,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.59,Ala Carte & Value Meals,Regular Menu
26,2023/12/25,Mon,Singapore,Buttermilk Crispy Chicken Extra Value Meal,11.05,8.35,Ala Carte & Value Meals,Regular Menu
27,2023/12/25,Mon,Singapore,McSpicy® Extra Value Meal,9.45,7.14,Ala Carte & Value Meals,Regular Menu
28,2023/12/25,Mon,Singapore,Dbl McSpicy® Extra Value Meal,10.65,8.04,Ala Carte & Value Meals,Regular Menu
29,2023/12/25,Mon,Singapore,McChicken® Extra Value Meal,7.15,5.40,Ala Carte & Value Meals,Regular Menu
30,2023/12/25,Mon,Singapore,Filet-O-Fish® Extra Value Meal,7.45,5.63,Ala Carte & Value Meals,Regular Menu
31,2023/12/25,Mon,Singapore,Dbl Filet-O-Fish® Extra Value Meal,10.00,7.55,Ala Carte & Value Meals,Regular Menu
32,2023/12/25,Mon,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,8.40,6.35,Ala Carte & Value Meals,Regular Menu
33,2023/12/25,Mon,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.70,7.33,Ala Carte & Value Meals,Regular Menu
34,2023/12/25,Mon,Singapore,Chicken McNuggets® (20pc),14.85,11.22,Ala Carte & Value Meals,Regular Menu
35,2023/12/25,Mon,Singapore,Big Mac® Extra Value Meal,9.95,7.52,Ala Carte & Value Meals,Regular Menu
36,2023/12/25,Mon,Singapore,Double Cheeseburger Extra Value Meal,7.95,6.01,Ala Carte & Value Meals,Regular Menu
37,2023/12/25,Mon,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.61,Ala Carte & Value Meals,Regular Menu
38,2023/12/25,Mon,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.78,Ala Carte & Value Meals,Regular Menu
39,2023/12/25,Mon,Singapore,McWings® 4pc Extra Value Meal,8.15,6.16,Ala Carte & Value Meals,Regular Menu
40,2023/12/25,Mon,Singapore,Grilled Chicken McWrap Extra Value Meal,9.05,6.84,Ala Carte & Value Meals,Regular Menu
41,2023/12/25,Mon,Singapore,Cheeseburger,4.30,3.25,Ala Carte & Value Meals,Regular Menu
42,2023/12/25,Mon,Singapore,Hamburger,3.30,2.49,Ala Carte & Value Meals,Regular Menu
43,2023/12/25,Mon,Singapore,Crisscut® Fries,5.70,4.31,Sides,Regular Menu
44,2023/12/25,Mon,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,8.40,6.35,Sides,Regular Menu
45,2023/12/25,Mon,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.70,7.33,Sides,Regular Menu
46,2023/12/25,Mon,Singapore,Chicken McNuggets® (20pc),14.85,11.22,Sides,Regular Menu
47,2023/12/25,Mon,Singapore,McWings® 4pc Extra Value Meal,8.15,6.16,Sides,Regular Menu
48,2023/12/25,Mon,Singapore,McWings® 2pc,3.40,2.57,Sides,Regular Menu
